SITEID,COUNTYID,DATACREATIONDATE,PSI
255,10020,15-9 -16,21.0
256,67000,15-9 -16,18.0
268,10013,15-9 -16,17.0
295,10004,06-9 -16,
257,67000,15-9 -16,18.0
258,67000,15-9 -16,22.0
259,67000,15-9 -16,25.0
260,64000,14-9 -16,
206,64000,15-9 -16,
207,64000,15-9 -16,
265,64000,15-9 -16,24.0
266,64000,15-9 -16,25.0
209,64000,15-9 -16,22.0
267,64000,15-9 -16,31.0
271,10014,15-9 -16,22.0
206,64000,06-9 -16,22.0
261,64000,06-9 -16,27.0
207,64000,06-9 -16,24.0
262,64000,06-9 -16,18.0
206,64000,14-9 -16,
207,64000,14-9 -16,25.0
265,64000,14-9 -16,31.0
266,64000,14-9 -16,40.0
209,64000,14-9 -16,36.0
267,64000,14-9 -16,36.0
268,10013,14-9 -16,20.0
271,10014,14-9 -16,53.0
272,10015,14-9 -16,36.0
210,63000,14-9 -16,28.0
273,10002,14-9 -16,34.0
274,10002,14-9 -16,
211,65000,14-9 -16,27.0
212,68000,14-9 -16,32.0
275,10008,14-9 -16,18.0
213,65000,14-9 -16,28.0
214,64000,14-9 -16,31.0
215,10008,14-9 -16,19.0
218,9007,14-9 -16,27.0
220,9020,14-9 -16,45.0
221,10016,14-9 -16,38.0
223,10014,14-9 -16,25.0
367625,10009,14-9 -16,30.0
276,10017,14-9 -16,31.0
277,65000,14-9 -16,
248,10007,09-9 -16,28.0
204,10007,09-9 -16,26.0
249,10007,09-9 -16,23.0
250,10008,09-9 -16,27.0
251,10009,09-9 -16,25.0
205,10009,09-9 -16,26.0
255,10020,09-9 -16,26.0
256,67000,09-9 -16,28.0
257,67000,09-9 -16,30.0
258,67000,09-9 -16,26.0
259,67000,09-9 -16,28.0
260,64000,09-9 -16,37.0
206,64000,09-9 -16,62.0
261,64000,09-9 -16,24.0
207,64000,09-9 -16,38.0
262,64000,09-9 -16,27.0
263,64000,09-9 -16,20.0
264,64000,09-9 -16,35.0
265,64000,09-9 -16,29.0
266,64000,09-9 -16,31.0
209,64000,09-9 -16,26.0
267,64000,09-9 -16,42.0
268,10013,09-9 -16,35.0
269,10013,09-9 -16,37.0
270,10013,09-9 -16,18.0
271,10014,09-9 -16,23.0
272,10015,09-9 -16,33.0
210,63000,09-9 -16,28.0
273,10002,09-9 -16,14.0
274,10002,09-9 -16,15.0
211,65000,09-9 -16,33.0
212,68000,09-9 -16,58.0
275,10008,09-9 -16,27.0
213,65000,09-9 -16,15.0
244,66000,09-9 -16,23.0
245,66000,09-9 -16,23.0
246,66000,09-9 -16,19.0
278,65000,07-9 -16,26.0
279,65000,07-9 -16,
280,65000,07-9 -16,16.0
281,65000,07-9 -16,24.0
282,65000,07-9 -16,19.0
283,65000,07-9 -16,15.0
284,65000,07-9 -16,23.0
285,65000,07-9 -16,27.0
286,63000,07-9 -16,22.0
287,63000,07-9 -16,21.0
288,63000,07-9 -16,20.0
289,63000,07-9 -16,19.0
290,63000,07-9 -16,
201,63000,07-9 -16,35.0
291,68000,07-9 -16,28.0
292,68000,07-9 -16,25.0
296,10004,06-9 -16,23.0
297,10018,06-9 -16,24.0
203,10005,06-9 -16,23.0
241,10005,06-9 -16,27.0
242,10005,06-9 -16,22.0
243,66000,06-9 -16,21.0
244,66000,06-9 -16,23.0
245,66000,06-9 -16,23.0
246,66000,06-9 -16,16.0
247,66000,06-9 -16,22.0
248,10007,06-9 -16,29.0
204,10007,06-9 -16,19.0
249,10007,06-9 -16,21.0
250,10008,06-9 -16,20.0
251,10009,06-9 -16,14.0
252,10009,06-9 -16,17.0
253,10010,06-9 -16,19.0
254,10010,06-9 -16,22.0
205,10009,06-9 -16,22.0
255,10020,06-9 -16,19.0
256,67000,06-9 -16,19.0
257,67000,06-9 -16,22.0
258,67000,06-9 -16,12.0
259,67000,06-9 -16,17.0
260,64000,06-9 -16,
263,64000,06-9 -16,22.0
264,64000,06-9 -16,28.0
275,10008,15-9 -16,20.0
213,65000,15-9 -16,25.0
214,64000,15-9 -16,31.0
215,10008,15-9 -16,12.0
218,9007,15-9 -16,33.0
220,9020,15-9 -16,27.0
221,10016,15-9 -16,41.0
223,10014,15-9 -16,26.0
367625,10009,15-9 -16,26.0
276,10017,15-9 -16,24.0
277,65000,15-9 -16,
278,65000,15-9 -16,26.0
279,65000,15-9 -16,27.0
280,65000,15-9 -16,26.0
281,65000,15-9 -16,22.0
282,65000,15-9 -16,23.0
283,65000,15-9 -16,23.0
272,10015,15-9 -16,13.0
210,63000,15-9 -16,16.0
273,10002,15-9 -16,25.0
274,10002,15-9 -16,14.0
211,65000,15-9 -16,32.0
212,68000,15-9 -16,43.0
265,64000,06-9 -16,34.0
266,64000,06-9 -16,20.0
209,64000,06-9 -16,19.0
267,64000,06-9 -16,26.0
268,10013,06-9 -16,15.0
269,10013,06-9 -16,23.0
270,10013,06-9 -16,28.0
271,10014,06-9 -16,20.0
272,10015,06-9 -16,18.0
210,63000,06-9 -16,24.0
273,10002,06-9 -16,28.0
274,10002,06-9 -16,21.0
211,65000,06-9 -16,43.0
212,68000,06-9 -16,38.0
275,10008,06-9 -16,18.0
213,65000,06-9 -16,32.0
214,64000,06-9 -16,11.0
215,10008,06-9 -16,19.0
218,9007,06-9 -16,35.0
220,9020,06-9 -16,31.0
221,10016,06-9 -16,24.0
223,10014,06-9 -16,16.0
367625,10009,06-9 -16,26.0
276,10017,06-9 -16,22.0
277,65000,06-9 -16,16.0
278,65000,06-9 -16,26.0
279,65000,06-9 -16,31.0
280,65000,06-9 -16,29.0
281,65000,06-9 -16,35.0
282,65000,06-9 -16,26.0
283,65000,06-9 -16,21.0
284,65000,06-9 -16,33.0
285,65000,06-9 -16,24.0
286,63000,06-9 -16,23.0
287,63000,06-9 -16,23.0
288,63000,06-9 -16,27.0
247,66000,09-9 -16,23.0
278,65000,14-9 -16,27.0
279,65000,14-9 -16,27.0
280,65000,14-9 -16,26.0
281,65000,14-9 -16,20.0
282,65000,14-9 -16,22.0
283,65000,14-9 -16,21.0
284,65000,14-9 -16,23.0
285,65000,14-9 -16,25.0
286,63000,14-9 -16,27.0
287,63000,14-9 -16,21.0
288,63000,14-9 -16,19.0
289,63000,14-9 -16,25.0
290,63000,14-9 -16,25.0
201,63000,14-9 -16,33.0
291,68000,14-9 -16,24.0
292,68000,14-9 -16,24.0
202,68000,14-9 -16,32.0
293,68000,14-9 -16,21.0
289,63000,06-9 -16,23.0
290,63000,06-9 -16,28.0
201,63000,06-9 -16,37.0
291,68000,06-9 -16,30.0
292,68000,06-9 -16,30.0
202,68000,06-9 -16,29.0
293,68000,06-9 -16,31.0
294,68000,06-9 -16,34.0
294,68000,14-9 -16,20.0
295,10004,14-9 -16,20.0
296,10004,14-9 -16,20.0
297,10018,14-9 -16,19.0
203,10005,14-9 -16,18.0
241,10005,14-9 -16,25.0
242,10005,14-9 -16,12.0
243,66000,14-9 -16,15.0
244,66000,14-9 -16,26.0
245,66000,14-9 -16,35.0
246,66000,14-9 -16,24.0
247,66000,14-9 -16,34.0
248,10007,14-9 -16,28.0
204,10007,14-9 -16,35.0
249,10007,14-9 -16,25.0
250,10008,14-9 -16,22.0
251,10009,14-9 -16,17.0
252,10009,14-9 -16,33.0
253,10010,14-9 -16,21.0
254,10010,14-9 -16,29.0
205,10009,14-9 -16,29.0
255,10020,14-9 -16,24.0
256,67000,14-9 -16,23.0
257,67000,14-9 -16,20.0
258,67000,14-9 -16,29.0
259,67000,14-9 -16,18.0
258,67000,17-9 -16,32.0
259,67000,17-9 -16,27.0
260,64000,17-9 -16,16.0
206,64000,17-9 -16,30.0
207,64000,17-9 -16,36.0
262,64000,17-9 -16,36.0
204,10007,18-9 -16,20.0
249,10007,18-9 -16,14.0
250,10008,18-9 -16,
251,10009,18-9 -16,22.0
252,10009,18-9 -16,21.0
253,10010,18-9 -16,22.0
254,10010,18-9 -16,26.0
205,10009,18-9 -16,27.0
255,10020,18-9 -16,24.0
256,67000,18-9 -16,19.0
257,67000,18-9 -16,23.0
258,67000,18-9 -16,25.0
259,67000,18-9 -16,24.0
260,64000,18-9 -16,20.0
206,64000,18-9 -16,42.0
207,64000,18-9 -16,46.0
262,64000,18-9 -16,52.0
263,64000,18-9 -16,32.0
265,64000,18-9 -16,44.0
266,64000,18-9 -16,42.0
209,64000,18-9 -16,45.0
267,64000,18-9 -16,44.0
268,10013,18-9 -16,40.0
269,10013,18-9 -16,54.0
271,10014,18-9 -16,30.0
272,10015,18-9 -16,30.0
210,63000,18-9 -16,31.0
273,10002,18-9 -16,30.0
282,65000,18-9 -16,16.0
283,65000,18-9 -16,21.0
284,65000,18-9 -16,27.0
285,65000,18-9 -16,27.0
286,63000,18-9 -16,23.0
287,63000,18-9 -16,20.0
288,63000,18-9 -16,17.0
271,10014,25-9 -16,34.0
272,10015,25-9 -16,34.0
210,63000,25-9 -16,24.0
273,10002,25-9 -16,41.0
274,10002,25-9 -16,32.0
211,65000,25-9 -16,45.0
212,68000,25-9 -16,36.0
275,10008,25-9 -16,58.0
213,65000,25-9 -16,22.0
214,64000,25-9 -16,54.0
215,10008,25-9 -16,50.0
218,9007,25-9 -16,56.0
220,9020,24-9 -16,
221,10016,25-9 -16,30.0
223,10014,25-9 -16,27.0
367625,10009,25-9 -16,56.0
276,10017,25-9 -16,27.0
277,65000,25-9 -16,21.0
278,65000,25-9 -16,38.0
279,65000,25-9 -16,24.0
280,65000,25-9 -16,25.0
281,65000,25-9 -16,33.0
282,65000,25-9 -16,26.0
283,65000,25-9 -16,31.0
284,65000,25-9 -16,35.0
285,65000,25-9 -16,36.0
286,63000,25-9 -16,30.0
287,63000,25-9 -16,26.0
288,63000,25-9 -16,29.0
289,63000,25-9 -16,27.0
290,63000,25-9 -16,32.0
201,63000,25-9 -16,44.0
202,68000,17-9 -16,29.0
293,68000,17-9 -16,23.0
294,68000,17-9 -16,25.0
295,10004,17-9 -16,22.0
296,10004,17-9 -16,16.0
297,10018,17-9 -16,18.0
203,10005,17-9 -16,
241,10005,17-9 -16,30.0
242,10005,17-9 -16,9.0
243,66000,17-9 -16,22.0
244,66000,17-9 -16,25.0
245,66000,17-9 -16,22.0
246,66000,17-9 -16,7.0
247,66000,17-9 -16,20.0
248,10007,17-9 -16,25.0
204,10007,17-9 -16,21.0
249,10007,17-9 -16,16.0
250,10008,17-9 -16,
251,10009,17-9 -16,19.0
252,10009,17-9 -16,24.0
253,10010,17-9 -16,21.0
254,10010,17-9 -16,32.0
205,10009,17-9 -16,22.0
255,10020,17-9 -16,26.0
256,67000,17-9 -16,20.0
257,67000,17-9 -16,25.0
246,66000,25-9 -16,46.0
247,66000,25-9 -16,51.0
248,10007,25-9 -16,53.0
204,10007,25-9 -16,56.0
249,10007,25-9 -16,57.0
250,10008,25-9 -16,65.0
251,10009,25-9 -16,61.0
252,10009,25-9 -16,60.0
215,10008,17-9 -16,21.0
218,9007,17-9 -16,21.0
220,9020,17-9 -16,57.0
221,10016,17-9 -16,27.0
223,10014,17-9 -16,12.0
367625,10009,17-9 -16,33.0
276,10017,17-9 -16,19.0
274,10002,18-9 -16,30.0
211,65000,18-9 -16,36.0
212,68000,18-9 -16,35.0
275,10008,18-9 -16,28.0
213,65000,18-9 -16,17.0
214,64000,18-9 -16,29.0
215,10008,18-9 -16,20.0
218,9007,18-9 -16,26.0
220,9020,18-9 -16,22.0
221,10016,18-9 -16,28.0
223,10014,18-9 -16,21.0
367625,10009,18-9 -16,42.0
276,10017,18-9 -16,16.0
277,65000,18-9 -16,13.0
278,65000,18-9 -16,27.0
279,65000,18-9 -16,22.0
280,65000,18-9 -16,20.0
281,65000,18-9 -16,27.0
243,66000,18-9 -16,42.0
244,66000,18-9 -16,43.0
245,66000,18-9 -16,48.0
246,66000,18-9 -16,46.0
247,66000,18-9 -16,45.0
248,10007,18-9 -16,45.0
289,63000,18-9 -16,27.0
290,63000,18-9 -16,22.0
201,63000,18-9 -16,40.0
291,68000,18-9 -16,32.0
292,68000,17-9 -16,
202,68000,18-9 -16,60.0
293,68000,18-9 -16,35.0
294,68000,18-9 -16,34.0
295,10004,18-9 -16,40.0
296,10004,18-9 -16,30.0
297,10018,18-9 -16,39.0
203,10005,18-9 -16,
241,10005,18-9 -16,38.0
242,10005,18-9 -16,41.0
261,64000,18-9 -16,53.0
291,68000,25-9 -16,27.0
292,68000,25-9 -16,39.0
202,68000,25-9 -16,41.0
293,68000,25-9 -16,31.0
294,68000,25-9 -16,32.0
295,10004,25-9 -16,34.0
296,10004,25-9 -16,28.0
297,10018,25-9 -16,37.0
203,10005,25-9 -16,31.0
241,10005,25-9 -16,49.0
242,10005,25-9 -16,47.0
243,66000,25-9 -16,38.0
244,66000,25-9 -16,52.0
245,66000,25-9 -16,52.0
253,10010,25-9 -16,58.0
254,10010,25-9 -16,70.0
205,10009,25-9 -16,39.0
275,10008,17-9 -16,19.0
213,65000,17-9 -16,12.0
214,64000,17-9 -16,31.0
277,65000,17-9 -16,7.0
278,65000,17-9 -16,28.0
279,65000,17-9 -16,17.0
280,65000,17-9 -16,13.0
281,65000,17-9 -16,17.0
282,65000,17-9 -16,14.0
283,65000,17-9 -16,14.0
284,65000,17-9 -16,20.0
285,65000,17-9 -16,22.0
286,63000,17-9 -16,19.0
287,63000,17-9 -16,15.0
288,63000,17-9 -16,19.0
289,63000,17-9 -16,12.0
290,63000,17-9 -16,15.0
201,63000,17-9 -16,29.0
291,68000,17-9 -16,20.0
265,64000,17-9 -16,36.0
266,64000,17-9 -16,27.0
209,64000,17-9 -16,31.0
267,64000,17-9 -16,28.0
268,10013,17-9 -16,32.0
269,10013,17-9 -16,36.0
271,10014,17-9 -16,20.0
272,10015,17-9 -16,17.0
210,63000,17-9 -16,13.0
273,10002,17-9 -16,17.0
274,10002,17-9 -16,12.0
211,65000,17-9 -16,35.0
212,68000,17-9 -16,32.0
220,9020,25-9 -16,54.0
255,10020,25-9 -16,69.0
256,67000,25-9 -16,76.0
257,67000,25-9 -16,
258,67000,25-9 -16,87.0
259,67000,25-9 -16,94.0
260,64000,25-9 -16,68.0
206,64000,25-9 -16,93.0
261,64000,25-9 -16,97.0
207,64000,25-9 -16,
262,64000,25-9 -16,77.0
263,64000,25-9 -16,95.0
264,64000,25-9 -16,97.0
265,64000,25-9 -16,100.0
266,64000,25-9 -16,92.0
209,64000,25-9 -16,89.0
267,64000,25-9 -16,90.0
268,10013,25-9 -16,149.0
269,10013,25-9 -16,84.0
270,10013,25-9 -16,
263,64000,17-9 -16,41.0
269,10013,24-9 -16,
262,64000,15-9 -16,
261,64000,15-9 -16,
261,64000,16-9 -16,
252,10009,24-9 -16,54.0
249,10007,22-9 -16,56.0
250,10008,22-9 -16,55.0
251,10009,22-9 -16,56.0
252,10009,22-9 -16,58.0
253,10010,22-9 -16,56.0
254,10010,22-9 -16,60.0
205,10009,22-9 -16,43.0
255,10020,22-9 -16,60.0
256,67000,22-9 -16,56.0
257,67000,22-9 -16,53.0
258,67000,22-9 -16,55.0
259,67000,22-9 -16,51.0
260,64000,22-9 -16,39.0
206,64000,22-9 -16,54.0
261,64000,22-9 -16,60.0
212,68000,23-9 -16,44.0
275,10008,23-9 -16,77.0
213,65000,23-9 -16,31.0
214,64000,23-9 -16,68.0
215,10008,23-9 -16,64.0
218,9007,23-9 -16,49.0
220,9020,23-9 -16,52.0
221,10016,23-9 -16,36.0
223,10014,23-9 -16,23.0
367625,10009,23-9 -16,62.0
276,10017,23-9 -16,38.0
277,65000,23-9 -16,36.0
278,65000,23-9 -16,43.0
279,65000,23-9 -16,33.0
280,65000,23-9 -16,32.0
281,65000,23-9 -16,36.0
282,65000,23-9 -16,32.0
283,65000,23-9 -16,36.0
284,65000,23-9 -16,48.0
285,65000,23-9 -16,29.0
286,63000,23-9 -16,36.0
287,63000,23-9 -16,31.0
296,10004,22-9 -16,18.0
297,10018,22-9 -16,23.0
203,10005,22-9 -16,25.0
241,10005,22-9 -16,39.0
242,10005,22-9 -16,43.0
243,66000,22-9 -16,37.0
244,66000,22-9 -16,53.0
245,66000,22-9 -16,50.0
246,66000,22-9 -16,40.0
247,66000,22-9 -16,51.0
248,10007,22-9 -16,53.0
204,10007,22-9 -16,52.0
207,64000,22-9 -16,60.0
262,64000,22-9 -16,64.0
263,64000,22-9 -16,49.0
264,64000,22-9 -16,83.0
265,64000,22-9 -16,78.0
266,64000,22-9 -16,71.0
209,64000,22-9 -16,62.0
267,64000,22-9 -16,56.0
268,10013,22-9 -16,75.0
269,10013,22-9 -16,90.0
271,10014,23-9 -16,22.0
272,10015,23-9 -16,30.0
210,63000,23-9 -16,33.0
273,10002,23-9 -16,28.0
274,10002,23-9 -16,24.0
211,65000,23-9 -16,39.0
271,10014,22-9 -16,47.0
272,10015,22-9 -16,26.0
210,63000,22-9 -16,33.0
273,10002,22-9 -16,28.0
274,10002,22-9 -16,26.0
211,65000,22-9 -16,52.0
212,68000,22-9 -16,42.0
275,10008,22-9 -16,58.0
213,65000,22-9 -16,27.0
288,63000,23-9 -16,35.0
289,63000,23-9 -16,32.0
290,63000,23-9 -16,32.0
201,63000,23-9 -16,45.0
291,68000,23-9 -16,33.0
292,68000,23-9 -16,44.0
202,68000,23-9 -16,47.0
293,68000,23-9 -16,33.0
294,68000,23-9 -16,37.0
295,10004,23-9 -16,39.0
296,10004,23-9 -16,25.0
297,10018,23-9 -16,37.0
203,10005,23-9 -16,47.0
241,10005,23-9 -16,42.0
242,10005,23-9 -16,60.0
243,66000,23-9 -16,67.0
244,66000,23-9 -16,54.0
245,66000,23-9 -16,55.0
246,66000,23-9 -16,54.0
247,66000,23-9 -16,56.0
248,10007,23-9 -16,54.0
204,10007,23-9 -16,58.0
249,10007,23-9 -16,56.0
250,10008,23-9 -16,82.0
214,64000,22-9 -16,61.0
215,10008,22-9 -16,40.0
218,9007,22-9 -16,44.0
220,9020,22-9 -16,54.0
221,10016,22-9 -16,
223,10014,22-9 -16,28.0
367625,10009,22-9 -16,80.0
276,10017,22-9 -16,31.0
277,65000,22-9 -16,24.0
278,65000,22-9 -16,48.0
279,65000,22-9 -16,26.0
280,65000,22-9 -16,29.0
281,65000,22-9 -16,31.0
282,65000,22-9 -16,30.0
283,65000,22-9 -16,37.0
284,65000,22-9 -16,47.0
285,65000,22-9 -16,29.0
286,63000,22-9 -16,32.0
287,63000,22-9 -16,38.0
288,63000,22-9 -16,34.0
289,63000,22-9 -16,32.0
290,63000,22-9 -16,34.0
201,63000,22-9 -16,52.0
291,68000,22-9 -16,27.0
292,68000,22-9 -16,38.0
202,68000,22-9 -16,45.0
293,68000,22-9 -16,33.0
294,68000,22-9 -16,25.0
251,10009,23-9 -16,54.0
252,10009,23-9 -16,44.0
253,10010,23-9 -16,52.0
254,10010,23-9 -16,56.0
205,10009,23-9 -16,46.0
255,10020,23-9 -16,55.0
256,67000,23-9 -16,59.0
257,67000,23-9 -16,35.0
258,67000,23-9 -16,49.0
259,67000,23-9 -16,50.0
260,64000,23-9 -16,34.0
206,64000,23-9 -16,52.0
261,64000,23-9 -16,60.0
207,64000,23-9 -16,50.0
295,10004,22-9 -16,28.0
262,64000,23-9 -16,51.0
263,64000,23-9 -16,38.0
264,64000,23-9 -16,52.0
265,64000,23-9 -16,54.0
266,64000,23-9 -16,52.0
209,64000,23-9 -16,52.0
267,64000,23-9 -16,47.0
268,10013,23-9 -16,38.0
269,10013,23-9 -16,44.0
293,68000,24-9 -16,38.0
294,68000,24-9 -16,44.0
295,10004,24-9 -16,41.0
296,10004,24-9 -16,42.0
297,10018,24-9 -16,38.0
203,10005,24-9 -16,43.0
270,10013,23-9 -16,
282,65000,24-9 -16,37.0
283,65000,24-9 -16,32.0
284,65000,24-9 -16,41.0
285,65000,24-9 -16,30.0
286,63000,24-9 -16,34.0
287,63000,24-9 -16,40.0
288,63000,24-9 -16,36.0
289,63000,24-9 -16,31.0
290,63000,24-9 -16,30.0
201,63000,24-9 -16,42.0
291,68000,24-9 -16,31.0
292,68000,24-9 -16,52.0
202,68000,24-9 -16,49.0
241,10005,24-9 -16,52.0
242,10005,24-9 -16,52.0
243,66000,24-9 -16,50.0
244,66000,24-9 -16,54.0
245,66000,24-9 -16,54.0
246,66000,24-9 -16,47.0
247,66000,24-9 -16,55.0
248,10007,24-9 -16,54.0
204,10007,24-9 -16,62.0
249,10007,24-9 -16,54.0
250,10008,24-9 -16,56.0
251,10009,24-9 -16,56.0
253,10010,24-9 -16,56.0
254,10010,24-9 -16,64.0
205,10009,24-9 -16,43.0
255,10020,24-9 -16,60.0
256,67000,24-9 -16,62.0
257,67000,24-9 -16,59.0
258,67000,24-9 -16,56.0
259,67000,24-9 -16,54.0
260,64000,24-9 -16,61.0
206,64000,24-9 -16,80.0
261,64000,24-9 -16,78.0
207,64000,24-9 -16,
262,64000,24-9 -16,64.0
263,64000,24-9 -16,68.0
264,64000,24-9 -16,64.0
265,64000,24-9 -16,58.0
266,64000,24-9 -16,66.0
209,64000,24-9 -16,60.0
267,64000,24-9 -16,54.0
268,10013,24-9 -16,66.0
270,10013,24-9 -16,
271,10014,24-9 -16,37.0
272,10015,24-9 -16,34.0
210,63000,24-9 -16,29.0
273,10002,24-9 -16,45.0
274,10002,24-9 -16,36.0
211,65000,24-9 -16,45.0
212,68000,24-9 -16,44.0
275,10008,24-9 -16,63.0
213,65000,24-9 -16,26.0
214,64000,24-9 -16,56.0
215,10008,24-9 -16,52.0
218,9007,24-9 -16,56.0
221,10016,24-9 -16,36.0
223,10014,24-9 -16,27.0
367625,10009,24-9 -16,60.0
276,10017,24-9 -16,28.0
277,65000,24-9 -16,24.0
278,65000,24-9 -16,37.0
279,65000,24-9 -16,24.0
280,65000,24-9 -16,29.0
281,65000,24-9 -16,33.0
246,66000,08-10-16,14.0
247,66000,08-10-16,25.0
248,10007,08-10-16,28.0
204,10007,08-10-16,35.0
249,10007,08-10-16,27.0
250,10008,08-10-16,27.0
251,10009,08-10-16,22.0
252,10009,08-10-16,22.0
253,10010,08-10-16,31.0
254,10010,08-10-16,35.0
205,10009,08-10-16,23.0
210,63000,08-10-16,12.0
273,10002,08-10-16,21.0
274,10002,08-10-16,23.0
211,65000,08-10-16,34.0
212,68000,08-10-16,45.0
275,10008,08-10-16,19.0
213,65000,08-10-16,26.0
214,64000,08-10-16,12.0
215,10008,08-10-16,19.0
218,9007,08-10-16,25.0
220,9020,08-10-16,42.0
221,10016,08-10-16,13.0
223,10014,08-10-16,6.0
367625,10009,08-10-16,27.0
276,10017,08-10-16,25.0
277,65000,08-10-16,26.0
278,65000,08-10-16,33.0
279,65000,08-10-16,35.0
280,65000,08-10-16,53.0
281,65000,08-10-16,49.0
282,65000,08-10-16,40.0
283,65000,08-10-16,46.0
284,65000,08-10-16,35.0
285,65000,08-10-16,35.0
286,63000,08-10-16,35.0
287,63000,08-10-16,29.0
288,63000,08-10-16,32.0
295,10004,07-10-16,41.0
296,10004,07-10-16,34.0
297,10018,07-10-16,51.0
203,10005,07-10-16,49.0
241,10005,07-10-16,46.0
242,10005,07-10-16,48.0
243,66000,07-10-16,24.0
244,66000,07-10-16,49.0
245,66000,07-10-16,42.0
246,66000,07-10-16,39.0
247,66000,07-10-16,43.0
248,10007,07-10-16,34.0
204,10007,07-10-16,39.0
249,10007,07-10-16,37.0
250,10008,07-10-16,26.0
268,10013,07-10-16,24.0
269,10013,07-10-16,29.0
270,10013,07-10-16,30.0
271,10014,07-10-16,9.0
272,10015,07-10-16,5.0
210,63000,07-10-16,
273,10002,07-10-16,21.0
274,10002,07-10-16,5.0
211,65000,07-10-16,31.0
212,68000,07-10-16,40.0
275,10008,07-10-16,24.0
213,65000,07-10-16,10.0
214,64000,07-10-16,29.0
215,10008,07-10-16,20.0
218,9007,07-10-16,26.0
220,9020,07-10-16,
221,10016,07-10-16,26.0
223,10014,07-10-16,
367625,10009,07-10-16,43.0
276,10017,07-10-16,15.0
277,65000,07-10-16,5.0
278,65000,07-10-16,12.0
279,65000,07-10-16,5.0
220,9020,06-10-16,
280,65000,07-10-16,12.0
281,65000,07-10-16,12.0
282,65000,07-10-16,12.0
283,65000,07-10-16,10.0
284,65000,07-10-16,20.0
285,65000,07-10-16,13.0
286,63000,07-10-16,14.0
287,63000,07-10-16,8.0
288,63000,07-10-16,11.0
289,63000,07-10-16,13.0
290,63000,07-10-16,9.0
201,63000,07-10-16,19.0
291,68000,07-10-16,14.0
292,68000,07-10-16,14.0
202,68000,07-10-16,19.0
293,68000,07-10-16,16.0
294,68000,07-10-16,18.0
256,67000,09-10-16,37.0
257,67000,09-10-16,34.0
258,67000,09-10-16,39.0
259,67000,09-10-16,32.0
260,64000,09-10-16,10.0
206,64000,09-10-16,36.0
261,64000,09-10-16,27.0
207,64000,09-10-16,37.0
262,64000,09-10-16,33.0
263,64000,09-10-16,28.0
264,64000,09-10-16,29.0
265,64000,09-10-16,36.0
266,64000,09-10-16,32.0
209,64000,09-10-16,29.0
267,64000,09-10-16,37.0
268,10013,09-10-16,21.0
269,10013,09-10-16,23.0
270,10013,09-10-16,30.0
271,10014,09-10-16,13.0
272,10015,09-10-16,26.0
210,63000,09-10-16,18.0
273,10002,09-10-16,24.0
274,10002,09-10-16,27.0
276,10017,06-10-16,8.0
277,65000,06-10-16,10.0
278,65000,06-10-16,23.0
279,65000,06-10-16,12.0
280,65000,06-10-16,11.0
281,65000,06-10-16,17.0
282,65000,06-10-16,14.0
283,65000,06-10-16,9.0
284,65000,06-10-16,25.0
285,65000,06-10-16,12.0
286,63000,06-10-16,15.0
287,63000,06-10-16,13.0
288,63000,06-10-16,15.0
289,63000,06-10-16,12.0
290,63000,06-10-16,16.0
245,66000,09-10-16,22.0
246,66000,09-10-16,22.0
247,66000,09-10-16,30.0
248,10007,09-10-16,34.0
204,10007,09-10-16,28.0
249,10007,09-10-16,29.0
250,10008,09-10-16,29.0
251,10009,09-10-16,23.0
252,10009,09-10-16,34.0
253,10010,09-10-16,33.0
254,10010,09-10-16,38.0
205,10009,09-10-16,24.0
255,10020,09-10-16,24.0
254,10010,10-10-16,27.0
205,10009,10-10-16,20.0
255,10020,10-10-16,24.0
256,67000,10-10-16,25.0
257,67000,10-10-16,28.0
258,67000,10-10-16,25.0
259,67000,10-10-16,25.0
260,64000,10-10-16,28.0
206,64000,10-10-16,43.0
261,64000,10-10-16,47.0
207,64000,10-10-16,54.0
255,10020,08-10-16,16.0
256,67000,08-10-16,15.0
257,67000,08-10-16,18.0
258,67000,08-10-16,20.0
259,67000,08-10-16,15.0
260,64000,08-10-16,
206,64000,08-10-16,
261,64000,08-10-16,16.0
207,64000,08-10-16,
262,64000,08-10-16,18.0
263,64000,08-10-16,20.0
264,64000,08-10-16,21.0
265,64000,08-10-16,26.0
266,64000,08-10-16,14.0
209,64000,08-10-16,17.0
267,64000,08-10-16,34.0
268,10013,08-10-16,14.0
269,10013,08-10-16,19.0
270,10013,08-10-16,32.0
271,10014,08-10-16,7.0
272,10015,08-10-16,15.0
290,63000,08-10-16,36.0
201,63000,08-10-16,50.0
291,68000,08-10-16,35.0
292,68000,08-10-16,52.0
202,68000,08-10-16,50.0
293,68000,08-10-16,49.0
294,68000,08-10-16,42.0
295,10004,08-10-16,45.0
251,10009,07-10-16,21.0
252,10009,07-10-16,23.0
253,10010,07-10-16,28.0
254,10010,07-10-16,38.0
205,10009,07-10-16,20.0
255,10020,07-10-16,22.0
256,67000,07-10-16,28.0
257,67000,07-10-16,21.0
258,67000,07-10-16,35.0
259,67000,07-10-16,29.0
260,64000,07-10-16,7.0
206,64000,07-10-16,18.0
261,64000,07-10-16,32.0
207,64000,07-10-16,
262,64000,07-10-16,25.0
263,64000,07-10-16,20.0
264,64000,07-10-16,33.0
265,64000,07-10-16,32.0
266,64000,07-10-16,29.0
