SITEID,COUNTYID,DATACREATIONDATE,PSI
247,66000,09-11-16,43.0
248,10007,09-11-16,33.0
204,10007,09-11-16,41.0
249,10007,09-11-16,55.0
250,10008,09-11-16,42.0
251,10009,09-11-16,51.0
252,10009,09-11-16,59.0
253,10010,09-11-16,52.0
254,10010,09-11-16,79.0
205,10009,09-11-16,78.0
255,10020,09-11-16,52.0
256,67000,09-11-16,55.0
257,67000,09-11-16,62.0
258,67000,09-11-16,62.0
259,67000,09-11-16,59.0
260,64000,09-11-16,66.0
206,64000,09-11-16,60.0
261,64000,09-11-16,
207,64000,09-11-16,62.0
262,64000,09-11-16,62.0
263,64000,09-11-16,73.0
264,64000,09-11-16,66.0
265,64000,09-11-16,62.0
266,64000,09-11-16,65.0
209,64000,09-11-16,
267,64000,09-11-16,66.0
268,10013,09-11-16,65.0
204,10007,19-11-16,70.0
249,10007,19-11-16,79.0
250,10008,19-11-16,54.0
251,10009,19-11-16,50.0
252,10009,19-11-16,74.0
253,10010,19-11-16,86.0
254,10010,19-11-16,72.0
205,10009,19-11-16,76.0
269,10013,09-11-16,56.0
270,10013,09-11-16,43.0
271,10014,09-11-16,28.0
272,10015,09-11-16,35.0
210,63000,09-11-16,34.0
273,10002,09-11-16,32.0
274,10002,09-11-16,32.0
211,65000,09-11-16,29.0
212,68000,09-11-16,31.0
275,10008,09-11-16,33.0
213,65000,09-11-16,32.0
214,64000,09-11-16,54.0
215,10008,09-11-16,46.0
218,9007,09-11-16,24.0
278,65000,09-11-16,56.0
279,65000,09-11-16,32.0
280,65000,09-11-16,31.0
255,10020,19-11-16,80.0
256,67000,19-11-16,82.0
257,67000,19-11-16,86.0
258,67000,19-11-16,87.0
220,9020,19-11-16,60.0
221,10016,19-11-16,41.0
223,10014,19-11-16,24.0
367625,10009,19-11-16,77.0
276,10017,19-11-16,45.0
277,65000,19-11-16,54.0
278,65000,19-11-16,57.0
279,65000,19-11-16,44.0
280,65000,19-11-16,56.0
281,65000,19-11-16,58.0
282,65000,19-11-16,61.0
283,65000,19-11-16,52.0
284,65000,19-11-16,65.0
285,65000,19-11-16,54.0
286,63000,19-11-16,52.0
287,63000,19-11-16,52.0
288,63000,19-11-16,54.0
289,63000,19-11-16,54.0
290,63000,19-11-16,56.0
201,63000,19-11-16,56.0
291,68000,19-11-16,58.0
292,68000,19-11-16,54.0
202,68000,19-11-16,62.0
293,68000,19-11-16,57.0
294,68000,19-11-16,70.0
295,10004,19-11-16,70.0
296,10004,19-11-16,59.0
248,10007,10-11-16,28.0
204,10007,10-11-16,31.0
249,10007,10-11-16,34.0
250,10008,10-11-16,45.0
251,10009,10-11-16,34.0
252,10009,10-11-16,31.0
264,64000,11-11-16,58.0
265,64000,11-11-16,43.0
266,64000,11-11-16,46.0
209,64000,11-11-16,51.0
267,64000,11-11-16,50.0
211,65000,10-11-16,38.0
212,68000,10-11-16,44.0
275,10008,10-11-16,43.0
213,65000,10-11-16,26.0
214,64000,10-11-16,64.0
215,10008,10-11-16,43.0
218,9007,10-11-16,29.0
220,9020,10-11-16,23.0
221,10016,10-11-16,33.0
223,10014,10-11-16,25.0
367625,10009,10-11-16,54.0
202,68000,09-11-16,46.0
293,68000,09-11-16,38.0
294,68000,09-11-16,32.0
295,10004,09-11-16,34.0
296,10004,09-11-16,30.0
297,10018,09-11-16,36.0
203,10005,09-11-16,31.0
241,10005,09-11-16,35.0
242,10005,09-11-16,
243,66000,09-11-16,25.0
244,66000,09-11-16,32.0
245,66000,09-11-16,21.0
285,65000,08-11-16,54.0
286,63000,08-11-16,35.0
287,63000,08-11-16,43.0
288,63000,08-11-16,30.0
289,63000,08-11-16,37.0
290,63000,08-11-16,37.0
201,63000,08-11-16,55.0
291,68000,08-11-16,55.0
292,68000,08-11-16,60.0
202,68000,08-11-16,62.0
293,68000,08-11-16,60.0
294,68000,08-11-16,60.0
295,10004,08-11-16,59.0
296,10004,08-11-16,43.0
297,10018,08-11-16,56.0
203,10005,08-11-16,54.0
241,10005,08-11-16,52.0
242,10005,08-11-16,30.0
274,10002,08-11-16,39.0
211,65000,08-11-16,54.0
212,68000,08-11-16,55.0
275,10008,08-11-16,64.0
213,65000,08-11-16,38.0
214,64000,08-11-16,47.0
215,10008,08-11-16,
218,9007,08-11-16,44.0
220,9020,08-11-16,66.0
221,10016,08-11-16,47.0
223,10014,08-11-16,25.0
367625,10009,08-11-16,89.0
276,10017,08-11-16,37.0
277,65000,08-11-16,37.0
278,65000,08-11-16,49.0
279,65000,08-11-16,37.0
280,65000,08-11-16,52.0
281,65000,08-11-16,52.0
282,65000,08-11-16,50.0
245,66000,08-11-16,57.0
246,66000,08-11-16,60.0
247,66000,08-11-16,58.0
248,10007,08-11-16,56.0
204,10007,08-11-16,56.0
249,10007,08-11-16,68.0
250,10008,08-11-16,42.0
251,10009,08-11-16,52.0
252,10009,08-11-16,61.0
253,10010,08-11-16,59.0
254,10010,08-11-16,57.0
205,10009,08-11-16,58.0
255,10020,08-11-16,52.0
256,67000,08-11-16,58.0
293,68000,11-11-16,34.0
294,68000,11-11-16,36.0
295,10004,11-11-16,34.0
296,10004,11-11-16,29.0
297,10018,11-11-16,33.0
203,10005,11-11-16,39.0
241,10005,11-11-16,41.0
242,10005,11-11-16,33.0
243,66000,11-11-16,28.0
244,66000,11-11-16,40.0
245,66000,11-11-16,36.0
246,66000,11-11-16,39.0
247,66000,11-11-16,36.0
248,10007,11-11-16,25.0
204,10007,11-11-16,31.0
249,10007,11-11-16,36.0
250,10008,11-11-16,31.0
251,10009,11-11-16,35.0
252,10009,11-11-16,28.0
253,10010,11-11-16,36.0
254,10010,11-11-16,48.0
258,67000,11-11-16,39.0
259,67000,11-11-16,34.0
260,64000,11-11-16,36.0
206,64000,11-11-16,47.0
261,64000,11-11-16,53.0
207,64000,11-11-16,56.0
262,64000,11-11-16,42.0
263,64000,11-11-16,38.0
253,10010,10-11-16,45.0
254,10010,10-11-16,50.0
283,65000,08-11-16,55.0
284,65000,08-11-16,74.0
243,66000,08-11-16,42.0
244,66000,08-11-16,60.0
201,63000,11-11-16,33.0
291,68000,11-11-16,26.0
292,68000,11-11-16,30.0
202,68000,11-11-16,33.0
205,10009,10-11-16,31.0
255,10020,10-11-16,54.0
256,67000,10-11-16,42.0
257,67000,10-11-16,50.0
258,67000,10-11-16,51.0
259,67000,10-11-16,46.0
260,64000,10-11-16,60.0
269,10013,10-11-16,70.0
270,10013,10-11-16,44.0
271,10014,10-11-16,31.0
272,10015,10-11-16,34.0
210,63000,10-11-16,32.0
273,10002,10-11-16,23.0
274,10002,10-11-16,26.0
281,65000,09-11-16,26.0
282,65000,09-11-16,30.0
283,65000,09-11-16,30.0
284,65000,09-11-16,34.0
297,10018,19-11-16,50.0
203,10005,19-11-16,56.0
241,10005,19-11-16,64.0
242,10005,19-11-16,58.0
243,66000,19-11-16,56.0
244,66000,19-11-16,82.0
245,66000,19-11-16,65.0
246,66000,19-11-16,67.0
247,66000,19-11-16,67.0
248,10007,19-11-16,70.0
259,67000,19-11-16,72.0
260,64000,19-11-16,64.0
206,64000,19-11-16,70.0
261,64000,19-11-16,80.0
207,64000,19-11-16,84.0
262,64000,19-11-16,78.0
263,64000,19-11-16,64.0
264,64000,19-11-16,86.0
265,64000,19-11-16,78.0
266,64000,19-11-16,80.0
209,64000,19-11-16,74.0
267,64000,19-11-16,76.0
268,10013,19-11-16,84.0
269,10013,19-11-16,86.0
270,10013,19-11-16,34.0
271,10014,19-11-16,32.0
272,10015,19-11-16,23.0
257,67000,08-11-16,47.0
258,67000,08-11-16,50.0
259,67000,08-11-16,40.0
260,64000,08-11-16,39.0
206,64000,08-11-16,51.0
261,64000,08-11-16,52.0
207,64000,08-11-16,58.0
263,64000,08-11-16,39.0
264,64000,08-11-16,66.0
265,64000,08-11-16,48.0
266,64000,08-11-16,42.0
209,64000,08-11-16,49.0
267,64000,08-11-16,49.0
268,10013,08-11-16,46.0
269,10013,08-11-16,58.0
270,10013,08-11-16,33.0
271,10014,08-11-16,23.0
272,10015,08-11-16,23.0
210,63000,08-11-16,37.0
273,10002,08-11-16,39.0
296,10004,15-11-16,38.0
297,10018,15-11-16,54.0
203,10005,15-11-16,52.0
241,10005,15-11-16,52.0
242,10005,15-11-16,43.0
243,66000,15-11-16,24.0
244,66000,15-11-16,58.0
245,66000,15-11-16,66.0
246,66000,15-11-16,57.0
247,66000,15-11-16,59.0
248,10007,15-11-16,60.0
210,63000,19-11-16,32.0
273,10002,19-11-16,40.0
274,10002,19-11-16,42.0
211,65000,19-11-16,52.0
212,68000,19-11-16,58.0
275,10008,19-11-16,60.0
213,65000,19-11-16,25.0
214,64000,19-11-16,67.0
215,10008,19-11-16,41.0
218,9007,19-11-16,50.0
206,64000,10-11-16,77.0
261,64000,10-11-16,86.0
207,64000,10-11-16,88.0
262,64000,10-11-16,75.0
263,64000,10-11-16,56.0
264,64000,10-11-16,96.0
265,64000,10-11-16,88.0
266,64000,10-11-16,82.0
209,64000,10-11-16,80.0
267,64000,10-11-16,75.0
268,10013,10-11-16,74.0
262,64000,08-11-16,
204,10007,15-11-16,60.0
249,10007,15-11-16,68.0
250,10008,15-11-16,68.0
251,10009,15-11-16,70.0
252,10009,15-11-16,68.0
253,10010,15-11-16,85.0
254,10010,15-11-16,90.0
205,10009,15-11-16,51.0
255,10020,15-11-16,80.0
256,67000,15-11-16,88.0
257,67000,15-11-16,88.0
258,67000,15-11-16,90.0
259,67000,15-11-16,84.0
260,64000,15-11-16,81.0
206,64000,15-11-16,84.0
261,64000,15-11-16,96.0
207,64000,15-11-16,112.0
262,64000,15-11-16,94.0
263,64000,15-11-16,64.0
264,64000,15-11-16,114.0
265,64000,15-11-16,80.0
266,64000,15-11-16,96.0
209,64000,15-11-16,82.0
267,64000,15-11-16,98.0
268,10013,15-11-16,94.0
269,10013,15-11-16,99.0
270,10013,15-11-16,40.0
271,10014,15-11-16,
272,10015,15-11-16,40.0
210,63000,15-11-16,43.0
273,10002,15-11-16,50.0
274,10002,15-11-16,49.0
211,65000,15-11-16,54.0
212,68000,15-11-16,54.0
275,10008,15-11-16,78.0
213,65000,15-11-16,48.0
214,64000,15-11-16,81.0
215,10008,15-11-16,61.0
218,9007,15-11-16,73.0
220,9020,15-11-16,70.0
221,10016,15-11-16,45.0
223,10014,15-11-16,32.0
367625,10009,15-11-16,90.0
276,10017,15-11-16,38.0
277,65000,15-11-16,47.0
278,65000,15-11-16,58.0
279,65000,15-11-16,38.0
280,65000,15-11-16,47.0
281,65000,15-11-16,52.0
282,65000,15-11-16,47.0
283,65000,15-11-16,41.0
284,65000,15-11-16,51.0
285,65000,15-11-16,39.0
286,63000,15-11-16,40.0
287,63000,15-11-16,47.0
288,63000,15-11-16,41.0
289,63000,15-11-16,48.0
290,63000,15-11-16,45.0
296,10004,13-11-16,37.0
297,10018,13-11-16,63.0
203,10005,13-11-16,60.0
241,10005,13-11-16,62.0
242,10005,13-11-16,30.0
243,66000,13-11-16,24.0
244,66000,13-11-16,62.0
245,66000,13-11-16,66.0
246,66000,13-11-16,56.0
247,66000,13-11-16,59.0
248,10007,13-11-16,64.0
204,10007,13-11-16,64.0
202,68000,13-11-16,60.0
293,68000,13-11-16,58.0
294,68000,13-11-16,41.0
295,10004,13-11-16,68.0
249,10007,13-11-16,72.0
250,10008,13-11-16,53.0
251,10009,13-11-16,72.0
252,10009,13-11-16,73.0
253,10010,13-11-16,87.0
254,10010,13-11-16,72.0
205,10009,13-11-16,57.0
255,10020,13-11-16,75.0
256,67000,13-11-16,90.0
257,67000,13-11-16,80.0
258,67000,13-11-16,82.0
259,67000,13-11-16,74.0
260,64000,13-11-16,52.0
206,64000,13-11-16,63.0
261,64000,13-11-16,62.0
207,64000,13-11-16,66.0
262,64000,13-11-16,59.0
263,64000,13-11-16,50.0
264,64000,13-11-16,70.0
265,64000,13-11-16,62.0
266,64000,13-11-16,62.0
209,64000,13-11-16,58.0
267,64000,13-11-16,56.0
268,10013,13-11-16,52.0
269,10013,13-11-16,58.0
270,10013,13-11-16,40.0
271,10014,13-11-16,
272,10015,13-11-16,24.0
210,63000,13-11-16,33.0
273,10002,13-11-16,41.0
274,10002,13-11-16,46.0
211,65000,13-11-16,54.0
212,68000,13-11-16,57.0
275,10008,13-11-16,51.0
213,65000,13-11-16,35.0
214,64000,13-11-16,66.0
215,10008,13-11-16,39.0
218,9007,13-11-16,45.0
220,9020,13-11-16,106.0
221,10016,13-11-16,41.0
223,10014,13-11-16,32.0
367625,10009,13-11-16,68.0
276,10017,13-11-16,30.0
277,65000,13-11-16,36.0
278,65000,13-11-16,42.0
279,65000,13-11-16,38.0
280,65000,13-11-16,49.0
281,65000,13-11-16,47.0
282,65000,13-11-16,43.0
283,65000,13-11-16,49.0
284,65000,13-11-16,53.0
285,65000,13-11-16,43.0
286,63000,13-11-16,40.0
287,63000,13-11-16,38.0
288,63000,13-11-16,34.0
289,63000,13-11-16,35.0
290,63000,13-11-16,35.0
201,63000,13-11-16,52.0
291,68000,13-11-16,51.0
292,68000,13-11-16,54.0
246,66000,20-11-16,56.0
247,66000,20-11-16,60.0
248,10007,20-11-16,54.0
204,10007,20-11-16,51.0
249,10007,20-11-16,68.0
250,10008,20-11-16,54.0
251,10009,20-11-16,58.0
252,10009,20-11-16,71.0
253,10010,20-11-16,86.0
254,10010,20-11-16,91.0
205,10009,20-11-16,54.0
255,10020,20-11-16,64.0
256,67000,20-11-16,74.0
257,67000,20-11-16,68.0
258,67000,20-11-16,75.0
259,67000,20-11-16,74.0
260,64000,20-11-16,54.0
206,64000,20-11-16,76.0
261,64000,20-11-16,94.0
207,64000,20-11-16,96.0
262,64000,20-11-16,62.0
263,64000,20-11-16,50.0
264,64000,20-11-16,92.0
265,64000,20-11-16,90.0
266,64000,20-11-16,86.0
209,64000,20-11-16,82.0
267,64000,20-11-16,80.0
268,10013,20-11-16,58.0
269,10013,20-11-16,58.0
270,10013,20-11-16,18.0
271,10014,20-11-16,13.0
272,10015,20-11-16,30.0
210,63000,20-11-16,30.0
273,10002,20-11-16,35.0
274,10002,20-11-16,43.0
211,65000,20-11-16,58.0
212,68000,20-11-16,68.0
275,10008,20-11-16,65.0
213,65000,20-11-16,41.0
214,64000,20-11-16,79.0
215,10008,20-11-16,56.0
218,9007,20-11-16,53.0
220,9020,20-11-16,51.0
221,10016,20-11-16,41.0
223,10014,20-11-16,26.0
367625,10009,20-11-16,82.0
276,10017,20-11-16,41.0
277,65000,20-11-16,54.0
278,65000,20-11-16,38.0
279,65000,20-11-16,34.0
280,65000,20-11-16,53.0
281,65000,20-11-16,55.0
282,65000,20-11-16,60.0
283,65000,20-11-16,53.0
284,65000,20-11-16,60.0
203,10005,24-11-16,22.0
241,10005,24-11-16,22.0
242,10005,24-11-16,21.0
243,66000,24-11-16,20.0
244,66000,24-11-16,21.0
245,66000,24-11-16,18.0
246,66000,24-11-16,20.0
247,66000,24-11-16,24.0
248,10007,24-11-16,20.0
204,10007,24-11-16,20.0
249,10007,24-11-16,20.0
250,10008,24-11-16,25.0
251,10009,24-11-16,18.0
252,10009,24-11-16,21.0
253,10010,24-11-16,25.0
289,63000,24-11-16,11.0
290,63000,24-11-16,21.0
201,63000,24-11-16,26.0
291,68000,24-11-16,14.0
292,68000,24-11-16,28.0
202,68000,24-11-16,24.0
293,68000,24-11-16,17.0
294,68000,24-11-16,21.0
295,10004,24-11-16,25.0
296,10004,24-11-16,24.0
297,10018,24-11-16,23.0
248,10007,27-11-16,24.0
204,10007,27-11-16,27.0
249,10007,27-11-16,25.0
250,10008,27-11-16,25.0
251,10009,27-11-16,23.0
252,10009,27-11-16,22.0
253,10010,27-11-16,23.0
254,10010,27-11-16,32.0
205,10009,27-11-16,28.0
255,10020,27-11-16,21.0
256,67000,27-11-16,25.0
257,67000,27-11-16,18.0
258,67000,27-11-16,28.0
259,67000,27-11-16,15.0
260,64000,27-11-16,19.0
206,64000,27-11-16,14.0
261,64000,27-11-16,20.0
274,10002,30-11-16,33.0
211,65000,30-11-16,51.0
212,68000,30-11-16,50.0
275,10008,30-11-16,44.0
213,65000,30-11-16,38.0
214,64000,30-11-16,44.0
215,10008,30-11-16,20.0
218,9007,30-11-16,32.0
220,9020,30-11-16,
221,10016,30-11-16,
223,10014,30-11-16,27.0
367625,10009,30-11-16,54.0
276,10017,30-11-16,29.0
277,65000,30-11-16,36.0
278,65000,30-11-16,50.0
279,65000,30-11-16,26.0
280,65000,30-11-16,37.0
281,65000,30-11-16,44.0
282,65000,30-11-16,35.0
283,65000,30-11-16,37.0
284,65000,30-11-16,57.0
267,64000,21-11-16,68.0
268,10013,21-11-16,59.0
269,10013,21-11-16,69.0
270,10013,21-11-16,23.0
271,10014,21-11-16,16.0
272,10015,21-11-16,24.0
210,63000,21-11-16,24.0
273,10002,21-11-16,21.0
274,10002,21-11-16,
211,65000,21-11-16,33.0
212,68000,21-11-16,29.0
275,10008,21-11-16,30.0
213,65000,21-11-16,19.0
214,64000,21-11-16,64.0
215,10008,21-11-16,28.0
218,9007,21-11-16,19.0
220,9020,21-11-16,42.0
221,10016,21-11-16,21.0
223,10014,21-11-16,19.0
367625,10009,21-11-16,51.0
268,10013,24-11-16,59.0
269,10013,24-11-16,55.0
270,10013,24-11-16,
271,10014,24-11-16,25.0
272,10015,24-11-16,29.0
210,63000,24-11-16,30.0
273,10002,24-11-16,27.0
274,10002,24-11-16,15.0
211,65000,24-11-16,28.0
212,68000,24-11-16,24.0
275,10008,24-11-16,42.0
213,65000,24-11-16,16.0
214,64000,24-11-16,47.0
215,10008,24-11-16,45.0
218,9007,24-11-16,31.0
220,9020,24-11-16,26.0
221,10016,24-11-16,30.0
223,10014,24-11-16,26.0
201,63000,20-11-16,32.0
291,68000,20-11-16,26.0
292,68000,20-11-16,26.0
202,68000,20-11-16,38.0
293,68000,20-11-16,29.0
294,68000,20-11-16,35.0
295,10004,20-11-16,26.0
296,10004,20-11-16,25.0
297,10018,20-11-16,27.0
203,10005,20-11-16,30.0
241,10005,20-11-16,36.0
242,10005,20-11-16,30.0
243,66000,20-11-16,29.0
244,66000,20-11-16,44.0
245,66000,20-11-16,44.0
254,10010,21-11-16,57.0
205,10009,21-11-16,25.0
255,10020,21-11-16,66.0
256,67000,21-11-16,66.0
257,67000,21-11-16,63.0
258,67000,21-11-16,72.0
259,67000,21-11-16,74.0
260,64000,21-11-16,40.0
206,64000,21-11-16,62.0
261,64000,21-11-16,66.0
207,64000,21-11-16,76.0
262,64000,21-11-16,67.0
263,64000,21-11-16,44.0
264,64000,21-11-16,70.0
265,64000,21-11-16,77.0
242,10005,21-11-16,25.0
266,64000,21-11-16,66.0
209,64000,21-11-16,58.0
285,65000,20-11-16,38.0
286,63000,20-11-16,45.0
287,63000,20-11-16,27.0
288,63000,20-11-16,25.0
289,63000,20-11-16,28.0
290,63000,20-11-16,33.0
285,65000,25-11-16,30.0
286,63000,25-11-16,25.0
287,63000,25-11-16,18.0
288,63000,25-11-16,25.0
289,63000,25-11-16,22.0
290,63000,25-11-16,18.0
201,63000,25-11-16,35.0
367625,10009,24-11-16,36.0
276,10017,24-11-16,27.0
277,65000,24-11-16,25.0
278,65000,24-11-16,40.0
265,64000,24-11-16,36.0
266,64000,24-11-16,41.0
209,64000,24-11-16,42.0
267,64000,24-11-16,32.0
279,65000,24-11-16,18.0
280,65000,24-11-16,16.0
277,65000,27-11-16,28.0
278,65000,27-11-16,54.0
279,65000,27-11-16,21.0
280,65000,27-11-16,26.0
281,65000,27-11-16,29.0
282,65000,27-11-16,24.0
283,65000,27-11-16,24.0
284,65000,27-11-16,36.0
285,65000,27-11-16,31.0
286,63000,27-11-16,30.0
287,63000,27-11-16,22.0
288,63000,27-11-16,28.0
263,64000,30-11-16,45.0
264,64000,30-11-16,65.0
265,64000,30-11-16,60.0
266,64000,30-11-16,60.0
209,64000,30-11-16,58.0
267,64000,30-11-16,52.0
268,10013,30-11-16,54.0
269,10013,30-11-16,56.0
270,10013,30-11-16,33.0
271,10014,30-11-16,26.0
272,10015,30-11-16,39.0
210,63000,30-11-16,37.0
273,10002,30-11-16,39.0
244,66000,21-11-16,19.0
245,66000,21-11-16,16.0
246,66000,21-11-16,
247,66000,21-11-16,17.0
248,10007,21-11-16,20.0
204,10007,21-11-16,20.0
249,10007,21-11-16,23.0
250,10008,21-11-16,29.0
251,10009,21-11-16,43.0
252,10009,21-11-16,32.0
253,10010,21-11-16,43.0
276,10017,21-11-16,21.0
277,65000,21-11-16,10.0
278,65000,21-11-16,26.0
283,65000,21-11-16,11.0
284,65000,21-11-16,23.0
285,65000,21-11-16,19.0
286,63000,21-11-16,21.0
287,63000,21-11-16,11.0
288,63000,21-11-16,16.0
289,63000,21-11-16,22.0
290,63000,21-11-16,17.0
201,63000,21-11-16,26.0
291,68000,21-11-16,16.0
292,68000,21-11-16,26.0
202,68000,21-11-16,24.0
293,68000,21-11-16,20.0
294,68000,21-11-16,27.0
295,10004,21-11-16,21.0
296,10004,21-11-16,19.0
297,10018,21-11-16,21.0
203,10005,21-11-16,22.0
241,10005,21-11-16,33.0
254,10010,24-11-16,22.0
205,10009,24-11-16,24.0
255,10020,24-11-16,26.0
256,67000,24-11-16,28.0
257,67000,24-11-16,27.0
258,67000,24-11-16,24.0
259,67000,24-11-16,35.0
260,64000,24-11-16,31.0
206,64000,24-11-16,42.0
261,64000,24-11-16,42.0
207,64000,24-11-16,54.0
262,64000,24-11-16,45.0
263,64000,24-11-16,32.0
264,64000,24-11-16,50.0
285,65000,30-11-16,33.0
286,63000,30-11-16,31.0
287,63000,30-11-16,48.0
288,63000,30-11-16,39.0
289,63000,30-11-16,39.0
290,63000,30-11-16,39.0
201,63000,30-11-16,50.0
291,68000,30-11-16,27.0
292,68000,30-11-16,43.0
202,68000,30-11-16,56.0
293,68000,30-11-16,35.0
294,68000,30-11-16,40.0
295,10004,30-11-16,43.0
296,10004,30-11-16,37.0
297,10018,30-11-16,52.0
203,10005,30-11-16,50.0
241,10005,30-11-16,52.0
242,10005,30-11-16,46.0
243,66000,30-11-16,44.0
244,66000,30-11-16,48.0
245,66000,30-11-16,48.0
246,66000,30-11-16,39.0
247,66000,30-11-16,47.0
248,10007,30-11-16,49.0
204,10007,30-11-16,52.0
249,10007,30-11-16,46.0
281,65000,24-11-16,20.0
282,65000,24-11-16,17.0
283,65000,24-11-16,19.0
284,65000,24-11-16,26.0
285,65000,24-11-16,24.0
286,63000,24-11-16,26.0
287,63000,24-11-16,13.0
288,63000,24-11-16,15.0
269,10013,25-11-16,62.0
270,10013,25-11-16,35.0
271,10014,25-11-16,24.0
272,10015,25-11-16,26.0
210,63000,25-11-16,25.0
273,10002,25-11-16,30.0
274,10002,25-11-16,25.0
211,65000,25-11-16,34.0
212,68000,25-11-16,37.0
279,65000,21-11-16,22.0
280,65000,21-11-16,12.0
281,65000,21-11-16,18.0
282,65000,21-11-16,18.0
243,66000,21-11-16,8.0
220,9020,02-12-16,68.0
221,10016,02-12-16,56.0
223,10014,02-12-16,31.0
367625,10009,02-12-16,90.0
276,10017,02-12-16,45.0
277,65000,02-12-16,51.0
278,65000,02-12-16,65.0
279,65000,02-12-16,35.0
280,65000,02-12-16,50.0
281,65000,02-12-16,55.0
282,65000,02-12-16,52.0
283,65000,02-12-16,51.0
284,65000,02-12-16,58.0
285,65000,02-12-16,37.0
286,63000,02-12-16,43.0
287,63000,02-12-16,52.0
288,63000,02-12-16,53.0
289,63000,02-12-16,49.0
290,63000,02-12-16,52.0
201,63000,02-12-16,60.0
291,68000,02-12-16,52.0
292,68000,02-12-16,62.0
202,68000,02-12-16,60.0
293,68000,02-12-16,54.0
294,68000,02-12-16,51.0
295,10004,02-12-16,50.0
296,10004,02-12-16,30.0
297,10018,02-12-16,56.0
247,66000,25-11-16,56.0
248,10007,25-11-16,52.0
204,10007,25-11-16,56.0
249,10007,25-11-16,47.0
250,10008,25-11-16,64.0
251,10009,25-11-16,54.0
252,10009,25-11-16,49.0
253,10010,25-11-16,54.0
254,10010,25-11-16,55.0
205,10009,25-11-16,38.0
255,10020,25-11-16,58.0
256,67000,25-11-16,54.0
257,67000,25-11-16,56.0
275,10008,25-11-16,60.0
213,65000,25-11-16,25.0
214,64000,25-11-16,50.0
215,10008,25-11-16,52.0
218,9007,25-11-16,40.0
220,9020,25-11-16,41.0
221,10016,25-11-16,30.0
223,10014,25-11-16,24.0
367625,10009,25-11-16,60.0
276,10017,27-11-16,29.0
289,63000,27-11-16,20.0
290,63000,27-11-16,21.0
201,63000,27-11-16,31.0
291,68000,27-11-16,22.0
292,68000,27-11-16,31.0
202,68000,27-11-16,35.0
293,68000,27-11-16,24.0
294,68000,27-11-16,26.0
295,10004,27-11-16,25.0
296,10004,27-11-16,22.0
297,10018,27-11-16,35.0
203,10005,27-11-16,22.0
241,10005,27-11-16,28.0
242,10005,27-11-16,20.0
243,66000,27-11-16,18.0
207,64000,27-11-16,20.0
276,10017,25-11-16,30.0
277,65000,25-11-16,27.0
278,65000,25-11-16,36.0
279,65000,25-11-16,24.0
280,65000,25-11-16,21.0
281,65000,25-11-16,24.0
282,65000,25-11-16,23.0
283,65000,25-11-16,24.0
284,65000,25-11-16,31.0
291,68000,25-11-16,23.0
292,68000,25-11-16,35.0
202,68000,25-11-16,
293,68000,25-11-16,24.0
294,68000,25-11-16,29.0
295,10004,25-11-16,25.0
296,10004,25-11-16,16.0
297,10018,25-11-16,25.0
203,10005,25-11-16,21.0
241,10005,25-11-16,38.0
203,10005,02-12-16,47.0
241,10005,02-12-16,49.0
242,10005,02-12-16,38.0
243,66000,02-12-16,30.0
244,66000,02-12-16,56.0
245,66000,02-12-16,37.0
246,66000,02-12-16,33.0
247,66000,02-12-16,52.0
248,10007,02-12-16,58.0
204,10007,02-12-16,65.0
249,10007,02-12-16,64.0
250,10008,02-12-16,53.0
251,10009,02-12-16,56.0
252,10009,02-12-16,65.0
253,10010,02-12-16,66.0
254,10010,02-12-16,76.0
205,10009,02-12-16,53.0
255,10020,02-12-16,64.0
256,67000,02-12-16,66.0
257,67000,02-12-16,56.0
258,67000,02-12-16,61.0
259,67000,02-12-16,58.0
260,64000,02-12-16,
206,64000,02-12-16,58.0
261,64000,02-12-16,74.0
207,64000,02-12-16,76.0
262,64000,02-12-16,69.0
263,64000,02-12-16,66.0
264,64000,02-12-16,67.0
258,67000,25-11-16,58.0
259,67000,25-11-16,52.0
260,64000,25-11-16,54.0
206,64000,25-11-16,60.0
261,64000,25-11-16,62.0
207,64000,25-11-16,66.0
262,64000,25-11-16,60.0
263,64000,25-11-16,36.0
264,64000,25-11-16,70.0
265,64000,25-11-16,56.0
266,64000,25-11-16,49.0
209,64000,25-11-16,54.0
267,64000,25-11-16,54.0
268,10013,25-11-16,59.0
262,64000,27-11-16,18.0
263,64000,27-11-16,9.0
264,64000,27-11-16,24.0
265,64000,27-11-16,15.0
266,64000,27-11-16,14.0
209,64000,27-11-16,16.0
267,64000,27-11-16,17.0
268,10013,27-11-16,17.0
269,10013,27-11-16,18.0
270,10013,27-11-16,36.0
271,10014,27-11-16,21.0
272,10015,27-11-16,32.0
210,63000,27-11-16,35.0
273,10002,27-11-16,20.0
274,10002,27-11-16,26.0
211,65000,27-11-16,42.0
212,68000,27-11-16,32.0
275,10008,27-11-16,21.0
213,65000,27-11-16,27.0
214,64000,27-11-16,13.0
215,10008,27-11-16,14.0
218,9007,27-11-16,39.0
220,9020,27-11-16,32.0
221,10016,27-11-16,29.0
223,10014,27-11-16,26.0
367625,10009,27-11-16,44.0
242,10005,25-11-16,38.0
243,66000,25-11-16,45.0
244,66000,25-11-16,50.0
245,66000,25-11-16,57.0
246,66000,25-11-16,46.0
244,66000,27-11-16,22.0
