SITEID,COUNTYID,DATACREATIONDATE,PSI
292,68000,04-12-16,36.0
202,68000,04-12-16,45.0
293,68000,04-12-16,37.0
294,68000,04-12-16,54.0
295,10004,04-12-16,39.0
296,10004,04-12-16,48.0
297,10018,04-12-16,47.0
203,10005,04-12-16,47.0
241,10005,04-12-16,52.0
242,10005,04-12-16,52.0
243,66000,04-12-16,39.0
244,66000,04-12-16,53.0
245,66000,04-12-16,51.0
246,66000,04-12-16,49.0
247,66000,04-12-16,52.0
276,10017,03-12-16,25.0
277,65000,03-12-16,20.0
278,65000,03-12-16,58.0
279,65000,03-12-16,20.0
280,65000,03-12-16,27.0
281,65000,03-12-16,28.0
282,65000,03-12-16,22.0
283,65000,03-12-16,24.0
284,65000,03-12-16,33.0
285,65000,03-12-16,27.0
286,63000,03-12-16,34.0
287,63000,03-12-16,21.0
288,63000,03-12-16,30.0
289,63000,03-12-16,25.0
290,63000,03-12-16,19.0
201,63000,03-12-16,37.0
291,68000,03-12-16,28.0
292,68000,03-12-16,42.0
202,68000,03-12-16,50.0
293,68000,03-12-16,27.0
294,68000,03-12-16,31.0
295,10004,03-12-16,30.0
296,10004,03-12-16,24.0
297,10018,03-12-16,34.0
203,10005,03-12-16,29.0
241,10005,03-12-16,36.0
242,10005,03-12-16,25.0
243,66000,03-12-16,17.0
244,66000,03-12-16,30.0
245,66000,03-12-16,19.0
255,10020,03-12-16,44.0
256,67000,03-12-16,47.0
281,65000,07-12-16,66.0
282,65000,07-12-16,62.0
283,65000,07-12-16,63.0
284,65000,07-12-16,72.0
285,65000,07-12-16,61.0
286,63000,07-12-16,62.0
287,63000,07-12-16,64.0
288,63000,07-12-16,64.0
289,63000,07-12-16,61.0
290,63000,07-12-16,63.0
201,63000,07-12-16,69.0
291,68000,07-12-16,64.0
292,68000,07-12-16,65.0
202,68000,07-12-16,66.0
293,68000,07-12-16,63.0
294,68000,07-12-16,64.0
295,10004,07-12-16,61.0
296,10004,07-12-16,58.0
297,10018,07-12-16,68.0
203,10005,07-12-16,66.0
241,10005,07-12-16,68.0
242,10005,07-12-16,58.0
243,66000,07-12-16,58.0
244,66000,07-12-16,64.0
245,66000,06-12-16,70.0
246,66000,07-12-16,60.0
247,66000,07-12-16,66.0
248,10007,07-12-16,62.0
204,10007,07-12-16,68.0
249,10007,07-12-16,72.0
250,10008,07-12-16,71.0
251,10009,07-12-16,70.0
252,10009,07-12-16,70.0
253,10010,07-12-16,74.0
254,10010,07-12-16,88.0
205,10009,07-12-16,72.0
274,10002,06-12-16,52.0
211,65000,06-12-16,57.0
212,68000,06-12-16,52.0
275,10008,06-12-16,61.0
213,65000,06-12-16,52.0
214,64000,06-12-16,74.0
215,10008,06-12-16,50.0
218,9007,06-12-16,62.0
220,9020,06-12-16,68.0
221,10016,06-12-16,50.0
223,10014,06-12-16,30.0
367625,10009,06-12-16,86.0
251,10009,06-12-16,52.0
252,10009,06-12-16,84.0
253,10010,06-12-16,60.0
254,10010,06-12-16,63.0
205,10009,06-12-16,72.0
255,10020,06-12-16,56.0
256,67000,06-12-16,66.0
257,67000,06-12-16,60.0
258,67000,06-12-16,60.0
259,67000,06-12-16,55.0
260,64000,06-12-16,67.0
206,64000,06-12-16,62.0
261,64000,06-12-16,67.0
207,64000,06-12-16,73.0
262,64000,06-12-16,65.0
263,64000,06-12-16,57.0
264,64000,06-12-16,72.0
265,64000,06-12-16,66.0
266,64000,06-12-16,64.0
209,64000,06-12-16,66.0
267,64000,06-12-16,63.0
268,10013,06-12-16,72.0
269,10013,06-12-16,82.0
270,10013,06-12-16,41.0
268,10013,07-12-16,85.0
269,10013,07-12-16,88.0
270,10013,07-12-16,45.0
271,10014,07-12-16,46.0
272,10015,07-12-16,44.0
280,65000,07-12-16,33.0
287,63000,22-11-16,18.0
288,63000,22-11-16,24.0
289,63000,22-11-16,15.0
243,66000,22-11-16,6.0
244,66000,22-11-16,29.0
245,66000,22-11-16,29.0
246,66000,22-11-16,17.0
247,66000,22-11-16,33.0
248,10007,22-11-16,33.0
204,10007,22-11-16,31.0
249,10007,22-11-16,34.0
250,10008,22-11-16,39.0
251,10009,22-11-16,36.0
252,10009,22-11-16,41.0
253,10010,22-11-16,50.0
254,10010,22-11-16,43.0
205,10009,22-11-16,28.0
255,10020,22-11-16,43.0
256,67000,22-11-16,46.0
257,67000,22-11-16,45.0
258,67000,22-11-16,40.0
259,67000,22-11-16,43.0
260,64000,22-11-16,39.0
206,64000,22-11-16,48.0
261,64000,22-11-16,54.0
207,64000,22-11-16,57.0
262,64000,22-11-16,58.0
263,64000,22-11-16,42.0
264,64000,22-11-16,60.0
265,64000,22-11-16,43.0
266,64000,22-11-16,54.0
209,64000,22-11-16,41.0
267,64000,22-11-16,47.0
268,10013,22-11-16,50.0
269,10013,22-11-16,54.0
270,10013,22-11-16,26.0
271,10014,22-11-16,13.0
211,65000,01-12-16,56.0
212,68000,01-12-16,54.0
275,10008,01-12-16,60.0
213,65000,01-12-16,41.0
214,64000,01-12-16,60.0
215,10008,01-12-16,22.0
218,9007,01-12-16,32.0
220,9020,01-12-16,56.0
221,10016,01-12-16,39.0
223,10014,01-12-16,17.0
367625,10009,01-12-16,58.0
276,10017,01-12-16,37.0
277,65000,01-12-16,38.0
278,65000,01-12-16,68.0
279,65000,01-12-16,32.0
280,65000,01-12-16,39.0
281,65000,01-12-16,45.0
282,65000,01-12-16,32.0
283,65000,01-12-16,37.0
284,65000,01-12-16,52.0
285,65000,01-12-16,37.0
286,63000,01-12-16,36.0
287,63000,01-12-16,42.0
288,63000,01-12-16,36.0
289,63000,01-12-16,34.0
290,63000,01-12-16,35.0
201,63000,01-12-16,52.0
291,68000,01-12-16,35.0
292,68000,01-12-16,52.0
202,68000,01-12-16,53.0
293,68000,01-12-16,48.0
294,68000,01-12-16,48.0
279,65000,22-11-16,17.0
280,65000,22-11-16,22.0
281,65000,22-11-16,29.0
282,65000,22-11-16,23.0
283,65000,22-11-16,17.0
284,65000,22-11-16,45.0
285,65000,22-11-16,34.0
286,63000,22-11-16,24.0
290,63000,22-11-16,20.0
201,63000,22-11-16,38.0
291,68000,22-11-16,24.0
292,68000,22-11-16,41.0
202,68000,22-11-16,42.0
293,68000,22-11-16,30.0
294,68000,22-11-16,33.0
295,10004,22-11-16,34.0
296,10004,22-11-16,25.0
297,10018,22-11-16,31.0
203,10005,22-11-16,30.0
241,10005,22-11-16,37.0
242,10005,22-11-16,19.0
271,10014,01-12-16,32.0
272,10015,01-12-16,32.0
210,63000,01-12-16,36.0
273,10002,01-12-16,26.0
274,10002,01-12-16,25.0
267,64000,24-11-16,55.0
268,10013,24-11-16,52.0
269,10013,24-11-16,51.0
270,10013,24-11-16,35.0
271,10014,24-11-16,22.0
272,10015,24-11-16,27.0
210,63000,24-11-16,31.0
273,10002,24-11-16,24.0
274,10002,24-11-16,25.0
211,65000,24-11-16,28.0
212,68000,24-11-16,31.0
275,10008,24-11-16,40.0
213,65000,24-11-16,23.0
214,64000,24-11-16,54.0
215,10008,24-11-16,35.0
261,64000,01-12-16,72.0
207,64000,01-12-16,68.0
272,10015,22-11-16,28.0
210,63000,22-11-16,37.0
273,10002,22-11-16,21.0
274,10002,22-11-16,21.0
211,65000,22-11-16,43.0
212,68000,22-11-16,51.0
275,10008,22-11-16,27.0
213,65000,22-11-16,19.0
214,64000,22-11-16,52.0
215,10008,22-11-16,18.0
218,9007,22-11-16,35.0
220,9020,22-11-16,58.0
221,10016,22-11-16,23.0
223,10014,22-11-16,18.0
367625,10009,22-11-16,43.0
276,10017,22-11-16,13.0
277,65000,22-11-16,16.0
278,65000,22-11-16,16.0
242,10005,06-12-16,62.0
243,66000,06-12-16,62.0
244,66000,06-12-16,68.0
246,66000,06-12-16,66.0
247,66000,06-12-16,69.0
248,10007,06-12-16,69.0
248,10007,04-12-16,54.0
204,10007,04-12-16,47.0
249,10007,04-12-16,46.0
250,10008,04-12-16,62.0
251,10009,04-12-16,62.0
252,10009,04-12-16,58.0
253,10010,04-12-16,62.0
254,10010,04-12-16,60.0
205,10009,04-12-16,34.0
255,10020,04-12-16,72.0
256,67000,04-12-16,67.0
257,67000,04-12-16,63.0
258,67000,04-12-16,64.0
259,67000,04-12-16,58.0
260,64000,04-12-16,59.0
206,64000,04-12-16,70.0
261,64000,04-12-16,78.0
207,64000,04-12-16,84.0
262,64000,04-12-16,72.0
263,64000,04-12-16,62.0
264,64000,04-12-16,88.0
265,64000,04-12-16,74.0
266,64000,04-12-16,68.0
209,64000,04-12-16,72.0
267,64000,04-12-16,75.0
268,10013,04-12-16,70.0
269,10013,04-12-16,85.0
270,10013,04-12-16,24.0
271,10014,04-12-16,23.0
272,10015,04-12-16,29.0
210,63000,04-12-16,35.0
273,10002,04-12-16,36.0
274,10002,04-12-16,31.0
211,65000,04-12-16,44.0
212,68000,04-12-16,43.0
275,10008,04-12-16,72.0
257,67000,03-12-16,50.0
258,67000,03-12-16,46.0
259,67000,03-12-16,49.0
260,64000,03-12-16,51.0
206,64000,03-12-16,
261,64000,03-12-16,70.0
207,64000,03-12-16,82.0
262,64000,03-12-16,63.0
263,64000,03-12-16,66.0
264,64000,03-12-16,72.0
265,64000,03-12-16,74.0
266,64000,03-12-16,77.0
209,64000,03-12-16,70.0
267,64000,03-12-16,79.0
268,10013,03-12-16,64.0
269,10013,03-12-16,74.0
270,10013,03-12-16,40.0
271,10014,03-12-16,28.0
255,10020,07-12-16,82.0
256,67000,07-12-16,82.0
257,67000,07-12-16,76.0
271,10014,06-12-16,39.0
272,10015,06-12-16,54.0
210,63000,06-12-16,39.0
273,10002,06-12-16,52.0
204,10007,06-12-16,67.0
249,10007,06-12-16,68.0
250,10008,06-12-16,56.0
245,66000,07-12-16,58.0
258,67000,07-12-16,80.0
259,67000,07-12-16,74.0
276,10017,06-12-16,44.0
277,65000,06-12-16,55.0
278,65000,06-12-16,60.0
279,65000,06-12-16,51.0
280,65000,06-12-16,54.0
281,65000,06-12-16,55.0
282,65000,06-12-16,52.0
283,65000,06-12-16,52.0
292,68000,20-11-16,32.0
202,68000,20-11-16,35.0
293,68000,20-11-16,27.0
294,68000,20-11-16,39.0
295,10004,20-11-16,25.0
296,10004,20-11-16,22.0
297,10018,20-11-16,25.0
203,10005,20-11-16,28.0
241,10005,20-11-16,35.0
242,10005,20-11-16,41.0
243,66000,20-11-16,25.0
262,64000,07-12-16,88.0
263,64000,07-12-16,72.0
264,64000,07-12-16,96.0
265,64000,07-12-16,92.0
266,64000,07-12-16,90.0
209,64000,07-12-16,91.0
267,64000,07-12-16,89.0
213,65000,04-12-16,27.0
214,64000,04-12-16,68.0
246,66000,03-12-16,18.0
247,66000,03-12-16,24.0
248,10007,03-12-16,25.0
204,10007,03-12-16,29.0
249,10007,03-12-16,26.0
250,10008,03-12-16,32.0
251,10009,03-12-16,45.0
252,10009,03-12-16,35.0
253,10010,03-12-16,40.0
254,10010,03-12-16,44.0
205,10009,03-12-16,30.0
276,10017,04-12-16,21.0
277,65000,04-12-16,27.0
278,65000,04-12-16,33.0
279,65000,04-12-16,18.0
280,65000,04-12-16,30.0
281,65000,04-12-16,33.0
282,65000,04-12-16,31.0
283,65000,04-12-16,27.0
284,65000,04-12-16,53.0
285,65000,04-12-16,30.0
286,63000,04-12-16,33.0
287,63000,04-12-16,23.0
288,63000,04-12-16,31.0
289,63000,04-12-16,22.0
290,63000,04-12-16,29.0
272,10015,20-11-16,34.0
210,63000,20-11-16,29.0
273,10002,20-11-16,34.0
274,10002,20-11-16,35.0
211,65000,20-11-16,38.0
212,68000,20-11-16,32.0
275,10008,20-11-16,55.0
213,65000,20-11-16,18.0
214,64000,20-11-16,67.0
215,10008,20-11-16,31.0
218,9007,20-11-16,22.0
220,9020,20-11-16,51.0
221,10016,20-11-16,26.0
223,10014,20-11-16,27.0
367625,10009,20-11-16,71.0
276,10017,20-11-16,17.0
244,66000,20-11-16,44.0
245,66000,20-11-16,44.0
246,66000,20-11-16,42.0
247,66000,20-11-16,44.0
248,10007,20-11-16,44.0
204,10007,20-11-16,40.0
249,10007,20-11-16,64.0
250,10008,20-11-16,52.0
251,10009,20-11-16,62.0
252,10009,20-11-16,75.0
253,10010,20-11-16,88.0
254,10010,20-11-16,84.0
205,10009,20-11-16,44.0
255,10020,20-11-16,72.0
256,67000,20-11-16,70.0
257,67000,20-11-16,64.0
258,67000,20-11-16,81.0
259,67000,20-11-16,74.0
260,64000,20-11-16,60.0
206,64000,20-11-16,69.0
261,64000,20-11-16,78.0
207,64000,20-11-16,80.0
262,64000,20-11-16,56.0
263,64000,20-11-16,41.0
264,64000,20-11-16,82.0
265,64000,20-11-16,82.0
266,64000,20-11-16,90.0
209,64000,20-11-16,74.0
267,64000,20-11-16,66.0
268,10013,20-11-16,58.0
269,10013,20-11-16,54.0
270,10013,20-11-16,35.0
271,10014,20-11-16,21.0
218,9007,24-11-16,32.0
220,9020,24-11-16,29.0
260,64000,07-12-16,80.0
206,64000,07-12-16,86.0
261,64000,07-12-16,96.0
207,64000,07-12-16,98.0
215,10008,04-12-16,44.0
218,9007,04-12-16,49.0
220,9020,04-12-16,52.0
221,10016,04-12-16,35.0
223,10014,04-12-16,16.0
367625,10009,04-12-16,56.0
277,65000,20-11-16,20.0
278,65000,20-11-16,33.0
279,65000,20-11-16,20.0
280,65000,20-11-16,18.0
281,65000,20-11-16,26.0
282,65000,20-11-16,26.0
283,65000,20-11-16,19.0
284,65000,20-11-16,31.0
285,65000,20-11-16,22.0
286,63000,20-11-16,28.0
287,63000,20-11-16,19.0
288,63000,20-11-16,25.0
289,63000,20-11-16,20.0
290,63000,20-11-16,25.0
201,63000,20-11-16,32.0
291,68000,20-11-16,26.0
221,10016,24-11-16,27.0
223,10014,24-11-16,26.0
367625,10009,24-11-16,56.0
276,10017,24-11-16,25.0
277,65000,24-11-16,13.0
278,65000,24-11-16,44.0
279,65000,24-11-16,16.0
280,65000,24-11-16,15.0
281,65000,24-11-16,18.0
282,65000,24-11-16,14.0
283,65000,24-11-16,12.0
284,65000,24-11-16,24.0
285,65000,24-11-16,22.0
286,63000,24-11-16,22.0
287,63000,24-11-16,14.0
288,63000,24-11-16,16.0
289,63000,24-11-16,21.0
290,63000,24-11-16,11.0
201,63000,24-11-16,29.0
291,68000,24-11-16,22.0
292,68000,24-11-16,20.0
202,68000,24-11-16,33.0
293,68000,24-11-16,22.0
294,68000,24-11-16,30.0
295,10004,24-11-16,20.0
296,10004,24-11-16,21.0
297,10018,24-11-16,26.0
203,10005,24-11-16,23.0
241,10005,24-11-16,20.0
242,10005,24-11-16,20.0
243,66000,24-11-16,19.0
244,66000,24-11-16,20.0
245,66000,24-11-16,19.0
246,66000,24-11-16,16.0
247,66000,24-11-16,24.0
248,10007,24-11-16,22.0
204,10007,24-11-16,26.0
249,10007,24-11-16,34.0
250,10008,24-11-16,36.0
251,10009,24-11-16,37.0
252,10009,24-11-16,49.0
253,10010,24-11-16,47.0
254,10010,24-11-16,54.0
205,10009,24-11-16,38.0
255,10020,24-11-16,54.0
256,67000,24-11-16,54.0
257,67000,24-11-16,54.0
258,67000,24-11-16,50.0
259,67000,24-11-16,51.0
260,64000,24-11-16,52.0
206,64000,24-11-16,60.0
261,64000,24-11-16,56.0
207,64000,24-11-16,68.0
262,64000,24-11-16,56.0
263,64000,24-11-16,47.0
264,64000,24-11-16,64.0
265,64000,24-11-16,56.0
266,64000,24-11-16,58.0
209,64000,24-11-16,57.0
214,64000,05-12-16,77.0
215,10008,05-12-16,51.0
218,9007,05-12-16,66.0
220,9020,05-12-16,62.0
221,10016,05-12-16,49.0
223,10014,05-12-16,30.0
206,64000,05-12-16,70.0
261,64000,05-12-16,86.0
207,64000,05-12-16,86.0
262,64000,05-12-16,72.0
263,64000,05-12-16,72.0
264,64000,05-12-16,94.0
265,64000,05-12-16,79.0
266,64000,05-12-16,81.0
209,64000,05-12-16,70.0
267,64000,05-12-16,66.0
268,10013,05-12-16,58.0
269,10013,05-12-16,73.0
270,10013,05-12-16,34.0
271,10014,05-12-16,30.0
272,10015,05-12-16,39.0
210,63000,05-12-16,42.0
273,10002,05-12-16,37.0
274,10002,05-12-16,36.0
211,65000,05-12-16,54.0
212,68000,05-12-16,50.0
275,10008,05-12-16,65.0
213,65000,05-12-16,47.0
367625,10009,05-12-16,84.0
295,10004,14-12-16,38.0
296,10004,14-12-16,43.0
297,10018,14-12-16,45.0
203,10005,14-12-16,47.0
276,10017,05-12-16,38.0
277,65000,05-12-16,52.0
278,65000,05-12-16,56.0
279,65000,05-12-16,45.0
280,65000,05-12-16,50.0
281,65000,05-12-16,55.0
282,65000,05-12-16,47.0
283,65000,05-12-16,40.0
284,65000,05-12-16,60.0
285,65000,05-12-16,47.0
286,63000,05-12-16,37.0
287,63000,05-12-16,39.0
288,63000,05-12-16,44.0
289,63000,05-12-16,49.0
290,63000,05-12-16,42.0
246,66000,14-12-16,51.0
247,66000,14-12-16,54.0
248,10007,14-12-16,58.0
204,10007,14-12-16,56.0
249,10007,14-12-16,58.0
250,10008,14-12-16,53.0
251,10009,14-12-16,68.0
252,10009,14-12-16,56.0
253,10010,14-12-16,69.0
254,10010,14-12-16,66.0
205,10009,14-12-16,43.0
255,10020,14-12-16,78.0
256,67000,14-12-16,76.0
257,67000,14-12-16,69.0
258,67000,14-12-16,72.0
259,67000,14-12-16,64.0
260,64000,14-12-16,39.0
206,64000,14-12-16,74.0
261,64000,14-12-16,73.0
207,64000,14-12-16,66.0
262,64000,14-12-16,92.0
263,64000,14-12-16,53.0
264,64000,14-12-16,72.0
265,64000,14-12-16,69.0
266,64000,14-12-16,63.0
209,64000,14-12-16,63.0
267,64000,14-12-16,64.0
268,10013,14-12-16,68.0
269,10013,14-12-16,62.0
271,10014,14-12-16,35.0
272,10015,14-12-16,42.0
201,63000,05-12-16,52.0
291,68000,05-12-16,47.0
292,68000,05-12-16,56.0
202,68000,05-12-16,54.0
293,68000,05-12-16,50.0
294,68000,05-12-16,56.0
295,10004,05-12-16,53.0
296,10004,05-12-16,47.0
297,10018,05-12-16,59.0
203,10005,05-12-16,54.0
241,10005,05-12-16,58.0
242,10005,05-12-16,56.0
243,66000,05-12-16,46.0
244,66000,05-12-16,58.0
245,66000,05-12-16,62.0
246,66000,05-12-16,52.0
247,66000,05-12-16,57.0
248,10007,05-12-16,59.0
204,10007,05-12-16,60.0
249,10007,05-12-16,60.0
250,10008,05-12-16,65.0
210,63000,14-12-16,
273,10002,14-12-16,48.0
274,10002,14-12-16,43.0
211,65000,14-12-16,54.0
212,68000,14-12-16,50.0
275,10008,14-12-16,48.0
213,65000,14-12-16,31.0
214,64000,14-12-16,54.0
215,10008,14-12-16,43.0
251,10009,05-12-16,65.0
252,10009,05-12-16,65.0
253,10010,05-12-16,72.0
254,10010,05-12-16,70.0
205,10009,05-12-16,50.0
255,10020,05-12-16,76.0
256,67000,05-12-16,79.0
257,67000,05-12-16,76.0
218,9007,14-12-16,33.0
220,9020,14-12-16,55.0
221,10016,14-12-16,39.0
223,10014,14-12-16,30.0
367625,10009,14-12-16,63.0
276,10017,14-12-16,36.0
277,65000,14-12-16,35.0
278,65000,14-12-16,40.0
279,65000,14-12-16,34.0
280,65000,14-12-16,40.0
281,65000,14-12-16,46.0
282,65000,14-12-16,44.0
283,65000,14-12-16,41.0
284,65000,14-12-16,46.0
285,65000,14-12-16,33.0
286,63000,14-12-16,34.0
258,67000,05-12-16,76.0
259,67000,05-12-16,70.0
260,64000,05-12-16,58.0
287,63000,14-12-16,30.0
288,63000,14-12-16,31.0
289,63000,14-12-16,35.0
290,63000,14-12-16,35.0
201,63000,14-12-16,51.0
291,68000,14-12-16,36.0
292,68000,14-12-16,32.0
202,68000,14-12-16,33.0
293,68000,14-12-16,34.0
294,68000,14-12-16,56.0
241,10005,14-12-16,55.0
242,10005,14-12-16,52.0
243,66000,14-12-16,27.0
244,66000,14-12-16,53.0
245,66000,14-12-16,64.0
274,10002,08-12-16,32.0
211,65000,08-12-16,43.0
212,68000,08-12-16,33.0
275,10008,08-12-16,71.0
290,63000,08-12-16,17.0
201,63000,08-12-16,38.0
291,68000,08-12-16,26.0
292,68000,08-12-16,38.0
202,68000,08-12-16,39.0
293,68000,08-12-16,42.0
294,68000,08-12-16,38.0
295,10004,08-12-16,37.0
296,10004,08-12-16,30.0
297,10018,08-12-16,45.0
203,10005,08-12-16,38.0
241,10005,08-12-16,44.0
242,10005,08-12-16,41.0
243,66000,08-12-16,37.0
244,66000,08-12-16,39.0
245,66000,08-12-16,46.0
246,66000,08-12-16,38.0
247,66000,08-12-16,49.0
248,10007,08-12-16,49.0
204,10007,08-12-16,44.0
249,10007,08-12-16,52.0
250,10008,08-12-16,56.0
251,10009,08-12-16,58.0
252,10009,08-12-16,48.0
253,10010,08-12-16,58.0
254,10010,08-12-16,65.0
205,10009,08-12-16,37.0
255,10020,08-12-16,61.0
256,67000,08-12-16,68.0
257,67000,08-12-16,58.0
258,67000,08-12-16,70.0
259,67000,08-12-16,60.0
260,64000,08-12-16,63.0
270,10013,08-12-16,40.0
271,10014,08-12-16,28.0
272,10015,08-12-16,23.0
210,63000,08-12-16,39.0
273,10002,08-12-16,32.0
213,65000,08-12-16,34.0
214,64000,08-12-16,66.0
215,10008,08-12-16,51.0
218,9007,08-12-16,54.0
220,9020,08-12-16,64.0
221,10016,08-12-16,35.0
223,10014,08-12-16,27.0
367625,10009,08-12-16,52.0
276,10017,08-12-16,17.0
277,65000,08-12-16,22.0
278,65000,08-12-16,40.0
279,65000,08-12-16,32.0
280,65000,08-12-16,29.0
281,65000,08-12-16,
282,65000,08-12-16,26.0
283,65000,08-12-16,28.0
284,65000,08-12-16,45.0
285,65000,08-12-16,30.0
286,63000,08-12-16,31.0
287,63000,08-12-16,28.0
210,63000,12-10-16,19.0
273,10002,12-10-16,29.0
274,10002,12-10-16,30.0
211,65000,12-10-16,35.0
212,68000,12-10-16,29.0
275,10008,12-10-16,43.0
213,65000,12-10-16,19.0
214,64000,12-10-16,42.0
215,10008,12-10-16,42.0
218,9007,12-10-16,47.0
220,9020,12-10-16,41.0
221,10016,12-10-16,35.0
223,10014,12-10-16,16.0
367625,10009,12-10-16,75.0
276,10017,14-11-16,27.0
277,65000,14-11-16,41.0
278,65000,14-11-16,28.0
279,65000,14-11-16,24.0
280,65000,14-11-16,56.0
281,65000,14-11-16,54.0
282,65000,14-11-16,52.0
283,65000,14-11-16,50.0
284,65000,14-11-16,73.0
285,65000,14-11-16,42.0
286,63000,14-11-16,24.0
287,63000,14-11-16,27.0
288,63000,14-11-16,26.0
289,63000,14-11-16,33.0
290,63000,14-11-16,33.0
201,63000,14-11-16,47.0
291,68000,14-11-16,50.0
206,64000,08-12-16,73.0
261,64000,08-12-16,75.0
207,64000,08-12-16,84.0
262,64000,08-12-16,74.0
263,64000,08-12-16,66.0
264,64000,08-12-16,84.0
265,64000,08-12-16,70.0
266,64000,08-12-16,70.0
288,63000,08-12-16,28.0
289,63000,08-12-16,25.0
292,68000,14-11-16,70.0
202,68000,14-11-16,62.0
293,68000,14-11-16,63.0
294,68000,14-11-16,56.0
295,10004,14-11-16,65.0
296,10004,14-11-16,42.0
297,10018,14-11-16,59.0
203,10005,14-11-16,60.0
241,10005,14-11-16,64.0
242,10005,14-11-16,51.0
243,66000,14-11-16,50.0
209,64000,08-12-16,72.0
267,64000,08-12-16,76.0
268,10013,08-12-16,80.0
269,10013,08-12-16,82.0
244,66000,14-11-16,94.0
245,66000,14-11-16,80.0
246,66000,14-11-16,82.0
247,66000,14-11-16,83.0
248,10007,14-11-16,74.0
204,10007,14-11-16,86.0
249,10007,14-11-16,
250,10008,14-11-16,70.0
251,10009,14-11-16,70.0
252,10009,14-11-16,94.0
253,10010,14-11-16,86.0
254,10010,14-11-16,92.0
205,10009,14-11-16,91.0
255,10020,14-11-16,65.0
256,67000,14-11-16,86.0
257,67000,14-11-16,68.0
258,67000,14-11-16,83.0
259,67000,14-11-16,80.0
260,64000,14-11-16,52.0
206,64000,14-11-16,62.0
261,64000,14-11-16,71.0
207,64000,14-11-16,68.0
262,64000,14-11-16,66.0
263,64000,14-11-16,51.0
264,64000,14-11-16,76.0
265,64000,14-11-16,61.0
266,64000,14-11-16,66.0
209,64000,14-11-16,64.0
267,64000,14-11-16,58.0
268,10013,14-11-16,52.0
269,10013,14-11-16,56.0
270,10013,14-11-16,36.0
271,10014,14-11-16,
272,10015,14-11-16,25.0
210,63000,14-11-16,46.0
273,10002,14-11-16,41.0
274,10002,14-11-16,44.0
211,65000,14-11-16,52.0
212,68000,14-11-16,72.0
275,10008,14-11-16,70.0
213,65000,14-11-16,31.0
287,63000,12-10-16,13.0
288,63000,12-10-16,13.0
289,63000,12-10-16,15.0
290,63000,12-10-16,11.0
201,63000,12-10-16,30.0
291,68000,12-10-16,16.0
292,68000,12-10-16,27.0
202,68000,12-10-16,32.0
293,68000,12-10-16,23.0
294,68000,12-10-16,24.0
295,10004,12-10-16,32.0
296,10004,12-10-16,28.0
297,10018,12-10-16,
203,10005,12-10-16,29.0
241,10005,12-10-16,26.0
242,10005,12-10-16,
243,66000,12-10-16,24.0
244,66000,12-10-16,29.0
245,66000,12-10-16,25.0
246,66000,12-10-16,18.0
247,66000,12-10-16,
248,10007,12-10-16,30.0
204,10007,12-10-16,46.0
249,10007,12-10-16,39.0
250,10008,12-10-16,43.0
251,10009,12-10-16,40.0
252,10009,12-10-16,53.0
253,10010,12-10-16,54.0
254,10010,12-10-16,64.0
205,10009,12-10-16,53.0
255,10020,12-10-16,54.0
256,67000,12-10-16,66.0
257,67000,12-10-16,50.0
258,67000,12-10-16,52.0
259,67000,12-10-16,47.0
260,64000,12-10-16,32.0
206,64000,12-10-16,52.0
261,64000,12-10-16,56.0
207,64000,12-10-16,52.0
262,64000,12-10-16,50.0
263,64000,12-10-16,62.0
264,64000,12-10-16,54.0
265,64000,12-10-16,
266,64000,12-10-16,62.0
209,64000,12-10-16,51.0
267,64000,12-10-16,
268,10013,12-10-16,42.0
269,10013,12-10-16,52.0
270,10013,12-10-16,28.0
271,10014,12-10-16,20.0
272,10015,12-10-16,27.0
276,10017,12-10-16,32.0
277,65000,12-10-16,15.0
278,65000,12-10-16,54.0
279,65000,12-10-16,18.0
280,65000,12-10-16,23.0
281,65000,12-10-16,20.0
282,65000,12-10-16,20.0
283,65000,12-10-16,13.0
284,65000,12-10-16,29.0
285,65000,12-10-16,31.0
286,63000,12-10-16,23.0
246,66000,23-11-16,12.0
247,66000,23-11-16,23.0
248,10007,23-11-16,13.0
204,10007,23-11-16,20.0
249,10007,23-11-16,23.0
250,10008,23-11-16,31.0
251,10009,23-11-16,18.0
252,10009,23-11-16,20.0
253,10010,23-11-16,24.0
254,10010,23-11-16,27.0
205,10009,23-11-16,19.0
255,10020,23-11-16,29.0
256,67000,23-11-16,34.0
257,67000,23-11-16,31.0
258,67000,23-11-16,29.0
259,67000,23-11-16,25.0
260,64000,23-11-16,52.0
206,64000,23-11-16,51.0
261,64000,23-11-16,57.0
207,64000,23-11-16,66.0
262,64000,23-11-16,64.0
263,64000,23-11-16,50.0
264,64000,23-11-16,65.0
265,64000,23-11-16,47.0
266,64000,23-11-16,46.0
209,64000,23-11-16,54.0
267,64000,23-11-16,61.0
268,10013,23-11-16,64.0
269,10013,23-11-16,58.0
270,10013,23-11-16,37.0
271,10014,23-11-16,15.0
272,10015,23-11-16,34.0
210,63000,23-11-16,34.0
273,10002,23-11-16,28.0
274,10002,23-11-16,26.0
211,65000,23-11-16,25.0
212,68000,23-11-16,27.0
275,10008,23-11-16,18.0
213,65000,23-11-16,19.0
214,64000,23-11-16,53.0
215,10008,23-11-16,11.0
218,9007,23-11-16,26.0
