SITEID,COUNTYID,DATACREATIONDATE,PSI
258,67000,10-7 -16,20.0
259,67000,10-7 -16,16.0
260,64000,10-7 -16,
261,64000,10-7 -16,54.0
207,64000,10-7 -16,30.0
262,64000,10-7 -16,12.0
263,64000,10-7 -16,18.0
264,64000,10-7 -16,49.0
265,64000,10-7 -16,29.0
266,64000,10-7 -16,28.0
209,64000,10-7 -16,15.0
276,10017,10-7 -16,24.0
277,65000,10-7 -16,25.0
278,65000,10-7 -16,30.0
279,65000,10-7 -16,17.0
280,65000,10-7 -16,17.0
281,65000,10-7 -16,18.0
282,65000,10-7 -16,20.0
283,65000,10-7 -16,22.0
284,65000,10-7 -16,23.0
285,65000,10-7 -16,21.0
286,63000,10-7 -16,23.0
287,63000,10-7 -16,24.0
288,63000,10-7 -16,14.0
289,63000,10-7 -16,17.0
290,63000,10-7 -16,18.0
201,63000,10-7 -16,42.0
291,68000,10-7 -16,18.0
292,68000,10-7 -16,22.0
202,68000,10-7 -16,33.0
293,68000,10-7 -16,26.0
294,68000,10-7 -16,28.0
295,10004,10-7 -16,29.0
296,10004,10-7 -16,17.0
297,10018,10-7 -16,22.0
203,10005,10-7 -16,23.0
241,10005,10-7 -16,29.0
242,10005,10-7 -16,
243,66000,10-7 -16,20.0
244,66000,10-7 -16,20.0
245,66000,10-7 -16,20.0
246,66000,10-7 -16,17.0
247,66000,10-7 -16,21.0
248,10007,10-7 -16,21.0
204,10007,10-7 -16,23.0
249,10007,10-7 -16,24.0
250,10008,10-7 -16,20.0
247,66000,07-7 -16,56.0
276,10017,04-7 -16,9.0
277,65000,04-7 -16,19.0
278,65000,04-7 -16,17.0
279,65000,04-7 -16,26.0
280,65000,04-7 -16,31.0
281,65000,04-7 -16,33.0
282,65000,04-7 -16,36.0
283,65000,04-7 -16,30.0
284,65000,04-7 -16,36.0
285,65000,04-7 -16,26.0
286,63000,04-7 -16,
287,63000,04-7 -16,42.0
288,63000,04-7 -16,36.0
289,63000,04-7 -16,30.0
290,63000,04-7 -16,20.0
201,63000,04-7 -16,62.0
291,68000,04-7 -16,46.0
292,68000,04-7 -16,36.0
202,68000,04-7 -16,48.0
293,68000,04-7 -16,38.0
294,68000,04-7 -16,45.0
295,10004,04-7 -16,27.0
296,10004,04-7 -16,29.0
297,10018,04-7 -16,23.0
203,10005,04-7 -16,19.0
295,10004,09-7 -16,27.0
296,10004,09-7 -16,19.0
297,10018,09-7 -16,18.0
203,10005,09-7 -16,20.0
241,10005,09-7 -16,21.0
242,10005,09-7 -16,22.0
243,66000,09-7 -16,20.0
244,66000,09-7 -16,18.0
245,66000,09-7 -16,10.0
246,66000,09-7 -16,13.0
247,66000,09-7 -16,15.0
248,10007,09-7 -16,20.0
204,10007,09-7 -16,21.0
249,10007,09-7 -16,25.0
250,10008,09-7 -16,12.0
251,10009,09-7 -16,24.0
252,10009,09-7 -16,29.0
253,10010,09-7 -16,24.0
254,10010,09-7 -16,27.0
205,10009,09-7 -16,27.0
255,10020,09-7 -16,24.0
256,67000,09-7 -16,26.0
257,67000,09-7 -16,22.0
212,68000,09-7 -16,24.0
275,10008,09-7 -16,22.0
213,65000,09-7 -16,24.0
214,64000,09-7 -16,22.0
215,10008,09-7 -16,16.0
218,9007,09-7 -16,25.0
220,9020,09-7 -16,25.0
221,10016,09-7 -16,16.0
223,10014,09-7 -16,
367625,10009,09-7 -16,24.0
276,10017,09-7 -16,25.0
277,65000,09-7 -16,23.0
278,65000,09-7 -16,26.0
279,65000,09-7 -16,26.0
280,65000,09-7 -16,24.0
281,65000,09-7 -16,22.0
282,65000,09-7 -16,18.0
283,65000,09-7 -16,21.0
284,65000,09-7 -16,23.0
285,65000,09-7 -16,24.0
286,63000,09-7 -16,26.0
287,63000,09-7 -16,24.0
288,63000,09-7 -16,20.0
223,10014,08-7 -16,13.0
367625,10009,08-7 -16,52.0
276,10017,08-7 -16,15.0
277,65000,08-7 -16,10.0
278,65000,08-7 -16,31.0
279,65000,08-7 -16,16.0
280,65000,08-7 -16,14.0
281,65000,08-7 -16,12.0
282,65000,08-7 -16,12.0
283,65000,08-7 -16,18.0
284,65000,08-7 -16,22.0
285,65000,08-7 -16,12.0
286,63000,08-7 -16,19.0
287,63000,08-7 -16,12.0
288,63000,08-7 -16,21.0
289,63000,08-7 -16,14.0
290,63000,08-7 -16,14.0
201,63000,08-7 -16,32.0
291,68000,08-7 -16,15.0
292,68000,08-7 -16,29.0
251,10009,08-7 -16,16.0
252,10009,08-7 -16,17.0
253,10010,08-7 -16,22.0
254,10010,08-7 -16,28.0
205,10009,08-7 -16,16.0
255,10020,08-7 -16,19.0
256,67000,08-7 -16,18.0
257,67000,08-7 -16,19.0
258,67000,08-7 -16,23.0
259,67000,08-7 -16,25.0
260,64000,08-7 -16,
261,64000,08-7 -16,47.0
207,64000,08-7 -16,35.0
262,64000,08-7 -16,26.0
263,64000,08-7 -16,30.0
264,64000,08-7 -16,40.0
265,64000,08-7 -16,39.0
241,10005,08-7 -16,25.0
242,10005,08-7 -16,
243,66000,08-7 -16,32.0
244,66000,08-7 -16,23.0
245,66000,08-7 -16,44.0
246,66000,08-7 -16,22.0
247,66000,08-7 -16,23.0
248,10007,08-7 -16,33.0
204,10007,08-7 -16,42.0
249,10007,08-7 -16,36.0
250,10008,08-7 -16,45.0
266,64000,08-7 -16,53.0
209,64000,08-7 -16,49.0
267,64000,08-7 -16,47.0
268,10013,08-7 -16,43.0
269,10013,08-7 -16,38.0
271,10014,08-7 -16,
272,10015,08-7 -16,18.0
210,63000,08-7 -16,15.0
273,10002,08-7 -16,28.0
258,67000,09-7 -16,17.0
259,67000,09-7 -16,19.0
261,64000,09-7 -16,40.0
207,64000,09-7 -16,34.0
262,64000,09-7 -16,16.0
263,64000,09-7 -16,28.0
264,64000,09-7 -16,38.0
265,64000,09-7 -16,33.0
266,64000,09-7 -16,35.0
209,64000,09-7 -16,19.0
267,64000,09-7 -16,23.0
268,10013,09-7 -16,15.0
269,10013,09-7 -16,32.0
271,10014,09-7 -16,13.0
272,10015,09-7 -16,22.0
210,63000,09-7 -16,24.0
273,10002,09-7 -16,26.0
274,10002,09-7 -16,25.0
211,65000,09-7 -16,23.0
202,68000,09-7 -16,40.0
293,68000,09-7 -16,33.0
294,68000,09-7 -16,31.0
202,68000,08-7 -16,32.0
293,68000,08-7 -16,25.0
294,68000,08-7 -16,21.0
295,10004,08-7 -16,21.0
296,10004,08-7 -16,18.0
297,10018,08-7 -16,14.0
203,10005,08-7 -16,23.0
213,65000,08-7 -16,17.0
214,64000,08-7 -16,52.0
289,63000,09-7 -16,20.0
290,63000,09-7 -16,26.0
201,63000,09-7 -16,46.0
291,68000,09-7 -16,37.0
292,68000,09-7 -16,37.0
274,10002,08-7 -16,17.0
211,65000,08-7 -16,24.0
212,68000,08-7 -16,27.0
275,10008,08-7 -16,41.0
215,10008,08-7 -16,25.0
218,9007,08-7 -16,22.0
220,9020,08-7 -16,49.0
221,10016,08-7 -16,30.0
260,64000,09-7 -16,32.0
267,64000,22-7 -16,30.0
268,10013,22-7 -16,34.0
269,10013,22-7 -16,48.0
270,10013,22-7 -16,14.0
271,10014,22-7 -16,14.0
272,10015,22-7 -16,19.0
210,63000,22-7 -16,46.0
273,10002,22-7 -16,28.0
274,10002,22-7 -16,23.0
211,65000,22-7 -16,49.0
212,68000,22-7 -16,45.0
275,10008,22-7 -16,39.0
213,65000,22-7 -16,30.0
214,64000,22-7 -16,15.0
215,10008,22-7 -16,36.0
218,9007,22-7 -16,29.0
220,9020,22-7 -16,25.0
221,10016,22-7 -16,20.0
223,10014,22-7 -16,10.0
367625,10009,22-7 -16,40.0
276,10017,22-7 -16,25.0
277,65000,22-7 -16,34.0
278,65000,22-7 -16,35.0
279,65000,22-7 -16,32.0
280,65000,22-7 -16,40.0
281,65000,22-7 -16,43.0
282,65000,22-7 -16,33.0
283,65000,22-7 -16,38.0
284,65000,22-7 -16,42.0
285,65000,22-7 -16,39.0
286,63000,22-7 -16,35.0
287,63000,22-7 -16,34.0
288,63000,22-7 -16,28.0
289,63000,22-7 -16,30.0
290,63000,22-7 -16,37.0
201,63000,22-7 -16,46.0
291,68000,22-7 -16,42.0
292,68000,22-7 -16,37.0
262,64000,13-7 -16,31.0
263,64000,13-7 -16,32.0
264,64000,13-7 -16,50.0
265,64000,13-7 -16,33.0
266,64000,13-7 -16,37.0
209,64000,13-7 -16,23.0
267,64000,13-7 -16,39.0
268,10013,13-7 -16,
269,10013,13-7 -16,30.0
270,10013,13-7 -16,35.0
271,10014,13-7 -16,
272,10015,13-7 -16,45.0
210,63000,13-7 -16,49.0
273,10002,13-7 -16,38.0
274,10002,13-7 -16,44.0
211,65000,13-7 -16,45.0
212,68000,13-7 -16,55.0
275,10008,13-7 -16,29.0
213,65000,13-7 -16,64.0
214,64000,13-7 -16,23.0
215,10008,13-7 -16,33.0
218,9007,13-7 -16,40.0
220,9020,13-7 -16,30.0
221,10016,13-7 -16,36.0
223,10014,13-7 -16,21.0
367625,10009,13-7 -16,34.0
276,10017,13-7 -16,45.0
277,65000,13-7 -16,31.0
278,65000,13-7 -16,42.0
279,65000,13-7 -16,87.0
280,65000,13-7 -16,79.0
281,65000,13-7 -16,67.0
282,65000,13-7 -16,53.0
283,65000,13-7 -16,60.0
296,10004,13-7 -16,25.0
297,10018,13-7 -16,34.0
203,10005,13-7 -16,32.0
241,10005,13-7 -16,29.0
270,10013,12-7 -16,33.0
271,10014,12-7 -16,26.0
272,10015,12-7 -16,42.0
210,63000,12-7 -16,13.0
273,10002,12-7 -16,37.0
274,10002,12-7 -16,52.0
211,65000,12-7 -16,34.0
212,68000,12-7 -16,36.0
275,10008,12-7 -16,29.0
213,65000,12-7 -16,41.0
214,64000,12-7 -16,26.0
215,10008,12-7 -16,25.0
218,9007,12-7 -16,21.0
220,9020,12-7 -16,33.0
221,10016,12-7 -16,22.0
223,10014,12-7 -16,26.0
367625,10009,12-7 -16,29.0
276,10017,12-7 -16,32.0
277,65000,12-7 -16,31.0
278,65000,12-7 -16,42.0
279,65000,12-7 -16,75.0
280,65000,12-7 -16,84.0
281,65000,12-7 -16,76.0
282,65000,12-7 -16,66.0
283,65000,12-7 -16,66.0
284,65000,12-7 -16,56.0
285,65000,12-7 -16,51.0
286,63000,12-7 -16,22.0
287,63000,12-7 -16,64.0
247,66000,12-7 -16,31.0
248,10007,12-7 -16,30.0
204,10007,12-7 -16,27.0
249,10007,12-7 -16,22.0
250,10008,12-7 -16,23.0
251,10009,12-7 -16,19.0
252,10009,12-7 -16,21.0
253,10010,12-7 -16,16.0
254,10010,12-7 -16,21.0
295,10004,13-7 -16,
242,10005,13-7 -16,24.0
243,66000,13-7 -16,23.0
244,66000,13-7 -16,21.0
245,66000,13-7 -16,22.0
246,66000,13-7 -16,18.0
247,66000,13-7 -16,22.0
248,10007,13-7 -16,22.0
204,10007,13-7 -16,22.0
249,10007,13-7 -16,23.0
250,10008,13-7 -16,22.0
251,10009,13-7 -16,24.0
252,10009,13-7 -16,20.0
253,10010,13-7 -16,20.0
254,10010,13-7 -16,27.0
205,10009,13-7 -16,22.0
255,10020,13-7 -16,
256,67000,13-7 -16,18.0
257,67000,13-7 -16,19.0
258,67000,13-7 -16,26.0
289,63000,19-7 -16,21.0
290,63000,19-7 -16,34.0
201,63000,19-7 -16,42.0
291,68000,19-7 -16,38.0
292,68000,19-7 -16,32.0
202,68000,19-7 -16,36.0
293,68000,19-7 -16,35.0
294,68000,19-7 -16,38.0
295,10004,19-7 -16,25.0
296,10004,19-7 -16,22.0
297,10018,19-7 -16,27.0
203,10005,19-7 -16,28.0
241,10005,19-7 -16,26.0
242,10005,19-7 -16,20.0
243,66000,19-7 -16,26.0
244,66000,19-7 -16,23.0
245,66000,19-7 -16,31.0
246,66000,19-7 -16,24.0
247,66000,19-7 -16,32.0
248,10007,19-7 -16,32.0
204,10007,19-7 -16,26.0
284,65000,13-7 -16,37.0
285,65000,13-7 -16,37.0
286,63000,13-7 -16,36.0
287,63000,13-7 -16,38.0
288,63000,13-7 -16,30.0
289,63000,13-7 -16,28.0
290,63000,13-7 -16,30.0
201,63000,13-7 -16,52.0
291,68000,13-7 -16,33.0
260,64000,19-7 -16,18.0
206,64000,19-7 -16,21.0
261,64000,19-7 -16,32.0
207,64000,19-7 -16,30.0
262,64000,19-7 -16,30.0
263,64000,19-7 -16,19.0
264,64000,19-7 -16,41.0
265,64000,19-7 -16,28.0
266,64000,19-7 -16,30.0
209,64000,19-7 -16,20.0
267,64000,19-7 -16,25.0
268,10013,19-7 -16,21.0
269,10013,19-7 -16,39.0
270,10013,19-7 -16,18.0
271,10014,19-7 -16,21.0
272,10015,19-7 -16,23.0
213,65000,19-7 -16,25.0
214,64000,19-7 -16,25.0
215,10008,19-7 -16,24.0
218,9007,19-7 -16,56.0
220,9020,19-7 -16,24.0
221,10016,19-7 -16,14.0
223,10014,19-7 -16,21.0
367625,10009,19-7 -16,39.0
276,10017,19-7 -16,25.0
277,65000,19-7 -16,32.0
278,65000,19-7 -16,27.0
279,65000,19-7 -16,29.0
280,65000,19-7 -16,32.0
281,65000,19-7 -16,32.0
282,65000,19-7 -16,34.0
283,65000,19-7 -16,34.0
284,65000,19-7 -16,30.0
285,65000,19-7 -16,27.0
286,63000,19-7 -16,34.0
287,63000,19-7 -16,41.0
288,63000,19-7 -16,32.0
292,68000,13-7 -16,28.0
202,68000,13-7 -16,38.0
293,68000,13-7 -16,35.0
294,68000,13-7 -16,34.0
221,10016,03-7 -16,11.0
223,10014,03-7 -16,15.0
367625,10009,03-7 -16,31.0
276,10017,03-7 -16,19.0
277,65000,03-7 -16,24.0
278,65000,03-7 -16,27.0
279,65000,03-7 -16,22.0
280,65000,03-7 -16,24.0
281,65000,03-7 -16,44.0
282,65000,03-7 -16,55.0
283,65000,03-7 -16,35.0
284,65000,03-7 -16,31.0
285,65000,03-7 -16,52.0
286,63000,03-7 -16,
287,63000,03-7 -16,29.0
288,63000,03-7 -16,31.0
289,63000,03-7 -16,18.0
290,63000,03-7 -16,25.0
201,63000,03-7 -16,47.0
291,68000,03-7 -16,26.0
292,68000,03-7 -16,25.0
202,68000,03-7 -16,27.0
293,68000,03-7 -16,30.0
294,68000,03-7 -16,29.0
295,10004,03-7 -16,24.0
296,10004,03-7 -16,19.0
297,10018,03-7 -16,13.0
203,10005,03-7 -16,18.0
241,10005,03-7 -16,27.0
242,10005,03-7 -16,26.0
243,66000,03-7 -16,25.0
244,66000,03-7 -16,30.0
245,66000,03-7 -16,22.0
246,66000,03-7 -16,23.0
247,66000,03-7 -16,32.0
248,10007,03-7 -16,31.0
204,10007,03-7 -16,36.0
249,10007,03-7 -16,40.0
212,68000,03-7 -16,34.0
275,10008,03-7 -16,27.0
213,65000,03-7 -16,24.0
214,64000,03-7 -16,17.0
215,10008,03-7 -16,21.0
218,9007,03-7 -16,17.0
220,9020,03-7 -16,17.0
246,66000,02-7 -16,37.0
247,66000,02-7 -16,42.0
248,10007,02-7 -16,35.0
204,10007,02-7 -16,32.0
249,10007,02-7 -16,36.0
250,10008,02-7 -16,41.0
251,10009,02-7 -16,38.0
252,10009,02-7 -16,34.0
253,10010,02-7 -16,34.0
254,10010,02-7 -16,43.0
205,10009,02-7 -16,40.0
255,10020,02-7 -16,44.0
256,67000,02-7 -16,30.0
257,67000,02-7 -16,25.0
258,67000,02-7 -16,28.0
259,67000,02-7 -16,20.0
260,64000,02-7 -16,23.0
206,64000,02-7 -16,30.0
261,64000,02-7 -16,31.0
207,64000,02-7 -16,41.0
262,64000,02-7 -16,21.0
263,64000,02-7 -16,16.0
264,64000,02-7 -16,44.0
265,64000,02-7 -16,33.0
266,64000,02-7 -16,24.0
209,64000,02-7 -16,19.0
267,64000,02-7 -16,31.0
268,10013,02-7 -16,31.0
269,10013,02-7 -16,29.0
270,10013,02-7 -16,23.0
271,10014,02-7 -16,12.0
272,10015,02-7 -16,21.0
210,63000,02-7 -16,37.0
273,10002,02-7 -16,29.0
274,10002,02-7 -16,30.0
211,65000,02-7 -16,50.0
212,68000,02-7 -16,50.0
275,10008,02-7 -16,41.0
221,10016,02-7 -16,10.0
223,10014,02-7 -16,17.0
367625,10009,02-7 -16,39.0
276,10017,02-7 -16,19.0
277,65000,02-7 -16,26.0
278,65000,02-7 -16,24.0
279,65000,02-7 -16,28.0
280,65000,02-7 -16,27.0
281,65000,02-7 -16,29.0
282,65000,02-7 -16,27.0
283,65000,02-7 -16,28.0
284,65000,02-7 -16,30.0
285,65000,02-7 -16,24.0
286,63000,02-7 -16,44.0
287,63000,02-7 -16,36.0
288,63000,02-7 -16,38.0
289,63000,02-7 -16,29.0
290,63000,02-7 -16,25.0
201,63000,02-7 -16,40.0
291,68000,02-7 -16,37.0
292,68000,02-7 -16,29.0
202,68000,02-7 -16,28.0
293,68000,02-7 -16,27.0
294,68000,02-7 -16,29.0
295,10004,02-7 -16,32.0
296,10004,02-7 -16,23.0
297,10018,02-7 -16,25.0
203,10005,02-7 -16,26.0
241,10005,02-7 -16,40.0
242,10005,02-7 -16,33.0
243,66000,02-7 -16,29.0
244,66000,02-7 -16,32.0
245,66000,02-7 -16,32.0
207,64000,03-7 -16,35.0
262,64000,03-7 -16,42.0
263,64000,03-7 -16,13.0
264,64000,03-7 -16,32.0
265,64000,03-7 -16,24.0
266,64000,03-7 -16,27.0
209,64000,03-7 -16,15.0
267,64000,03-7 -16,22.0
268,10013,03-7 -16,48.0
269,10013,03-7 -16,34.0
270,10013,03-7 -16,20.0
271,10014,03-7 -16,8.0
272,10015,03-7 -16,16.0
210,63000,03-7 -16,23.0
273,10002,03-7 -16,28.0
274,10002,03-7 -16,22.0
211,65000,03-7 -16,49.0
250,10008,03-7 -16,27.0
251,10009,03-7 -16,30.0
252,10009,03-7 -16,17.0
253,10010,03-7 -16,28.0
254,10010,03-7 -16,40.0
205,10009,03-7 -16,24.0
255,10020,03-7 -16,31.0
249,10007,19-7 -16,21.0
250,10008,19-7 -16,28.0
251,10009,19-7 -16,24.0
252,10009,19-7 -16,27.0
253,10010,19-7 -16,29.0
254,10010,19-7 -16,31.0
205,10009,19-7 -16,22.0
255,10020,19-7 -16,31.0
256,67000,19-7 -16,24.0
257,67000,19-7 -16,22.0
258,67000,19-7 -16,27.0
259,67000,19-7 -16,23.0
210,63000,19-7 -16,27.0
273,10002,19-7 -16,34.0
274,10002,19-7 -16,35.0
202,68000,22-7 -16,44.0
241,10005,22-7 -16,46.0
242,10005,22-7 -16,31.0
243,66000,22-7 -16,32.0
244,66000,22-7 -16,31.0
245,66000,22-7 -16,39.0
246,66000,22-7 -16,35.0
247,66000,22-7 -16,41.0
248,10007,22-7 -16,41.0
204,10007,22-7 -16,41.0
249,10007,22-7 -16,42.0
250,10008,22-7 -16,43.0
251,10009,22-7 -16,27.0
252,10009,22-7 -16,30.0
253,10010,22-7 -16,31.0
254,10010,22-7 -16,35.0
205,10009,22-7 -16,31.0
255,10020,22-7 -16,35.0
256,67000,22-7 -16,31.0
257,67000,22-7 -16,25.0
258,67000,22-7 -16,34.0
259,67000,22-7 -16,28.0
260,64000,22-7 -16,18.0
206,64000,22-7 -16,39.0
261,64000,22-7 -16,43.0
207,64000,22-7 -16,43.0
262,64000,22-7 -16,18.0
263,64000,22-7 -16,22.0
264,64000,22-7 -16,42.0
265,64000,22-7 -16,24.0
266,64000,22-7 -16,24.0
209,64000,22-7 -16,18.0
259,67000,13-7 -16,23.0
260,64000,13-7 -16,27.0
206,64000,13-7 -16,24.0
261,64000,13-7 -16,42.0
207,64000,13-7 -16,47.0
205,10009,12-7 -16,15.0
255,10020,12-7 -16,21.0
256,67000,12-7 -16,16.0
257,67000,12-7 -16,16.0
258,67000,12-7 -16,29.0
259,67000,12-7 -16,22.0
260,64000,12-7 -16,
206,64000,12-7 -16,26.0
261,64000,12-7 -16,54.0
207,64000,12-7 -16,43.0
262,64000,12-7 -16,24.0
263,64000,12-7 -16,30.0
264,64000,12-7 -16,
265,64000,12-7 -16,32.0
266,64000,12-7 -16,
209,64000,12-7 -16,25.0
267,64000,12-7 -16,40.0
268,10013,12-7 -16,29.0
269,10013,12-7 -16,37.0
289,63000,12-7 -16,25.0
288,63000,12-7 -16,19.0
290,63000,12-7 -16,18.0
201,63000,12-7 -16,41.0
291,68000,12-7 -16,29.0
292,68000,12-7 -16,27.0
202,68000,12-7 -16,24.0
293,68000,12-7 -16,29.0
294,68000,12-7 -16,34.0
295,10004,12-7 -16,22.0
296,10004,12-7 -16,18.0
297,10018,12-7 -16,14.0
203,10005,12-7 -16,21.0
241,10005,12-7 -16,20.0
242,10005,12-7 -16,21.0
243,66000,12-7 -16,20.0
244,66000,12-7 -16,19.0
245,66000,12-7 -16,17.0
246,66000,12-7 -16,16.0
256,67000,03-7 -16,23.0
257,67000,03-7 -16,24.0
258,67000,03-7 -16,25.0
259,67000,03-7 -16,27.0
260,64000,03-7 -16,18.0
206,64000,03-7 -16,30.0
261,64000,03-7 -16,30.0
213,65000,02-7 -16,33.0
214,64000,02-7 -16,27.0
215,10008,02-7 -16,23.0
218,9007,02-7 -16,19.0
220,9020,02-7 -16,15.0
211,65000,19-7 -16,52.0
212,68000,19-7 -16,50.0
275,10008,19-7 -16,
293,68000,22-7 -16,37.0
294,68000,22-7 -16,38.0
295,10004,22-7 -16,28.0
296,10004,22-7 -16,32.0
297,10018,22-7 -16,28.0
203,10005,22-7 -16,29.0
263,64000,18-7 -16,15.0
264,64000,18-7 -16,47.0
265,64000,18-7 -16,34.0
266,64000,18-7 -16,32.0
209,64000,18-7 -16,20.0
267,64000,18-7 -16,20.0
268,10013,18-7 -16,28.0
269,10013,18-7 -16,39.0
270,10013,18-7 -16,19.0
271,10014,18-7 -16,22.0
272,10015,18-7 -16,37.0
210,63000,18-7 -16,17.0
273,10002,18-7 -16,24.0
274,10002,18-7 -16,33.0
211,65000,18-7 -16,48.0
212,68000,18-7 -16,50.0
275,10008,18-7 -16,29.0
213,65000,18-7 -16,20.0
214,64000,18-7 -16,20.0
215,10008,18-7 -16,18.0
218,9007,18-7 -16,37.0
220,9020,18-7 -16,40.0
221,10016,18-7 -16,16.0
223,10014,18-7 -16,19.0
367625,10009,18-7 -16,38.0
276,10017,18-7 -16,21.0
277,65000,18-7 -16,20.0
278,65000,18-7 -16,23.0
245,66000,18-7 -16,18.0
246,66000,18-7 -16,18.0
247,66000,18-7 -16,24.0
248,10007,18-7 -16,27.0
204,10007,18-7 -16,25.0
249,10007,18-7 -16,22.0
250,10008,18-7 -16,26.0
251,10009,18-7 -16,27.0
260,64000,18-7 -16,41.0
206,64000,18-7 -16,23.0
261,64000,18-7 -16,51.0
207,64000,18-7 -16,48.0
262,64000,18-7 -16,35.0
241,10005,17-7 -16,40.0
242,10005,17-7 -16,27.0
243,66000,17-7 -16,36.0
244,66000,17-7 -16,28.0
245,66000,17-7 -16,36.0
246,66000,17-7 -16,29.0
247,66000,17-7 -16,37.0
248,10007,17-7 -16,36.0
254,10010,17-7 -16,42.0
205,10009,17-7 -16,31.0
255,10020,17-7 -16,29.0
256,67000,17-7 -16,30.0
257,67000,17-7 -16,24.0
258,67000,17-7 -16,28.0
259,67000,17-7 -16,27.0
260,64000,17-7 -16,18.0
206,64000,17-7 -16,25.0
261,64000,17-7 -16,41.0
207,64000,17-7 -16,52.0
262,64000,17-7 -16,37.0
263,64000,17-7 -16,27.0
264,64000,17-7 -16,53.0
265,64000,17-7 -16,35.0
266,64000,17-7 -16,32.0
209,64000,17-7 -16,28.0
267,64000,17-7 -16,38.0
268,10013,17-7 -16,35.0
269,10013,17-7 -16,56.0
270,10013,17-7 -16,27.0
271,10014,17-7 -16,31.0
272,10015,17-7 -16,44.0
210,63000,17-7 -16,24.0
273,10002,17-7 -16,35.0
274,10002,17-7 -16,37.0
211,65000,17-7 -16,39.0
212,68000,17-7 -16,50.0
275,10008,17-7 -16,24.0
215,10008,17-7 -16,27.0
218,9007,17-7 -16,40.0
220,9020,17-7 -16,35.0
221,10016,17-7 -16,21.0
223,10014,17-7 -16,32.0
281,65000,17-7 -16,39.0
282,65000,17-7 -16,32.0
283,65000,17-7 -16,42.0
284,65000,17-7 -16,37.0
285,65000,17-7 -16,33.0
286,63000,17-7 -16,39.0
287,63000,17-7 -16,46.0
288,63000,17-7 -16,33.0
289,63000,17-7 -16,34.0
290,63000,17-7 -16,39.0
201,63000,17-7 -16,52.0
291,68000,17-7 -16,38.0
292,68000,17-7 -16,40.0
202,68000,17-7 -16,40.0
293,68000,17-7 -16,43.0
294,68000,17-7 -16,46.0
295,10004,17-7 -16,35.0
296,10004,17-7 -16,30.0
297,10018,17-7 -16,30.0
203,10005,17-7 -16,36.0
204,10007,17-7 -16,37.0
249,10007,17-7 -16,30.0
250,10008,17-7 -16,32.0
251,10009,17-7 -16,34.0
248,10007,14-7 -16,38.0
204,10007,14-7 -16,40.0
249,10007,14-7 -16,24.0
250,10008,14-7 -16,51.0
206,64000,14-7 -16,21.0
261,64000,14-7 -16,39.0
207,64000,14-7 -16,48.0
262,64000,14-7 -16,33.0
263,64000,14-7 -16,27.0
264,64000,14-7 -16,49.0
265,64000,14-7 -16,28.0
266,64000,14-7 -16,41.0
209,64000,14-7 -16,28.0
267,64000,14-7 -16,34.0
268,10013,14-7 -16,35.0
269,10013,14-7 -16,27.0
270,10013,14-7 -16,28.0
271,10014,14-7 -16,27.0
272,10015,14-7 -16,32.0
210,63000,14-7 -16,19.0
273,10002,14-7 -16,41.0
274,10002,14-7 -16,35.0
211,65000,14-7 -16,56.0
212,68000,14-7 -16,39.0
275,10008,14-7 -16,34.0
213,65000,14-7 -16,37.0
214,64000,14-7 -16,28.0
215,10008,14-7 -16,23.0
218,9007,14-7 -16,
220,9020,14-7 -16,
221,10016,14-7 -16,26.0
223,10014,14-7 -16,25.0
367625,10009,14-7 -16,42.0
276,10017,14-7 -16,27.0
277,65000,14-7 -16,38.0
278,65000,14-7 -16,37.0
279,65000,14-7 -16,40.0
280,65000,14-7 -16,41.0
279,65000,18-7 -16,16.0
280,65000,18-7 -16,25.0
281,65000,18-7 -16,31.0
282,65000,18-7 -16,22.0
283,65000,18-7 -16,27.0
284,65000,18-7 -16,37.0
285,65000,18-7 -16,24.0
286,63000,18-7 -16,31.0
287,63000,18-7 -16,27.0
288,63000,18-7 -16,24.0
289,63000,18-7 -16,20.0
290,63000,18-7 -16,26.0
201,63000,18-7 -16,44.0
291,68000,18-7 -16,32.0
292,68000,18-7 -16,36.0
202,68000,18-7 -16,36.0
293,68000,18-7 -16,39.0
294,68000,18-7 -16,36.0
295,10004,18-7 -16,28.0
296,10004,18-7 -16,22.0
297,10018,18-7 -16,26.0
203,10005,18-7 -16,28.0
241,10005,18-7 -16,27.0
242,10005,18-7 -16,20.0
243,66000,18-7 -16,16.0
213,65000,17-7 -16,24.0
214,64000,17-7 -16,28.0
367625,10009,17-7 -16,50.0
276,10017,17-7 -16,23.0
277,65000,17-7 -16,30.0
278,65000,17-7 -16,36.0
279,65000,17-7 -16,23.0
280,65000,17-7 -16,26.0
252,10009,17-7 -16,36.0
253,10010,17-7 -16,35.0
281,65000,14-7 -16,46.0
282,65000,14-7 -16,35.0
283,65000,14-7 -16,48.0
284,65000,14-7 -16,39.0
285,65000,14-7 -16,42.0
286,63000,14-7 -16,40.0
287,63000,14-7 -16,47.0
288,63000,14-7 -16,49.0
289,63000,14-7 -16,39.0
290,63000,14-7 -16,52.0
201,63000,14-7 -16,56.0
291,68000,14-7 -16,34.0
297,10018,14-7 -16,35.0
203,10005,14-7 -16,38.0
241,10005,14-7 -16,41.0
242,10005,14-7 -16,30.0
243,66000,14-7 -16,35.0
244,66000,14-7 -16,38.0
245,66000,14-7 -16,41.0
