SITEID,COUNTYID,DATACREATIONDATE,PSI
205,10009,27-8 -16,39.0
255,10020,27-8 -16,54.0
256,67000,27-8 -16,48.0
257,67000,27-8 -16,45.0
258,67000,27-8 -16,42.0
259,67000,27-8 -16,39.0
206,64000,27-8 -16,48.0
261,64000,27-8 -16,44.0
207,64000,27-8 -16,51.0
262,64000,27-8 -16,39.0
263,64000,27-8 -16,42.0
264,64000,27-8 -16,48.0
265,64000,27-8 -16,42.0
266,64000,27-8 -16,39.0
209,64000,27-8 -16,40.0
267,64000,27-8 -16,40.0
268,10013,27-8 -16,49.0
269,10013,27-8 -16,54.0
270,10013,27-8 -16,37.0
271,10014,27-8 -16,34.0
272,10015,27-8 -16,34.0
210,63000,27-8 -16,13.0
273,10002,27-8 -16,34.0
274,10002,27-8 -16,32.0
211,65000,27-8 -16,38.0
212,68000,27-8 -16,42.0
275,10008,27-8 -16,54.0
213,65000,27-8 -16,20.0
214,64000,27-8 -16,36.0
215,10008,27-8 -16,50.0
218,9007,27-8 -16,38.0
220,9020,27-8 -16,37.0
221,10016,27-8 -16,30.0
223,10014,27-8 -16,27.0
367625,10009,27-8 -16,56.0
276,10017,27-8 -16,18.0
277,65000,27-8 -16,15.0
278,65000,27-8 -16,22.0
279,65000,27-8 -16,32.0
280,65000,27-8 -16,26.0
281,65000,27-8 -16,31.0
282,65000,27-8 -16,22.0
283,65000,27-8 -16,24.0
284,65000,27-8 -16,35.0
285,65000,27-8 -16,28.0
286,63000,27-8 -16,29.0
287,63000,27-8 -16,28.0
288,63000,27-8 -16,25.0
289,63000,27-8 -16,22.0
290,63000,27-8 -16,25.0
201,63000,27-8 -16,43.0
291,68000,27-8 -16,29.0
292,68000,27-8 -16,33.0
202,68000,27-8 -16,37.0
293,68000,27-8 -16,33.0
294,68000,27-8 -16,39.0
295,10004,27-8 -16,31.0
296,10004,27-8 -16,40.0
297,10018,27-8 -16,30.0
203,10005,27-8 -16,44.0
241,10005,27-8 -16,49.0
242,10005,27-8 -16,43.0
243,66000,27-8 -16,41.0
244,66000,27-8 -16,52.0
279,65000,25-8 -16,37.0
214,64000,25-8 -16,36.0
215,10008,25-8 -16,54.0
218,9007,25-8 -16,43.0
220,9020,25-8 -16,57.0
221,10016,25-8 -16,59.0
223,10014,25-8 -16,29.0
367625,10009,25-8 -16,64.0
276,10017,25-8 -16,35.0
277,65000,25-8 -16,44.0
278,65000,25-8 -16,42.0
280,65000,25-8 -16,73.0
281,65000,25-8 -16,56.0
282,65000,25-8 -16,42.0
283,65000,25-8 -16,38.0
284,65000,25-8 -16,
285,65000,25-8 -16,34.0
286,63000,25-8 -16,37.0
287,63000,25-8 -16,33.0
288,63000,25-8 -16,38.0
289,63000,25-8 -16,52.0
290,63000,25-8 -16,57.0
292,68000,25-8 -16,37.0
202,68000,25-8 -16,44.0
293,68000,25-8 -16,39.0
294,68000,25-8 -16,51.0
295,10004,25-8 -16,38.0
296,10004,25-8 -16,45.0
297,10018,25-8 -16,43.0
203,10005,25-8 -16,52.0
241,10005,25-8 -16,55.0
242,10005,25-8 -16,65.0
243,66000,25-8 -16,67.0
244,66000,25-8 -16,59.0
245,66000,25-8 -16,
246,66000,25-8 -16,64.0
247,66000,25-8 -16,61.0
212,68000,25-8 -16,45.0
275,10008,25-8 -16,49.0
213,65000,25-8 -16,22.0
248,10007,25-8 -16,54.0
204,10007,25-8 -16,62.0
249,10007,25-8 -16,56.0
250,10008,25-8 -16,61.0
251,10009,25-8 -16,54.0
252,10009,25-8 -16,58.0
253,10010,25-8 -16,60.0
254,10010,25-8 -16,68.0
205,10009,25-8 -16,52.0
255,10020,25-8 -16,52.0
256,67000,25-8 -16,53.0
257,67000,25-8 -16,58.0
258,67000,25-8 -16,56.0
259,67000,25-8 -16,58.0
260,64000,25-8 -16,51.0
206,64000,25-8 -16,
261,64000,25-8 -16,49.0
207,64000,25-8 -16,54.0
263,64000,25-8 -16,43.0
264,64000,25-8 -16,50.0
265,64000,25-8 -16,47.0
266,64000,25-8 -16,43.0
209,64000,25-8 -16,52.0
267,64000,25-8 -16,40.0
268,10013,25-8 -16,50.0
269,10013,25-8 -16,56.0
270,10013,25-8 -16,35.0
272,10015,25-8 -16,36.0
271,10014,25-8 -16,32.0
210,63000,25-8 -16,37.0
273,10002,25-8 -16,39.0
274,10002,25-8 -16,35.0
211,65000,25-8 -16,45.0
201,63000,25-8 -16,40.0
291,68000,25-8 -16,31.0
287,63000,01-9 -16,
288,63000,01-9 -16,44.0
289,63000,01-9 -16,44.0
290,63000,01-9 -16,46.0
201,63000,01-9 -16,56.0
291,68000,01-9 -16,57.0
292,68000,01-9 -16,56.0
202,68000,01-9 -16,54.0
293,68000,01-9 -16,60.0
294,68000,01-9 -16,60.0
286,63000,02-9 -16,37.0
287,63000,02-9 -16,
288,63000,02-9 -16,39.0
289,63000,02-9 -16,41.0
290,63000,02-9 -16,38.0
201,63000,02-9 -16,50.0
291,68000,02-9 -16,54.0
292,68000,02-9 -16,56.0
202,68000,02-9 -16,57.0
293,68000,02-9 -16,61.0
294,68000,02-9 -16,59.0
295,10004,02-9 -16,56.0
296,10004,02-9 -16,52.0
297,10018,02-9 -16,54.0
203,10005,02-9 -16,58.0
241,10005,02-9 -16,58.0
242,10005,02-9 -16,52.0
243,66000,02-9 -16,52.0
244,66000,02-9 -16,56.0
245,66000,02-9 -16,60.0
246,66000,02-9 -16,52.0
247,66000,02-9 -16,55.0
248,10007,02-9 -16,56.0
204,10007,02-9 -16,54.0
249,10007,02-9 -16,50.0
250,10008,02-9 -16,58.0
285,65000,01-9 -16,55.0
286,63000,01-9 -16,43.0
257,67000,01-9 -16,72.0
258,67000,01-9 -16,59.0
259,67000,01-9 -16,57.0
260,64000,01-9 -16,53.0
206,64000,01-9 -16,
261,64000,01-9 -16,74.0
207,64000,01-9 -16,63.0
262,64000,01-9 -16,78.0
263,64000,01-9 -16,54.0
264,64000,01-9 -16,61.0
265,64000,01-9 -16,57.0
266,64000,01-9 -16,58.0
209,64000,01-9 -16,57.0
267,64000,01-9 -16,60.0
268,10013,01-9 -16,58.0
269,10013,01-9 -16,68.0
270,10013,01-9 -16,59.0
271,10014,01-9 -16,31.0
272,10015,01-9 -16,45.0
210,63000,01-9 -16,68.0
273,10002,01-9 -16,58.0
274,10002,01-9 -16,56.0
211,65000,01-9 -16,60.0
212,68000,01-9 -16,60.0
275,10008,01-9 -16,60.0
213,65000,01-9 -16,63.0
214,64000,01-9 -16,56.0
251,10009,02-9 -16,50.0
252,10009,02-9 -16,40.0
253,10010,02-9 -16,45.0
254,10010,02-9 -16,44.0
205,10009,02-9 -16,30.0
255,10020,02-9 -16,52.0
256,67000,02-9 -16,49.0
257,67000,02-9 -16,34.0
258,67000,02-9 -16,31.0
259,67000,02-9 -16,22.0
260,64000,02-9 -16,24.0
206,64000,02-9 -16,24.0
261,64000,02-9 -16,27.0
207,64000,02-9 -16,36.0
262,64000,02-9 -16,20.0
263,64000,02-9 -16,21.0
264,64000,02-9 -16,34.0
265,64000,02-9 -16,30.0
266,64000,02-9 -16,21.0
267,64000,02-9 -16,28.0
268,10013,02-9 -16,32.0
269,10013,02-9 -16,35.0
270,10013,02-9 -16,25.0
271,10014,02-9 -16,34.0
272,10015,02-9 -16,34.0
210,63000,02-9 -16,40.0
273,10002,02-9 -16,47.0
274,10002,02-9 -16,39.0
211,65000,02-9 -16,45.0
212,68000,02-9 -16,58.0
275,10008,02-9 -16,52.0
213,65000,02-9 -16,32.0
214,64000,02-9 -16,17.0
215,10008,02-9 -16,51.0
218,9007,02-9 -16,25.0
220,9020,02-9 -16,22.0
221,10016,02-9 -16,18.0
215,10008,01-9 -16,53.0
218,9007,01-9 -16,70.0
220,9020,01-9 -16,72.0
221,10016,01-9 -16,46.0
223,10014,01-9 -16,32.0
367625,10009,01-9 -16,65.0
276,10017,01-9 -16,68.0
277,65000,01-9 -16,97.0
278,65000,01-9 -16,72.0
279,65000,01-9 -16,90.0
280,65000,01-9 -16,76.0
281,65000,01-9 -16,
282,65000,01-9 -16,
283,65000,01-9 -16,79.0
284,65000,01-9 -16,77.0
223,10014,02-9 -16,29.0
367625,10009,02-9 -16,41.0
276,10017,02-9 -16,22.0
277,65000,02-9 -16,27.0
278,65000,02-9 -16,28.0
279,65000,02-9 -16,30.0
280,65000,02-9 -16,52.0
281,65000,02-9 -16,49.0
282,65000,02-9 -16,43.0
283,65000,02-9 -16,
284,65000,02-9 -16,48.0
285,65000,02-9 -16,42.0
295,10004,01-9 -16,68.0
296,10004,01-9 -16,61.0
297,10018,01-9 -16,57.0
203,10005,01-9 -16,68.0
241,10005,01-9 -16,64.0
242,10005,01-9 -16,68.0
243,66000,01-9 -16,59.0
244,66000,01-9 -16,57.0
245,66000,01-9 -16,64.0
246,66000,01-9 -16,66.0
247,66000,01-9 -16,64.0
248,10007,01-9 -16,57.0
204,10007,01-9 -16,66.0
249,10007,01-9 -16,55.0
250,10008,01-9 -16,68.0
251,10009,01-9 -16,71.0
252,10009,01-9 -16,60.0
253,10010,01-9 -16,57.0
254,10010,01-9 -16,62.0
205,10009,01-9 -16,61.0
255,10020,01-9 -16,60.0
256,67000,01-9 -16,58.0
209,64000,02-9 -16,15.0
295,10004,31-8 -16,57.0
296,10004,31-8 -16,53.0
297,10018,31-8 -16,58.0
203,10005,31-8 -16,58.0
241,10005,31-8 -16,58.0
242,10005,31-8 -16,44.0
243,66000,31-8 -16,29.0
244,66000,31-8 -16,44.0
245,66000,31-8 -16,38.0
246,66000,31-8 -16,28.0
247,66000,31-8 -16,43.0
248,10007,31-8 -16,48.0
204,10007,31-8 -16,54.0
249,10007,31-8 -16,40.0
250,10008,31-8 -16,43.0
251,10009,31-8 -16,34.0
252,10009,31-8 -16,44.0
253,10010,31-8 -16,40.0
254,10010,31-8 -16,52.0
205,10009,31-8 -16,47.0
255,10020,31-8 -16,47.0
256,67000,31-8 -16,49.0
257,67000,31-8 -16,47.0
258,67000,31-8 -16,54.0
259,67000,31-8 -16,50.0
260,64000,31-8 -16,46.0
206,64000,31-8 -16,56.0
261,64000,31-8 -16,60.0
207,64000,31-8 -16,66.0
262,64000,31-8 -16,52.0
263,64000,31-8 -16,50.0
264,64000,31-8 -16,64.0
265,64000,31-8 -16,59.0
266,64000,31-8 -16,56.0
209,64000,31-8 -16,59.0
267,64000,31-8 -16,58.0
268,10013,31-8 -16,58.0
269,10013,31-8 -16,58.0
270,10013,31-8 -16,38.0
271,10014,31-8 -16,28.0
272,10015,31-8 -16,38.0
210,63000,31-8 -16,32.0
273,10002,31-8 -16,49.0
274,10002,31-8 -16,49.0
211,65000,31-8 -16,52.0
213,65000,31-8 -16,32.0
214,64000,31-8 -16,36.0
215,10008,31-8 -16,31.0
218,9007,31-8 -16,55.0
223,10014,31-8 -16,15.0
367625,10009,31-8 -16,54.0
276,10017,31-8 -16,30.0
277,65000,31-8 -16,36.0
278,65000,31-8 -16,45.0
279,65000,31-8 -16,35.0
280,65000,31-8 -16,46.0
281,65000,31-8 -16,47.0
282,65000,31-8 -16,39.0
283,65000,31-8 -16,42.0
284,65000,31-8 -16,58.0
285,65000,31-8 -16,45.0
286,63000,31-8 -16,30.0
287,63000,31-8 -16,
288,63000,31-8 -16,37.0
289,63000,31-8 -16,37.0
290,63000,31-8 -16,35.0
201,63000,31-8 -16,51.0
291,68000,31-8 -16,44.0
292,68000,31-8 -16,54.0
202,68000,31-8 -16,59.0
293,68000,31-8 -16,54.0
294,68000,31-8 -16,58.0
212,68000,31-8 -16,71.0
275,10008,31-8 -16,74.0
220,9020,31-8 -16,80.0
221,10016,31-8 -16,
291,68000,03-9 -16,39.0
292,68000,03-9 -16,41.0
202,68000,03-9 -16,34.0
293,68000,03-9 -16,45.0
294,68000,03-9 -16,52.0
295,10004,03-9 -16,30.0
296,10004,03-9 -16,46.0
297,10018,03-9 -16,36.0
203,10005,03-9 -16,43.0
241,10005,03-9 -16,30.0
242,10005,03-9 -16,17.0
243,66000,03-9 -16,18.0
244,66000,03-9 -16,21.0
245,66000,03-9 -16,26.0
246,66000,03-9 -16,9.0
247,66000,03-9 -16,19.0
248,10007,03-9 -16,18.0
204,10007,03-9 -16,18.0
249,10007,03-9 -16,13.0
250,10008,03-9 -16,23.0
251,10009,03-9 -16,20.0
252,10009,03-9 -16,11.0
253,10010,03-9 -16,62.0
254,10010,03-9 -16,20.0
205,10009,03-9 -16,15.0
255,10020,03-9 -16,19.0
256,67000,03-9 -16,16.0
257,67000,03-9 -16,15.0
258,67000,03-9 -16,19.0
259,67000,03-9 -16,10.0
260,64000,03-9 -16,
206,64000,03-9 -16,15.0
261,64000,03-9 -16,23.0
207,64000,03-9 -16,19.0
262,64000,03-9 -16,
263,64000,03-9 -16,23.0
265,64000,03-9 -16,20.0
266,64000,03-9 -16,17.0
209,64000,03-9 -16,9.0
267,64000,03-9 -16,20.0
268,10013,03-9 -16,15.0
269,10013,03-9 -16,19.0
270,10013,03-9 -16,26.0
271,10014,03-9 -16,27.0
272,10015,03-9 -16,36.0
285,65000,12-9 -16,43.0
286,63000,12-9 -16,32.0
287,63000,12-9 -16,29.0
288,63000,12-9 -16,33.0
289,63000,12-9 -16,33.0
290,63000,12-9 -16,34.0
201,63000,12-9 -16,46.0
291,68000,12-9 -16,35.0
292,68000,12-9 -16,32.0
202,68000,12-9 -16,34.0
293,68000,12-9 -16,34.0
294,68000,12-9 -16,43.0
295,10004,12-9 -16,35.0
248,10007,12-9 -16,41.0
204,10007,12-9 -16,40.0
249,10007,12-9 -16,45.0
250,10008,12-9 -16,58.0
251,10009,12-9 -16,41.0
252,10009,12-9 -16,41.0
253,10010,12-9 -16,40.0
254,10010,12-9 -16,43.0
205,10009,12-9 -16,38.0
255,10020,12-9 -16,45.0
256,67000,12-9 -16,38.0
257,67000,12-9 -16,40.0
258,67000,12-9 -16,41.0
259,67000,12-9 -16,39.0
260,64000,12-9 -16,27.0
206,64000,12-9 -16,37.0
261,64000,12-9 -16,43.0
207,64000,12-9 -16,45.0
262,64000,12-9 -16,
263,64000,12-9 -16,28.0
264,64000,12-9 -16,42.0
265,64000,12-9 -16,58.0
266,64000,12-9 -16,61.0
209,64000,12-9 -16,60.0
267,64000,12-9 -16,45.0
291,68000,11-9 -16,35.0
292,68000,11-9 -16,32.0
202,68000,11-9 -16,33.0
293,68000,11-9 -16,28.0
294,68000,11-9 -16,35.0
295,10004,11-9 -16,29.0
296,10004,11-9 -16,29.0
297,10018,11-9 -16,24.0
203,10005,11-9 -16,27.0
241,10005,11-9 -16,33.0
242,10005,11-9 -16,22.0
243,66000,11-9 -16,26.0
211,65000,11-9 -16,33.0
212,68000,11-9 -16,40.0
275,10008,11-9 -16,30.0
213,65000,11-9 -16,23.0
214,64000,11-9 -16,20.0
215,10008,11-9 -16,29.0
218,9007,11-9 -16,35.0
220,9020,11-9 -16,18.0
221,10016,11-9 -16,17.0
223,10014,11-9 -16,14.0
367625,10009,11-9 -16,40.0
276,10017,11-9 -16,30.0
277,65000,11-9 -16,27.0
278,65000,11-9 -16,33.0
279,65000,11-9 -16,31.0
280,65000,11-9 -16,44.0
281,65000,11-9 -16,37.0
282,65000,11-9 -16,35.0
283,65000,11-9 -16,27.0
284,65000,11-9 -16,32.0
285,65000,11-9 -16,33.0
286,63000,11-9 -16,26.0
287,63000,11-9 -16,21.0
288,63000,11-9 -16,23.0
289,63000,11-9 -16,28.0
290,63000,11-9 -16,27.0
220,9020,14-9 -16,52.0
221,10016,14-9 -16,44.0
223,10014,14-9 -16,25.0
367625,10009,14-9 -16,41.0
253,10010,15-9 -16,19.0
254,10010,15-9 -16,30.0
205,10009,15-9 -16,20.0
255,10020,15-9 -16,24.0
256,67000,15-9 -16,22.0
257,67000,15-9 -16,20.0
268,10013,15-9 -16,26.0
269,10013,14-9 -16,
270,10013,14-9 -16,
271,10014,15-9 -16,36.0
272,10015,15-9 -16,12.0
210,63000,15-9 -16,8.0
273,10002,15-9 -16,23.0
274,10002,15-9 -16,13.0
211,65000,15-9 -16,48.0
212,68000,15-9 -16,50.0
275,10008,15-9 -16,27.0
213,65000,15-9 -16,30.0
214,64000,15-9 -16,28.0
215,10008,15-9 -16,25.0
218,9007,15-9 -16,26.0
220,9020,15-9 -16,
221,10016,15-9 -16,32.0
223,10014,15-9 -16,7.0
367625,10009,15-9 -16,52.0
276,10017,15-9 -16,10.0
277,65000,15-9 -16,18.0
278,65000,15-9 -16,16.0
279,65000,15-9 -16,27.0
280,65000,15-9 -16,37.0
281,65000,15-9 -16,47.0
282,65000,15-9 -16,39.0
283,65000,15-9 -16,29.0
284,65000,15-9 -16,44.0
256,67000,13-9 -16,46.0
257,67000,13-9 -16,54.0
258,67000,13-9 -16,50.0
259,67000,13-9 -16,52.0
260,64000,13-9 -16,56.0
206,64000,13-9 -16,65.0
261,64000,13-9 -16,67.0
207,64000,13-9 -16,56.0
265,64000,13-9 -16,52.0
266,64000,13-9 -16,54.0
209,64000,13-9 -16,53.0
267,64000,13-9 -16,55.0
268,10013,13-9 -16,39.0
269,10013,13-9 -16,66.0
270,10013,13-9 -16,27.0
271,10014,13-9 -16,49.0
272,10015,13-9 -16,27.0
210,63000,13-9 -16,9.0
273,10002,13-9 -16,29.0
274,10002,13-9 -16,21.0
211,65000,13-9 -16,41.0
212,68000,13-9 -16,35.0
275,10008,13-9 -16,45.0
213,65000,13-9 -16,21.0
214,64000,13-9 -16,54.0
215,10008,13-9 -16,33.0
218,9007,13-9 -16,46.0
220,9020,13-9 -16,45.0
221,10016,13-9 -16,42.0
223,10014,13-9 -16,31.0
367625,10009,13-9 -16,53.0
276,10017,13-9 -16,12.0
277,65000,13-9 -16,9.0
278,65000,13-9 -16,32.0
279,65000,13-9 -16,12.0
280,65000,13-9 -16,13.0
281,65000,13-9 -16,22.0
272,10015,14-9 -16,12.0
210,63000,14-9 -16,8.0
273,10002,14-9 -16,27.0
274,10002,14-9 -16,25.0
211,65000,14-9 -16,29.0
212,68000,14-9 -16,30.0
275,10008,14-9 -16,44.0
276,10017,14-9 -16,12.0
277,65000,14-9 -16,6.0
278,65000,14-9 -16,22.0
279,65000,14-9 -16,10.0
280,65000,14-9 -16,8.0
281,65000,14-9 -16,11.0
282,65000,14-9 -16,5.0
283,65000,14-9 -16,9.0
284,65000,14-9 -16,19.0
285,65000,14-9 -16,17.0
286,63000,14-9 -16,
287,63000,14-9 -16,11.0
288,63000,14-9 -16,11.0
289,63000,14-9 -16,8.0
290,63000,14-9 -16,9.0
201,63000,14-9 -16,26.0
291,68000,14-9 -16,14.0
292,68000,14-9 -16,18.0
202,68000,14-9 -16,19.0
293,68000,14-9 -16,20.0
294,68000,14-9 -16,17.0
295,10004,14-9 -16,12.0
296,10004,14-9 -16,10.0
297,10018,14-9 -16,10.0
203,10005,14-9 -16,13.0
241,10005,14-9 -16,22.0
242,10005,14-9 -16,33.0
243,66000,14-9 -16,13.0
244,66000,14-9 -16,47.0
246,66000,12-9 -16,44.0
247,66000,12-9 -16,44.0
268,10013,12-9 -16,44.0
269,10013,12-9 -16,56.0
270,10013,12-9 -16,
271,10014,12-9 -16,23.0
272,10015,12-9 -16,36.0
210,63000,12-9 -16,44.0
273,10002,12-9 -16,32.0
274,10002,12-9 -16,36.0
211,65000,12-9 -16,45.0
212,68000,12-9 -16,45.0
275,10008,12-9 -16,50.0
213,65000,12-9 -16,23.0
214,64000,12-9 -16,36.0
215,10008,12-9 -16,45.0
218,9007,12-9 -16,51.0
220,9020,12-9 -16,46.0
221,10016,12-9 -16,44.0
210,63000,11-9 -16,28.0
273,10002,11-9 -16,30.0
274,10002,11-9 -16,33.0
244,66000,11-9 -16,35.0
245,66000,11-9 -16,44.0
246,66000,11-9 -16,40.0
247,66000,11-9 -16,38.0
248,10007,11-9 -16,32.0
204,10007,11-9 -16,31.0
249,10007,11-9 -16,28.0
250,10008,11-9 -16,45.0
251,10009,11-9 -16,40.0
252,10009,11-9 -16,30.0
253,10010,11-9 -16,35.0
254,10010,11-9 -16,36.0
205,10009,11-9 -16,35.0
255,10020,11-9 -16,45.0
256,67000,11-9 -16,48.0
257,67000,11-9 -16,42.0
258,67000,11-9 -16,35.0
259,67000,11-9 -16,30.0
260,64000,11-9 -16,42.0
206,64000,11-9 -16,27.0
261,64000,11-9 -16,24.0
207,64000,11-9 -16,35.0
262,64000,11-9 -16,15.0
263,64000,11-9 -16,13.0
264,64000,11-9 -16,31.0
265,64000,11-9 -16,25.0
266,64000,11-9 -16,18.0
209,64000,11-9 -16,18.0
267,64000,11-9 -16,23.0
268,10013,11-9 -16,31.0
269,10013,11-9 -16,24.0
270,10013,11-9 -16,13.0
210,63000,03-9 -16,20.0
273,10002,03-9 -16,41.0
274,10002,03-9 -16,35.0
211,65000,03-9 -16,60.0
212,68000,03-9 -16,51.0
275,10008,03-9 -16,21.0
213,65000,03-9 -16,37.0
214,64000,03-9 -16,9.0
215,10008,03-9 -16,25.0
218,9007,03-9 -16,50.0
220,9020,03-9 -16,41.0
221,10016,03-9 -16,17.0
223,10014,03-9 -16,28.0
367625,10009,03-9 -16,28.0
276,10017,03-9 -16,27.0
277,65000,03-9 -16,33.0
278,65000,03-9 -16,30.0
279,65000,03-9 -16,43.0
280,65000,03-9 -16,43.0
254,10010,13-9 -16,54.0
205,10009,13-9 -16,36.0
255,10020,13-9 -16,47.0
262,64000,13-9 -16,54.0
263,64000,13-9 -16,43.0
264,64000,13-9 -16,58.0
209,64000,14-9 -16,41.0
213,65000,14-9 -16,11.0
214,64000,14-9 -16,22.0
215,10008,14-9 -16,16.0
218,9007,14-9 -16,26.0
245,66000,12-9 -16,48.0
223,10014,12-9 -16,12.0
367625,10009,12-9 -16,50.0
276,10017,12-9 -16,31.0
277,65000,12-9 -16,30.0
278,65000,12-9 -16,34.0
279,65000,12-9 -16,37.0
280,65000,12-9 -16,43.0
281,65000,12-9 -16,39.0
282,65000,12-9 -16,25.0
283,65000,12-9 -16,29.0
284,65000,12-9 -16,36.0
296,10004,12-9 -16,36.0
297,10018,12-9 -16,37.0
203,10005,12-9 -16,36.0
241,10005,12-9 -16,39.0
242,10005,12-9 -16,32.0
280,65000,16-9 -16,39.0
281,65000,16-9 -16,36.0
282,65000,16-9 -16,35.0
283,65000,16-9 -16,30.0
284,65000,16-9 -16,29.0
285,65000,16-9 -16,24.0
286,63000,16-9 -16,17.0
287,63000,16-9 -16,24.0
288,63000,16-9 -16,22.0
289,63000,16-9 -16,20.0
290,63000,16-9 -16,17.0
201,63000,16-9 -16,43.0
291,68000,16-9 -16,38.0
292,68000,16-9 -16,51.0
202,68000,16-9 -16,51.0
293,68000,16-9 -16,38.0
294,68000,16-9 -16,33.0
295,10004,16-9 -16,35.0
296,10004,16-9 -16,27.0
297,10018,16-9 -16,37.0
203,10005,16-9 -16,34.0
241,10005,16-9 -16,33.0
242,10005,16-9 -16,25.0
243,66000,16-9 -16,22.0
244,66000,16-9 -16,45.0
245,66000,16-9 -16,52.0
246,66000,16-9 -16,49.0
247,66000,16-9 -16,46.0
248,10007,16-9 -16,40.0
204,10007,16-9 -16,46.0
249,10007,16-9 -16,53.0
250,10008,16-9 -16,40.0
251,10009,16-9 -16,33.0
252,10009,16-9 -16,26.0
253,10010,16-9 -16,33.0
254,10010,16-9 -16,45.0
205,10009,16-9 -16,29.0
253,10010,13-9 -16,43.0
245,66000,14-9 -16,47.0
246,66000,14-9 -16,40.0
247,66000,14-9 -16,50.0
248,10007,14-9 -16,52.0
204,10007,14-9 -16,54.0
249,10007,14-9 -16,50.0
250,10008,14-9 -16,54.0
256,67000,14-9 -16,49.0
257,67000,14-9 -16,45.0
258,67000,14-9 -16,48.0
259,67000,14-9 -16,37.0
260,64000,14-9 -16,22.0
206,64000,14-9 -16,40.0
261,64000,14-9 -16,53.0
207,64000,14-9 -16,40.0
262,64000,14-9 -16,33.0
263,64000,14-9 -16,23.0
264,64000,14-9 -16,
265,64000,14-9 -16,44.0
266,64000,14-9 -16,46.0
267,64000,14-9 -16,34.0
268,10013,14-9 -16,32.0
201,63000,11-9 -16,37.0
285,65000,15-9 -16,20.0
286,63000,15-9 -16,24.0
287,63000,15-9 -16,24.0
288,63000,15-9 -16,24.0
289,63000,15-9 -16,24.0
290,63000,15-9 -16,15.0
201,63000,15-9 -16,41.0
291,68000,15-9 -16,45.0
292,68000,15-9 -16,42.0
202,68000,15-9 -16,46.0
293,68000,15-9 -16,48.0
294,68000,15-9 -16,45.0
295,10004,15-9 -16,43.0
296,10004,15-9 -16,33.0
297,10018,15-9 -16,43.0
203,10005,15-9 -16,31.0
241,10005,15-9 -16,40.0
242,10005,15-9 -16,23.0
243,66000,15-9 -16,22.0
282,65000,13-9 -16,12.0
283,65000,13-9 -16,17.0
284,65000,13-9 -16,27.0
285,65000,13-9 -16,25.0
286,63000,13-9 -16,26.0
287,63000,13-9 -16,24.0
288,63000,13-9 -16,19.0
289,63000,13-9 -16,12.0
290,63000,13-9 -16,21.0
201,63000,13-9 -16,34.0
291,68000,13-9 -16,21.0
292,68000,13-9 -16,27.0
202,68000,13-9 -16,41.0
293,68000,13-9 -16,23.0
294,68000,13-9 -16,33.0
295,10004,13-9 -16,25.0
296,10004,13-9 -16,26.0
251,10009,14-9 -16,21.0
252,10009,14-9 -16,42.0
253,10010,14-9 -16,46.0
254,10010,14-9 -16,54.0
205,10009,14-9 -16,40.0
255,10020,14-9 -16,50.0
243,66000,12-9 -16,30.0
244,66000,12-9 -16,42.0
271,10014,11-9 -16,18.0
272,10015,11-9 -16,20.0
281,65000,03-9 -16,49.0
282,65000,03-9 -16,37.0
283,65000,03-9 -16,44.0
284,65000,03-9 -16,47.0
285,65000,03-9 -16,42.0
286,63000,03-9 -16,34.0
287,63000,03-9 -16,43.0
288,63000,03-9 -16,45.0
289,63000,03-9 -16,44.0
290,63000,03-9 -16,41.0
201,63000,03-9 -16,53.0
255,10020,16-9 -16,46.0
297,10018,13-9 -16,19.0
203,10005,13-9 -16,19.0
241,10005,13-9 -16,43.0
242,10005,13-9 -16,44.0
243,66000,13-9 -16,37.0
244,66000,13-9 -16,54.0
245,66000,13-9 -16,46.0
246,66000,13-9 -16,41.0
247,66000,13-9 -16,50.0
248,10007,13-9 -16,52.0
204,10007,13-9 -16,54.0
249,10007,13-9 -16,44.0
250,10008,13-9 -16,54.0
251,10009,13-9 -16,41.0
252,10009,13-9 -16,47.0
271,10014,14-9 -16,22.0
258,67000,15-9 -16,32.0
259,67000,15-9 -16,22.0
260,64000,15-9 -16,20.0
206,64000,15-9 -16,22.0
207,64000,15-9 -16,36.0
265,64000,15-9 -16,33.0
266,64000,15-9 -16,32.0
209,64000,15-9 -16,27.0
267,64000,15-9 -16,43.0
244,66000,15-9 -16,42.0
245,66000,15-9 -16,39.0
246,66000,15-9 -16,30.0
260,64000,16-9 -16,16.0
206,64000,16-9 -16,30.0
207,64000,16-9 -16,36.0
265,64000,16-9 -16,33.0
266,64000,16-9 -16,31.0
209,64000,16-9 -16,26.0
267,64000,16-9 -16,34.0
256,67000,16-9 -16,41.0
257,67000,16-9 -16,24.0
258,67000,16-9 -16,34.0
259,67000,16-9 -16,23.0
268,10013,16-9 -16,33.0
271,10014,16-9 -16,19.0
272,10015,16-9 -16,11.0
210,63000,16-9 -16,7.0
273,10002,16-9 -16,33.0
274,10002,16-9 -16,24.0
211,65000,16-9 -16,41.0
212,68000,16-9 -16,52.0
275,10008,16-9 -16,38.0
213,65000,16-9 -16,24.0
247,66000,15-9 -16,37.0
248,10007,15-9 -16,33.0
204,10007,15-9 -16,46.0
249,10007,15-9 -16,29.0
250,10008,15-9 -16,40.0
251,10009,15-9 -16,29.0
252,10009,15-9 -16,20.0
214,64000,16-9 -16,22.0
