SITEID,COUNTYID,DATACREATIONDATE,PSI
261,64000,23-7 -16,54.0
207,64000,23-7 -16,
262,64000,23-7 -16,32.0
263,64000,23-7 -16,29.0
264,64000,23-7 -16,41.0
265,64000,23-7 -16,38.0
266,64000,23-7 -16,34.0
241,10005,23-7 -16,48.0
242,10005,23-7 -16,57.0
243,66000,23-7 -16,51.0
244,66000,23-7 -16,49.0
245,66000,23-7 -16,44.0
246,66000,23-7 -16,38.0
292,68000,11-7 -16,32.0
202,68000,11-7 -16,32.0
293,68000,11-7 -16,31.0
294,68000,11-7 -16,38.0
295,10004,11-7 -16,32.0
296,10004,11-7 -16,18.0
297,10018,11-7 -16,21.0
203,10005,11-7 -16,19.0
241,10005,11-7 -16,22.0
242,10005,11-7 -16,20.0
284,65000,31-7 -16,31.0
285,65000,31-7 -16,24.0
212,68000,28-7 -16,37.0
275,10008,28-7 -16,21.0
213,65000,28-7 -16,21.0
214,64000,28-7 -16,9.0
215,10008,28-7 -16,23.0
218,9007,28-7 -16,45.0
220,9020,28-7 -16,37.0
221,10016,28-7 -16,13.0
223,10014,28-7 -16,25.0
367625,10009,28-7 -16,35.0
276,10017,28-7 -16,22.0
277,65000,28-7 -16,24.0
278,65000,28-7 -16,23.0
279,65000,28-7 -16,26.0
280,65000,28-7 -16,24.0
281,65000,28-7 -16,28.0
282,65000,28-7 -16,25.0
283,65000,28-7 -16,34.0
284,65000,28-7 -16,33.0
285,65000,28-7 -16,27.0
286,63000,28-7 -16,29.0
287,63000,28-7 -16,30.0
288,63000,28-7 -16,26.0
289,63000,28-7 -16,28.0
290,63000,28-7 -16,27.0
201,63000,28-7 -16,41.0
291,68000,28-7 -16,28.0
292,68000,28-7 -16,28.0
202,68000,28-7 -16,31.0
293,68000,28-7 -16,28.0
294,68000,28-7 -16,30.0
295,10004,28-7 -16,25.0
296,10004,28-7 -16,28.0
297,10018,28-7 -16,24.0
203,10005,28-7 -16,28.0
241,10005,28-7 -16,31.0
270,10013,29-7 -16,30.0
271,10014,29-7 -16,29.0
272,10015,29-7 -16,33.0
210,63000,29-7 -16,45.0
273,10002,29-7 -16,39.0
274,10002,29-7 -16,32.0
211,65000,29-7 -16,56.0
212,68000,29-7 -16,60.0
275,10008,29-7 -16,42.0
213,65000,29-7 -16,39.0
214,64000,29-7 -16,31.0
215,10008,29-7 -16,56.0
218,9007,29-7 -16,58.0
220,9020,29-7 -16,83.0
221,10016,29-7 -16,34.0
223,10014,29-7 -16,25.0
367625,10009,29-7 -16,47.0
276,10017,29-7 -16,28.0
277,65000,29-7 -16,38.0
278,65000,29-7 -16,34.0
279,65000,29-7 -16,41.0
280,65000,29-7 -16,72.0
281,65000,29-7 -16,58.0
282,65000,29-7 -16,55.0
283,65000,29-7 -16,46.0
284,65000,29-7 -16,55.0
285,65000,29-7 -16,47.0
286,63000,29-7 -16,45.0
287,63000,29-7 -16,45.0
288,63000,29-7 -16,42.0
289,63000,29-7 -16,42.0
290,63000,29-7 -16,41.0
201,63000,29-7 -16,54.0
291,68000,29-7 -16,50.0
292,68000,29-7 -16,51.0
202,68000,29-7 -16,52.0
293,68000,29-7 -16,52.0
257,67000,25-7 -16,35.0
258,67000,25-7 -16,31.0
259,67000,25-7 -16,29.0
260,64000,25-7 -16,57.0
206,64000,25-7 -16,40.0
261,64000,25-7 -16,38.0
207,64000,25-7 -16,44.0
262,64000,25-7 -16,36.0
263,64000,25-7 -16,40.0
264,64000,25-7 -16,49.0
265,64000,25-7 -16,41.0
266,64000,25-7 -16,47.0
209,64000,25-7 -16,40.0
267,64000,25-7 -16,45.0
268,10013,25-7 -16,
269,10013,25-7 -16,52.0
270,10013,25-7 -16,20.0
271,10014,25-7 -16,17.0
272,10015,25-7 -16,19.0
210,63000,25-7 -16,
273,10002,25-7 -16,31.0
274,10002,25-7 -16,32.0
211,65000,25-7 -16,54.0
212,68000,25-7 -16,53.0
275,10008,25-7 -16,62.0
213,65000,25-7 -16,40.0
214,64000,25-7 -16,35.0
215,10008,25-7 -16,50.0
218,9007,25-7 -16,24.0
220,9020,25-7 -16,49.0
221,10016,25-7 -16,29.0
223,10014,25-7 -16,19.0
367625,10009,25-7 -16,38.0
276,10017,25-7 -16,55.0
277,65000,25-7 -16,61.0
278,65000,25-7 -16,62.0
279,65000,25-7 -16,62.0
280,65000,25-7 -16,32.0
281,65000,25-7 -16,31.0
282,65000,25-7 -16,28.0
283,65000,25-7 -16,36.0
284,65000,25-7 -16,37.0
285,65000,25-7 -16,38.0
286,63000,25-7 -16,34.0
287,63000,25-7 -16,38.0
288,63000,25-7 -16,35.0
289,63000,25-7 -16,28.0
290,63000,25-7 -16,38.0
201,63000,25-7 -16,49.0
291,68000,25-7 -16,42.0
292,68000,25-7 -16,38.0
202,68000,25-7 -16,47.0
293,68000,25-7 -16,45.0
294,68000,25-7 -16,54.0
295,10004,25-7 -16,45.0
296,10004,25-7 -16,33.0
297,10018,25-7 -16,34.0
203,10005,25-7 -16,32.0
241,10005,25-7 -16,36.0
242,10005,25-7 -16,30.0
243,66000,25-7 -16,32.0
244,66000,25-7 -16,24.0
245,66000,25-7 -16,30.0
246,66000,25-7 -16,19.0
247,66000,25-7 -16,28.0
248,10007,25-7 -16,29.0
204,10007,25-7 -16,21.0
249,10007,25-7 -16,37.0
250,10008,25-7 -16,30.0
251,10009,25-7 -16,46.0
252,10009,25-7 -16,40.0
253,10010,25-7 -16,39.0
254,10010,25-7 -16,35.0
205,10009,25-7 -16,22.0
255,10020,25-7 -16,43.0
255,10020,29-7 -16,36.0
256,67000,29-7 -16,29.0
257,67000,29-7 -16,78.0
258,67000,29-7 -16,28.0
259,67000,29-7 -16,21.0
260,64000,29-7 -16,17.0
206,64000,29-7 -16,20.0
261,64000,29-7 -16,41.0
207,64000,29-7 -16,31.0
262,64000,29-7 -16,28.0
263,64000,29-7 -16,28.0
264,64000,29-7 -16,30.0
265,64000,29-7 -16,29.0
266,64000,29-7 -16,27.0
209,64000,29-7 -16,22.0
267,64000,29-7 -16,26.0
268,10013,29-7 -16,32.0
269,10013,29-7 -16,35.0
242,10005,28-7 -16,24.0
243,66000,28-7 -16,21.0
244,66000,28-7 -16,28.0
245,66000,28-7 -16,23.0
246,66000,28-7 -16,23.0
247,66000,28-7 -16,28.0
248,10007,28-7 -16,29.0
204,10007,28-7 -16,25.0
249,10007,28-7 -16,32.0
250,10008,28-7 -16,28.0
251,10009,28-7 -16,24.0
252,10009,28-7 -16,30.0
253,10010,28-7 -16,32.0
254,10010,28-7 -16,27.0
205,10009,28-7 -16,29.0
255,10020,28-7 -16,22.0
256,67000,28-7 -16,21.0
257,67000,28-7 -16,25.0
262,64000,28-7 -16,27.0
278,65000,31-7 -16,19.0
279,65000,31-7 -16,16.0
280,65000,31-7 -16,15.0
281,65000,31-7 -16,24.0
282,65000,31-7 -16,22.0
283,65000,31-7 -16,24.0
286,63000,31-7 -16,24.0
287,63000,31-7 -16,26.0
288,63000,31-7 -16,25.0
289,63000,31-7 -16,18.0
290,63000,31-7 -16,20.0
201,63000,31-7 -16,38.0
291,68000,31-7 -16,27.0
292,68000,31-7 -16,36.0
202,68000,31-7 -16,41.0
293,68000,31-7 -16,30.0
294,68000,31-7 -16,31.0
295,10004,31-7 -16,30.0
296,10004,31-7 -16,30.0
297,10018,31-7 -16,28.0
203,10005,31-7 -16,39.0
241,10005,31-7 -16,52.0
242,10005,31-7 -16,52.0
243,66000,31-7 -16,53.0
244,66000,31-7 -16,53.0
245,66000,30-7 -16,
246,66000,31-7 -16,52.0
247,66000,31-7 -16,54.0
248,10007,31-7 -16,58.0
204,10007,31-7 -16,46.0
249,10007,31-7 -16,59.0
250,10008,31-7 -16,53.0
251,10009,31-7 -16,52.0
256,67000,25-7 -16,33.0
258,67000,28-7 -16,40.0
259,67000,28-7 -16,27.0
260,64000,28-7 -16,34.0
206,64000,28-7 -16,26.0
261,64000,28-7 -16,
207,64000,28-7 -16,37.0
263,64000,28-7 -16,18.0
264,64000,28-7 -16,24.0
265,64000,28-7 -16,28.0
266,64000,28-7 -16,25.0
209,64000,28-7 -16,22.0
267,64000,28-7 -16,21.0
268,10013,28-7 -16,31.0
269,10013,28-7 -16,38.0
270,10013,28-7 -16,25.0
271,10014,28-7 -16,31.0
272,10015,28-7 -16,27.0
210,63000,28-7 -16,21.0
273,10002,28-7 -16,37.0
274,10002,28-7 -16,31.0
211,65000,28-7 -16,40.0
294,68000,29-7 -16,58.0
295,10004,29-7 -16,71.0
296,10004,29-7 -16,38.0
297,10018,29-7 -16,63.0
203,10005,29-7 -16,43.0
241,10005,29-7 -16,50.0
242,10005,29-7 -16,38.0
243,66000,29-7 -16,49.0
244,66000,29-7 -16,38.0
250,10008,29-7 -16,35.0
251,10009,29-7 -16,32.0
252,10009,29-7 -16,35.0
253,10010,29-7 -16,30.0
254,10010,29-7 -16,47.0
205,10009,29-7 -16,44.0
245,66000,29-7 -16,57.0
246,66000,29-7 -16,59.0
247,66000,29-7 -16,69.0
248,10007,29-7 -16,54.0
204,10007,29-7 -16,35.0
249,10007,29-7 -16,49.0
245,66000,31-7 -16,
252,10009,31-7 -16,53.0
253,10010,31-7 -16,41.0
254,10010,31-7 -16,53.0
205,10009,31-7 -16,50.0
255,10020,31-7 -16,44.0
256,67000,31-7 -16,43.0
257,67000,31-7 -16,36.0
258,67000,31-7 -16,39.0
259,67000,31-7 -16,30.0
260,64000,31-7 -16,24.0
206,64000,31-7 -16,37.0
261,64000,31-7 -16,48.0
207,64000,31-7 -16,41.0
262,64000,31-7 -16,34.0
263,64000,31-7 -16,32.0
264,64000,31-7 -16,50.0
265,64000,31-7 -16,45.0
266,64000,31-7 -16,37.0
209,64000,31-7 -16,38.0
267,64000,31-7 -16,39.0
268,10013,31-7 -16,26.0
269,10013,31-7 -16,39.0
270,10013,31-7 -16,20.0
271,10014,31-7 -16,19.0
272,10015,31-7 -16,27.0
210,63000,31-7 -16,21.0
273,10002,31-7 -16,25.0
274,10002,31-7 -16,16.0
211,65000,31-7 -16,34.0
212,68000,31-7 -16,36.0
275,10008,31-7 -16,50.0
213,65000,31-7 -16,18.0
214,64000,31-7 -16,34.0
215,10008,31-7 -16,43.0
276,10017,31-7 -16,18.0
277,65000,31-7 -16,14.0
218,9007,31-7 -16,24.0
220,9020,31-7 -16,41.0
221,10016,31-7 -16,34.0
223,10014,31-7 -16,23.0
367625,10009,31-7 -16,60.0
283,65000,04-8 -16,24.0
284,65000,04-8 -16,28.0
218,9007,05-8 -16,40.0
220,9020,05-8 -16,29.0
221,10016,05-8 -16,18.0
223,10014,05-8 -16,18.0
367625,10009,05-8 -16,39.0
276,10017,05-8 -16,19.0
277,65000,05-8 -16,19.0
278,65000,05-8 -16,
279,65000,05-8 -16,25.0
280,65000,05-8 -16,24.0
281,65000,05-8 -16,30.0
282,65000,05-8 -16,29.0
283,65000,05-8 -16,28.0
284,65000,05-8 -16,38.0
285,65000,05-8 -16,21.0
286,63000,05-8 -16,26.0
287,63000,05-8 -16,26.0
288,63000,05-8 -16,26.0
289,63000,05-8 -16,25.0
290,63000,05-8 -16,23.0
201,63000,05-8 -16,35.0
291,68000,05-8 -16,27.0
292,68000,05-8 -16,26.0
202,68000,05-8 -16,29.0
293,68000,05-8 -16,39.0
294,68000,05-8 -16,33.0
295,10004,05-8 -16,30.0
296,10004,05-8 -16,27.0
297,10018,05-8 -16,27.0
203,10005,05-8 -16,33.0
241,10005,05-8 -16,35.0
242,10005,05-8 -16,26.0
243,66000,05-8 -16,21.0
244,66000,05-8 -16,34.0
245,66000,05-8 -16,22.0
246,66000,05-8 -16,21.0
210,63000,30-7 -16,20.0
213,65000,30-7 -16,19.0
214,64000,30-7 -16,33.0
215,10008,30-7 -16,43.0
218,9007,30-7 -16,26.0
220,9020,30-7 -16,38.0
221,10016,30-7 -16,58.0
223,10014,30-7 -16,19.0
367625,10009,30-7 -16,63.0
270,10013,04-8 -16,20.0
271,10014,04-8 -16,24.0
272,10015,04-8 -16,24.0
210,63000,04-8 -16,25.0
273,10002,04-8 -16,35.0
274,10002,04-8 -16,36.0
211,65000,04-8 -16,46.0
212,68000,04-8 -16,36.0
275,10008,04-8 -16,33.0
213,65000,04-8 -16,28.0
214,64000,04-8 -16,35.0
215,10008,04-8 -16,26.0
218,9007,04-8 -16,42.0
220,9020,04-8 -16,25.0
221,10016,04-8 -16,24.0
223,10014,04-8 -16,21.0
367625,10009,04-8 -16,42.0
276,10017,04-8 -16,46.0
277,65000,04-8 -16,49.0
278,65000,04-8 -16,40.0
279,65000,04-8 -16,41.0
280,65000,04-8 -16,
281,65000,04-8 -16,47.0
282,65000,04-8 -16,41.0
285,65000,04-8 -16,24.0
286,63000,04-8 -16,41.0
287,63000,04-8 -16,40.0
257,67000,30-7 -16,26.0
258,67000,30-7 -16,31.0
259,67000,30-7 -16,33.0
260,64000,30-7 -16,27.0
206,64000,30-7 -16,30.0
261,64000,30-7 -16,46.0
207,64000,30-7 -16,41.0
262,64000,30-7 -16,30.0
263,64000,30-7 -16,34.0
264,64000,30-7 -16,42.0
265,64000,30-7 -16,40.0
266,64000,30-7 -16,35.0
209,64000,30-7 -16,32.0
267,64000,30-7 -16,31.0
268,10013,30-7 -16,31.0
269,10013,30-7 -16,47.0
270,10013,30-7 -16,21.0
271,10014,30-7 -16,34.0
272,10015,30-7 -16,31.0
273,10002,30-7 -16,36.0
274,10002,30-7 -16,29.0
211,65000,30-7 -16,47.0
212,68000,30-7 -16,50.0
275,10008,30-7 -16,35.0
276,10017,30-7 -16,53.0
277,65000,30-7 -16,50.0
278,65000,30-7 -16,55.0
279,65000,30-7 -16,52.0
253,10010,06-8 -16,65.0
254,10010,06-8 -16,67.0
205,10009,06-8 -16,63.0
255,10020,06-8 -16,56.0
256,67000,06-8 -16,52.0
257,67000,06-8 -16,55.0
258,67000,06-8 -16,46.0
259,67000,06-8 -16,43.0
260,64000,06-8 -16,54.0
206,64000,06-8 -16,37.0
261,64000,06-8 -16,35.0
207,64000,06-8 -16,50.0
262,64000,06-8 -16,38.0
263,64000,06-8 -16,38.0
264,64000,06-8 -16,38.0
265,64000,06-8 -16,38.0
266,64000,06-8 -16,36.0
209,64000,06-8 -16,30.0
267,64000,06-8 -16,34.0
268,10013,06-8 -16,47.0
269,10013,06-8 -16,47.0
270,10013,06-8 -16,37.0
271,10014,06-8 -16,19.0
272,10015,06-8 -16,40.0
210,63000,06-8 -16,27.0
273,10002,06-8 -16,35.0
274,10002,06-8 -16,40.0
211,65000,06-8 -16,52.0
212,68000,06-8 -16,45.0
275,10008,06-8 -16,52.0
213,65000,06-8 -16,33.0
214,64000,06-8 -16,30.0
215,10008,06-8 -16,44.0
218,9007,06-8 -16,64.0
220,9020,06-8 -16,70.0
221,10016,06-8 -16,47.0
223,10014,06-8 -16,30.0
367625,10009,06-8 -16,39.0
276,10017,06-8 -16,20.0
277,65000,06-8 -16,20.0
278,65000,06-8 -16,25.0
279,65000,06-8 -16,36.0
280,65000,06-8 -16,32.0
281,65000,06-8 -16,40.0
282,65000,06-8 -16,35.0
283,65000,06-8 -16,32.0
284,65000,06-8 -16,52.0
285,65000,06-8 -16,30.0
286,63000,06-8 -16,32.0
287,63000,06-8 -16,34.0
288,63000,06-8 -16,35.0
247,66000,05-8 -16,35.0
248,10007,05-8 -16,36.0
204,10007,05-8 -16,30.0
249,10007,05-8 -16,28.0
250,10008,05-8 -16,56.0
251,10009,05-8 -16,45.0
252,10009,05-8 -16,28.0
253,10010,05-8 -16,28.0
254,10010,05-8 -16,28.0
205,10009,05-8 -16,
255,10020,05-8 -16,34.0
256,67000,05-8 -16,30.0
257,67000,05-8 -16,28.0
258,67000,05-8 -16,22.0
259,67000,05-8 -16,22.0
260,64000,05-8 -16,36.0
206,64000,05-8 -16,29.0
261,64000,05-8 -16,47.0
207,64000,05-8 -16,44.0
262,64000,05-8 -16,36.0
264,64000,05-8 -16,40.0
265,64000,05-8 -16,37.0
266,64000,05-8 -16,30.0
209,64000,05-8 -16,30.0
267,64000,05-8 -16,34.0
268,10013,05-8 -16,32.0
269,10013,05-8 -16,48.0
270,10013,05-8 -16,36.0
271,10014,05-8 -16,20.0
272,10015,05-8 -16,27.0
210,63000,05-8 -16,23.0
273,10002,05-8 -16,31.0
274,10002,05-8 -16,43.0
211,65000,05-8 -16,47.0
212,68000,05-8 -16,46.0
275,10008,05-8 -16,44.0
213,65000,05-8 -16,28.0
214,64000,05-8 -16,28.0
215,10008,05-8 -16,37.0
288,63000,04-8 -16,46.0
289,63000,04-8 -16,48.0
290,63000,04-8 -16,38.0
201,63000,04-8 -16,42.0
291,68000,04-8 -16,39.0
292,68000,04-8 -16,27.0
202,68000,04-8 -16,31.0
293,68000,04-8 -16,38.0
294,68000,04-8 -16,44.0
295,10004,04-8 -16,29.0
246,66000,04-8 -16,25.0
247,66000,04-8 -16,29.0
248,10007,04-8 -16,27.0
204,10007,04-8 -16,22.0
249,10007,04-8 -16,24.0
250,10008,04-8 -16,58.0
251,10009,04-8 -16,40.0
252,10009,04-8 -16,29.0
253,10010,04-8 -16,51.0
254,10010,04-8 -16,36.0
205,10009,04-8 -16,28.0
255,10020,04-8 -16,69.0
256,67000,04-8 -16,43.0
257,67000,04-8 -16,46.0
258,67000,04-8 -16,34.0
259,67000,04-8 -16,37.0
260,64000,04-8 -16,61.0
206,64000,04-8 -16,43.0
261,64000,04-8 -16,44.0
207,64000,04-8 -16,46.0
262,64000,04-8 -16,47.0
263,64000,04-8 -16,56.0
264,64000,04-8 -16,43.0
265,64000,04-8 -16,47.0
266,64000,04-8 -16,49.0
209,64000,04-8 -16,41.0
267,64000,04-8 -16,43.0
280,65000,30-7 -16,53.0
281,65000,30-7 -16,50.0
282,65000,30-7 -16,56.0
283,65000,30-7 -16,48.0
284,65000,30-7 -16,56.0
285,65000,30-7 -16,46.0
286,63000,30-7 -16,54.0
287,63000,30-7 -16,48.0
288,63000,30-7 -16,48.0
289,63000,30-7 -16,36.0
290,63000,30-7 -16,43.0
201,63000,30-7 -16,54.0
291,68000,30-7 -16,47.0
292,68000,30-7 -16,56.0
202,68000,30-7 -16,54.0
293,68000,30-7 -16,68.0
294,68000,30-7 -16,46.0
295,10004,30-7 -16,68.0
296,10004,30-7 -16,76.0
297,10018,30-7 -16,72.0
203,10005,30-7 -16,73.0
241,10005,30-7 -16,57.0
242,10005,30-7 -16,56.0
243,66000,30-7 -16,68.0
244,66000,30-7 -16,54.0
246,66000,30-7 -16,55.0
247,66000,30-7 -16,63.0
248,10007,30-7 -16,42.0
204,10007,30-7 -16,51.0
249,10007,30-7 -16,56.0
250,10008,30-7 -16,81.0
251,10009,30-7 -16,70.0
252,10009,30-7 -16,69.0
253,10010,30-7 -16,65.0
254,10010,30-7 -16,69.0
205,10009,30-7 -16,79.0
263,64000,05-8 -16,23.0
289,63000,06-8 -16,31.0
290,63000,06-8 -16,33.0
295,10004,06-8 -16,42.0
296,10004,06-8 -16,33.0
297,10018,06-8 -16,36.0
203,10005,06-8 -16,40.0
241,10005,06-8 -16,43.0
242,10005,06-8 -16,42.0
243,66000,06-8 -16,37.0
244,66000,06-8 -16,41.0
245,66000,06-8 -16,38.0
246,66000,06-8 -16,27.0
247,66000,06-8 -16,37.0
248,10007,06-8 -16,35.0
204,10007,06-8 -16,36.0
249,10007,06-8 -16,34.0
250,10008,06-8 -16,45.0
251,10009,06-8 -16,31.0
252,10009,06-8 -16,31.0
268,10013,04-8 -16,64.0
269,10013,04-8 -16,62.0
296,10004,04-8 -16,18.0
297,10018,04-8 -16,22.0
203,10005,04-8 -16,21.0
241,10005,04-8 -16,24.0
242,10005,04-8 -16,20.0
243,66000,04-8 -16,24.0
255,10020,30-7 -16,60.0
256,67000,30-7 -16,55.0
201,63000,06-8 -16,58.0
291,68000,06-8 -16,63.0
292,68000,06-8 -16,57.0
202,68000,06-8 -16,
293,68000,06-8 -16,67.0
294,68000,06-8 -16,
244,66000,04-8 -16,28.0
245,66000,04-8 -16,33.0
291,68000,03-8 -16,35.0
292,68000,03-8 -16,
202,68000,03-8 -16,45.0
293,68000,03-8 -16,32.0
294,68000,03-8 -16,34.0
295,10004,03-8 -16,31.0
296,10004,03-8 -16,27.0
297,10018,03-8 -16,29.0
203,10005,03-8 -16,27.0
241,10005,03-8 -16,35.0
242,10005,03-8 -16,24.0
283,65000,03-8 -16,66.0
284,65000,03-8 -16,67.0
285,65000,03-8 -16,53.0
286,63000,03-8 -16,65.0
287,63000,03-8 -16,56.0
288,63000,03-8 -16,71.0
289,63000,03-8 -16,
290,63000,03-8 -16,47.0
201,63000,03-8 -16,43.0
243,66000,03-8 -16,63.0
244,66000,03-8 -16,47.0
245,66000,03-8 -16,53.0
246,66000,03-8 -16,46.0
247,66000,03-8 -16,57.0
248,10007,03-8 -16,30.0
204,10007,03-8 -16,62.0
244,66000,27-7 -16,23.0
245,66000,27-7 -16,35.0
246,66000,27-7 -16,23.0
247,66000,27-7 -16,32.0
248,10007,27-7 -16,33.0
204,10007,27-7 -16,25.0
249,10007,27-7 -16,29.0
250,10008,27-7 -16,33.0
251,10009,27-7 -16,24.0
260,64000,03-8 -16,17.0
206,64000,03-8 -16,23.0
261,64000,03-8 -16,29.0
207,64000,03-8 -16,38.0
262,64000,03-8 -16,24.0
263,64000,03-8 -16,45.0
264,64000,03-8 -16,37.0
265,64000,03-8 -16,32.0
266,64000,03-8 -16,29.0
209,64000,03-8 -16,30.0
267,64000,03-8 -16,33.0
268,10013,03-8 -16,28.0
269,10013,03-8 -16,31.0
270,10013,03-8 -16,24.0
271,10014,03-8 -16,23.0
272,10015,03-8 -16,18.0
210,63000,03-8 -16,24.0
273,10002,03-8 -16,22.0
274,10002,03-8 -16,22.0
211,65000,03-8 -16,38.0
212,68000,03-8 -16,36.0
275,10008,03-8 -16,28.0
213,65000,03-8 -16,19.0
214,64000,03-8 -16,24.0
215,10008,03-8 -16,20.0
218,9007,03-8 -16,35.0
220,9020,03-8 -16,32.0
221,10016,03-8 -16,22.0
223,10014,03-8 -16,22.0
253,10010,26-7 -16,52.0
254,10010,26-7 -16,35.0
205,10009,26-7 -16,37.0
255,10020,26-7 -16,40.0
256,67000,26-7 -16,36.0
257,67000,26-7 -16,30.0
258,67000,26-7 -16,29.0
259,67000,26-7 -16,25.0
201,63000,26-7 -16,38.0
291,68000,26-7 -16,27.0
292,68000,26-7 -16,46.0
202,68000,26-7 -16,37.0
293,68000,26-7 -16,44.0
244,66000,26-7 -16,48.0
245,66000,26-7 -16,45.0
246,66000,26-7 -16,50.0
247,66000,26-7 -16,52.0
248,10007,26-7 -16,52.0
204,10007,26-7 -16,37.0
249,10007,26-7 -16,47.0
251,10009,26-7 -16,42.0
252,10009,26-7 -16,43.0
260,64000,26-7 -16,21.0
206,64000,26-7 -16,36.0
261,64000,26-7 -16,42.0
207,64000,26-7 -16,44.0
262,64000,26-7 -16,31.0
263,64000,26-7 -16,26.0
264,64000,26-7 -16,45.0
265,64000,26-7 -16,31.0
266,64000,26-7 -16,37.0
209,64000,26-7 -16,28.0
267,64000,26-7 -16,37.0
268,10013,26-7 -16,28.0
269,10013,26-7 -16,30.0
270,10013,26-7 -16,20.0
271,10014,26-7 -16,11.0
252,10009,27-7 -16,43.0
253,10010,27-7 -16,44.0
254,10010,27-7 -16,43.0
292,68000,27-7 -16,41.0
202,68000,27-7 -16,42.0
293,68000,27-7 -16,48.0
294,68000,27-7 -16,53.0
295,10004,27-7 -16,37.0
296,10004,27-7 -16,48.0
297,10018,27-7 -16,36.0
203,10005,27-7 -16,33.0
241,10005,27-7 -16,40.0
242,10005,27-7 -16,57.0
243,66000,27-7 -16,55.0
205,10009,27-7 -16,38.0
255,10020,27-7 -16,35.0
256,67000,27-7 -16,31.0
257,67000,27-7 -16,31.0
258,67000,27-7 -16,36.0
259,67000,27-7 -16,25.0
260,64000,27-7 -16,29.0
206,64000,27-7 -16,36.0
261,64000,27-7 -16,50.0
207,64000,27-7 -16,42.0
262,64000,27-7 -16,29.0
263,64000,27-7 -16,32.0
367625,10009,03-8 -16,37.0
276,10017,03-8 -16,47.0
277,65000,03-8 -16,43.0
278,65000,03-8 -16,48.0
279,65000,03-8 -16,41.0
280,65000,03-8 -16,44.0
281,65000,03-8 -16,47.0
282,65000,03-8 -16,40.0
250,10008,03-8 -16,35.0
251,10009,03-8 -16,23.0
252,10009,03-8 -16,22.0
253,10010,03-8 -16,25.0
254,10010,03-8 -16,31.0
205,10009,03-8 -16,
255,10020,03-8 -16,32.0
256,67000,03-8 -16,34.0
257,67000,03-8 -16,25.0
258,67000,03-8 -16,32.0
259,67000,03-8 -16,21.0
276,10017,27-7 -16,28.0
277,65000,27-7 -16,33.0
278,65000,27-7 -16,34.0
279,65000,27-7 -16,28.0
280,65000,27-7 -16,27.0
281,65000,27-7 -16,32.0
282,65000,27-7 -16,20.0
283,65000,27-7 -16,31.0
284,65000,27-7 -16,31.0
285,65000,27-7 -16,27.0
286,63000,27-7 -16,31.0
287,63000,27-7 -16,30.0
288,63000,27-7 -16,29.0
289,63000,27-7 -16,25.0
290,63000,27-7 -16,35.0
201,63000,27-7 -16,44.0
291,68000,27-7 -16,26.0
249,10007,03-8 -16,25.0
289,63000,26-7 -16,44.0
290,63000,26-7 -16,52.0
294,68000,26-7 -16,50.0
295,10004,26-7 -16,34.0
296,10004,26-7 -16,34.0
297,10018,26-7 -16,30.0
203,10005,26-7 -16,34.0
241,10005,26-7 -16,36.0
242,10005,26-7 -16,33.0
243,66000,26-7 -16,41.0
218,9007,26-7 -16,21.0
220,9020,26-7 -16,26.0
221,10016,26-7 -16,14.0
223,10014,26-7 -16,10.0
367625,10009,26-7 -16,56.0
276,10017,26-7 -16,10.0
277,65000,26-7 -16,16.0
278,65000,26-7 -16,15.0
279,65000,26-7 -16,22.0
280,65000,26-7 -16,28.0
281,65000,26-7 -16,34.0
282,65000,26-7 -16,25.0
283,65000,26-7 -16,33.0
284,65000,26-7 -16,40.0
285,65000,26-7 -16,20.0
273,10002,27-7 -16,35.0
274,10002,27-7 -16,33.0
211,65000,27-7 -16,48.0
212,68000,27-7 -16,52.0
275,10008,27-7 -16,30.0
213,65000,27-7 -16,33.0
214,64000,27-7 -16,26.0
215,10008,27-7 -16,39.0
218,9007,27-7 -16,38.0
220,9020,27-7 -16,27.0
221,10016,27-7 -16,16.0
286,63000,26-7 -16,43.0
287,63000,26-7 -16,50.0
288,63000,26-7 -16,41.0
250,10008,26-7 -16,49.0
223,10014,27-7 -16,21.0
367625,10009,27-7 -16,51.0
271,10014,27-7 -16,25.0
272,10015,27-7 -16,24.0
210,63000,27-7 -16,31.0
272,10015,26-7 -16,18.0
210,63000,26-7 -16,35.0
273,10002,26-7 -16,22.0
274,10002,26-7 -16,22.0
211,65000,26-7 -16,48.0
212,68000,26-7 -16,56.0
275,10008,26-7 -16,43.0
213,65000,26-7 -16,21.0
214,64000,26-7 -16,24.0
215,10008,26-7 -16,40.0
264,64000,27-7 -16,39.0
265,64000,27-7 -16,39.0
266,64000,27-7 -16,30.0
209,64000,27-7 -16,24.0
267,64000,27-7 -16,27.0
268,10013,27-7 -16,37.0
269,10013,27-7 -16,44.0
270,10013,27-7 -16,37.0
295,10004,02-8 -16,25.0
255,10020,02-8 -16,34.0
296,10004,02-8 -16,35.0
297,10018,02-8 -16,40.0
203,10005,02-8 -16,38.0
241,10005,02-8 -16,43.0
242,10005,02-8 -16,35.0
243,66000,02-8 -16,34.0
244,66000,02-8 -16,52.0
245,66000,02-8 -16,40.0
246,66000,02-8 -16,48.0
247,66000,02-8 -16,62.0
248,10007,02-8 -16,63.0
204,10007,02-8 -16,60.0
249,10007,02-8 -16,81.0
250,10008,02-8 -16,50.0
