﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),風速 WIND_SPEED (m/sec),溫度 AMB_TEMP (℃),相對濕度 RH (percent) 
1750.0,高雄市,2015/01/28,仁武,4.5,0.64,20.0,88.0,34.07998289136014,34.99,6.05,28.94,1.7,19.79,73.99
1751.0,高雄市,2015/01/28,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1752.0,高雄市,2015/01/28,橋頭,3.7,0.59,25.8,74.0,34.07998289136014,25.39,3.53,21.85,2.13,19.68,72.98
1753.0,高雄市,2015/01/28,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,45.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1754.0,高雄市,2015/01/28,美濃,3.0,0.56,26.0,95.0,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,1.14,20.52,75.03
1755.0,高雄市,2015/01/27,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,49.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1756.0,高雄市,2015/01/27,左營,3.8,0.63,25.0,89.0,34.07998289136014,30.42,5.32,25.1,2.14,20.33,82.6
1757.0,高雄市,2015/01/27,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,51.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1758.0,高雄市,2015/01/27,楠梓,3.2,0.56,22.2,93.0,34.07998289136014,29.91,5.34,24.57,2.0,20.55,82.46
1759.0,高雄市,2015/01/27,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,40.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1760.0,高雄市,2015/01/27,前金,3.1,0.63,25.9,85.0,34.07998289136014,25.73,2.92,22.8,1.94,20.64,79.25
1761.0,高雄市,2015/01/27,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,45.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1762.0,高雄市,2015/01/27,前鎮,3.7,0.75,21.1,79.0,34.07998289136014,32.9,5.66,27.24,1.7,20.8,79.62
1763.0,高雄市,2015/01/27,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,50.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1764.0,高雄市,2015/01/27,復興,3.4,0.97,15.3,82.0,34.07998289136014,35.23,6.07,29.16,0.98,20.89,77.42
1765.0,高雄市,2015/01/27,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,41.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1766.0,高雄市,2015/01/27,小港,4.1,0.65,21.5,80.0,34.07998289136014,36.36,5.63,30.7,1.88,21.06,79.1
1767.0,高雄市,2015/01/27,鳳山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1768.0,高雄市,2015/01/27,鳳山,4.1,0.74,19.5,102.0,34.07998289136014,32.74,5.03,27.72,1.6,21.1,77.66
1769.0,高雄市,2015/01/27,林園,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,37.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1770.0,高雄市,2015/01/27,林園,5.0,0.5,30.1,43.0,34.07998289136014,23.32,2.02,21.3,2.28,21.11,77.38
1771.0,高雄市,2015/01/27,大寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,45.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1772.0,高雄市,2015/01/27,大寮,5.6,0.55,20.2,80.0,34.07998289136014,32.77,4.67,28.1,1.46,20.73,79.45
1773.0,高雄市,2015/01/27,仁武,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,42.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1774.0,高雄市,2015/01/27,仁武,3.9,0.59,21.3,110.0,34.07998289136014,35.49,5.85,29.64,1.73,20.59,78.73
1775.0,高雄市,2015/01/27,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1776.0,高雄市,2015/01/27,橋頭,2.9,0.6,20.6,85.0,34.07998289136014,28.04,4.85,23.19,1.93,20.65,79.29
1777.0,高雄市,2015/01/27,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1778.0,高雄市,2015/01/27,美濃,1.7,0.48,21.0,82.0,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,0.93,20.58,80.63
1779.0,高雄市,2015/01/26,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,60.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1780.0,高雄市,2015/01/26,左營,4.2,0.61,26.6,105.0,34.07998289136014,26.32,2.54,23.78,2.28,21.0,70.98
1781.0,高雄市,2015/01/26,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,65.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1782.0,高雄市,2015/01/26,楠梓,3.4,0.58,23.6,117.0,34.07998289136014,26.57,3.36,23.2,2.27,20.58,73.6
1783.0,高雄市,2015/01/26,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,66.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1784.0,高雄市,2015/01/26,前金,4.3,0.65,23.3,125.0,34.07998289136014,29.15,2.85,26.31,2.36,21.04,70.01
1785.0,高雄市,2015/01/26,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,64.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1786.0,高雄市,2015/01/26,前鎮,4.8,0.89,22.0,110.0,34.07998289136014,39.07,7.79,31.28,1.61,21.7,66.9
1787.0,高雄市,2015/01/26,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,75.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1788.0,高雄市,2015/01/26,復興,5.1,1.09,14.3,120.0,34.07998289136014,52.57,11.96,40.61,0.89,21.6,65.88
1789.0,高雄市,2015/01/26,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,78.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1790.0,高雄市,2015/01/26,小港,7.4,0.83,22.4,132.0,34.07998289136014,47.31,9.43,37.88,1.85,22.05,63.96
1791.0,高雄市,2015/01/26,鳳山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,68.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1792.0,高雄市,2015/01/26,鳳山,7.7,0.78,21.3,143.0,34.07998289136014,37.87,5.57,32.29,1.83,21.73,63.46
1793.0,高雄市,2015/01/26,林園,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,63.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1794.0,高雄市,2015/01/26,林園,8.6,0.66,29.3,81.0,34.07998289136014,34.51,2.59,31.91,2.29,21.75,63.58
1795.0,高雄市,2015/01/26,大寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,70.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1796.0,高雄市,2015/01/26,大寮,5.3,0.66,30.1,106.0,34.07998289136014,30.7,2.49,28.21,1.54,21.46,56.83
1797.0,高雄市,2015/01/26,仁武,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,65.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1798.0,高雄市,2015/01/26,仁武,5.0,0.63,18.0,104.0,34.07998289136014,34.63,5.25,29.38,1.66,20.93,68.78
1799.0,高雄市,2015/01/26,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,63.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1800.0,高雄市,2015/01/26,橋頭,3.6,0.54,23.5,96.0,34.07998289136014,24.52,3.29,21.24,2.42,20.6,72.13
1801.0,高雄市,2015/01/26,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1802.0,高雄市,2015/01/26,美濃,1.9,0.46,37.8,72.0,34.07998289136014,13.66,0.9,12.75,1.05,21.5,63.79
1803.0,高雄市,2015/01/25,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,69.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1804.0,高雄市,2015/01/25,左營,6.3,0.74,49.1,113.0,34.07998289136014,30.43,3.13,27.29,1.76,21.2,54.61
1805.0,高雄市,2015/01/25,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,69.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1806.0,高雄市,2015/01/25,楠梓,6.2,0.69,48.7,128.0,34.07998289136014,31.44,2.58,28.86,1.68,20.97,55.89
1807.0,高雄市,2015/01/25,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,64.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1808.0,高雄市,2015/01/25,前金,7.2,0.79,44.4,123.0,34.07998289136014,33.42,1.85,31.57,1.55,21.48,52.94
1809.0,高雄市,2015/01/25,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,57.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1810.0,高雄市,2015/01/25,前鎮,8.2,0.85,41.1,112.0,34.07998289136014,38.72,3.53,35.19,1.39,21.76,52.42
1811.0,高雄市,2015/01/25,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,67.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1812.0,高雄市,2015/01/25,復興,7.3,1.04,35.3,117.0,34.07998289136014,43.18,4.71,38.47,0.87,21.75,52.13
1813.0,高雄市,2015/01/25,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,66.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1814.0,高雄市,2015/01/25,小港,7.7,0.73,43.1,121.0,34.07998289136014,35.02,2.96,32.06,1.55,21.95,51.22
1815.0,高雄市,2015/01/25,鳳山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,61.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1816.0,高雄市,2015/01/25,鳳山,8.2,0.8,43.7,140.0,34.07998289136014,29.84,1.55,28.3,1.43,21.86,49.16
1817.0,高雄市,2015/01/25,林園,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,53.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1818.0,高雄市,2015/01/25,林園,6.3,0.54,49.4,70.0,34.07998289136014,18.25,0.99,17.29,2.09,21.32,57.35
1819.0,高雄市,2015/01/25,大寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,60.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1820.0,高雄市,2015/01/25,大寮,8.8,0.6,45.5,99.0,34.07998289136014,23.93,1.22,22.71,1.33,21.03,46.19
1821.0,高雄市,2015/01/25,仁武,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,65.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1822.0,高雄市,2015/01/25,仁武,6.5,0.7,44.1,68.8,34.07998289136014,32.46,1.88,30.59,1.4,21.25,52.85
1823.0,高雄市,2015/01/25,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,66.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1824.0,高雄市,2015/01/25,橋頭,5.5,0.73,45.1,107.0,34.07998289136014,28.15,1.56,26.59,1.67,20.65,56.91
1825.0,高雄市,2015/01/25,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1826.0,高雄市,2015/01/25,美濃,3.0,0.51,55.3,81.0,34.07998289136014,12.82,0.53,12.24,1.02,21.37,55.04
1827.0,高雄市,2015/01/24,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,54.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1828.0,高雄市,2015/01/24,左營,3.1,0.76,43.7,102.0,34.07998289136014,34.2,3.85,30.35,1.8,18.9,55.94
1829.0,高雄市,2015/01/24,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,50.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1830.0,高雄市,2015/01/24,楠梓,4.9,0.68,37.3,109.0,34.07998289136014,40.89,7.47,33.42,1.44,18.34,57.99
1831.0,高雄市,2015/01/24,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,48.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1832.0,高雄市,2015/01/24,前金,5.0,0.86,42.5,106.0,34.07998289136014,36.04,3.16,32.88,1.57,18.87,55.01
1833.0,高雄市,2015/01/24,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1834.0,高雄市,2015/01/24,前鎮,5.4,0.81,45.4,98.0,34.07998289136014,30.95,2.86,28.09,1.36,19.11,54.2
1835.0,高雄市,2015/01/24,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,52.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1836.0,高雄市,2015/01/24,復興,5.1,0.95,40.4,100.0,34.07998289136014,33.23,3.12,30.11,1.1,19.16,53.33
1837.0,高雄市,2015/01/24,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1838.0,高雄市,2015/01/24,小港,4.8,0.72,39.0,100.0,34.07998289136014,36.91,4.35,32.56,1.76,18.95,54.16
1839.0,高雄市,2015/01/24,鳳山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1840.0,高雄市,2015/01/24,鳳山,4.5,0.72,43.4,116.0,34.07998289136014,27.1,1.85,25.26,1.78,19.05,51.28
1841.0,高雄市,2015/01/24,林園,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1842.0,高雄市,2015/01/24,林園,6.2,0.63,45.3,78.0,34.07998289136014,24.96,2.23,22.71,2.3,18.27,59.23
1843.0,高雄市,2015/01/24,大寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1844.0,高雄市,2015/01/24,大寮,8.4,0.67,34.0,99.0,34.07998289136014,33.25,3.14,30.11,1.24,17.79,53.26
1845.0,高雄市,2015/01/24,仁武,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,51.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1846.0,高雄市,2015/01/24,仁武,6.3,0.66,41.8,95.0,34.07998289136014,32.87,2.64,30.23,1.27,18.76,53.48
1847.0,高雄市,2015/01/24,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,63.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1848.0,高雄市,2015/01/24,橋頭,6.0,0.63,43.1,110.0,34.07998289136014,30.58,2.91,27.67,1.77,17.86,58.9
1849.0,高雄市,2015/01/24,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,45.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1850.0,高雄市,2015/01/24,美濃,2.8,0.49,53.1,82.0,34.07998289136014,14.21,0.87,13.28,1.0,18.04,61.19
1851.0,高雄市,2015/01/23,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,67.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1852.0,高雄市,2015/01/23,左營,5.8,0.84,36.5,114.0,34.07998289136014,41.0,6.82,34.18,1.78,17.95,60.37
1853.0,高雄市,2015/01/23,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,52.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1854.0,高雄市,2015/01/23,楠梓,4.4,0.69,35.6,109.0,34.07998289136014,41.94,9.5,32.43,1.59,17.44,62.28
1855.0,高雄市,2015/01/23,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,59.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1856.0,高雄市,2015/01/23,前金,5.6,0.86,39.2,123.0,34.07998289136014,34.22,3.79,30.42,1.7,17.95,59.48
1857.0,高雄市,2015/01/23,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,49.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1858.0,高雄市,2015/01/23,前鎮,4.7,1.05,32.1,108.0,34.07998289136014,47.59,8.88,38.71,1.46,18.34,57.89
1859.0,高雄市,2015/01/23,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,56.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1860.0,高雄市,2015/01/23,復興,5.2,1.16,28.8,109.0,34.07998289136014,48.62,10.76,37.86,1.07,18.5,56.61
1861.0,高雄市,2015/01/23,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,54.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1862.0,高雄市,2015/01/23,小港,5.3,0.76,33.1,106.0,34.07998289136014,40.93,6.39,34.54,1.8,18.28,57.17
1863.0,高雄市,2015/01/23,鳳山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1864.0,高雄市,2015/01/23,鳳山,5.2,0.76,38.3,116.0,34.07998289136014,28.33,1.69,26.65,1.73,18.37,53.96
1865.0,高雄市,2015/01/23,林園,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,53.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1866.0,高雄市,2015/01/23,林園,5.0,0.58,44.9,78.0,34.07998289136014,21.92,1.19,20.68,2.18,17.63,62.81
1867.0,高雄市,2015/01/23,大寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1868.0,高雄市,2015/01/23,大寮,5.9,0.65,33.1,101.0,34.07998289136014,33.64,4.4,29.24,1.27,17.21,57.24
1869.0,高雄市,2015/01/23,仁武,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,56.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1870.0,高雄市,2015/01/23,仁武,6.2,0.68,36.6,118.0,34.07998289136014,36.11,4.32,31.8,1.35,17.82,57.9
1871.0,高雄市,2015/01/23,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,53.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1872.0,高雄市,2015/01/23,橋頭,5.4,0.64,38.0,100.0,34.07998289136014,35.64,7.36,28.27,1.9,16.84,62.95
1873.0,高雄市,2015/01/23,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,37.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1874.0,高雄市,2015/01/23,美濃,2.6,0.42,46.4,73.0,34.07998289136014,13.37,1.22,12.15,1.02,17.52,62.64
1875.0,高雄市,2015/01/22,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,54.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1876.0,高雄市,2015/01/22,左營,4.8,0.56,41.1,103.0,34.07998289136014,24.48,2.19,22.28,3.31,18.45,53.76
1877.0,高雄市,2015/01/22,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,50.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1878.0,高雄市,2015/01/22,楠梓,4.9,0.52,40.3,113.0,34.07998289136014,22.94,2.1,20.84,3.06,17.83,58.07
1879.0,高雄市,2015/01/22,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,49.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1880.0,高雄市,2015/01/22,前金,4.9,0.58,40.9,118.0,34.07998289136014,24.29,2.33,21.96,2.86,18.47,54.1
1881.0,高雄市,2015/01/22,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1882.0,高雄市,2015/01/22,前鎮,4.2,0.73,35.4,108.0,34.07998289136014,30.84,4.1,26.73,1.99,18.96,52.0
1883.0,高雄市,2015/01/22,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1884.0,高雄市,2015/01/22,復興,2.5,0.87,30.0,108.0,34.07998289136014,32.79,2.97,29.82,0.99,19.09,51.65
1885.0,高雄市,2015/01/22,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,54.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1886.0,高雄市,2015/01/22,小港,4.8,0.68,32.7,106.0,34.07998289136014,37.14,4.15,32.99,2.21,19.33,50.04
1887.0,高雄市,2015/01/22,鳳山,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1888.0,高雄市,2015/01/22,鳳山,7.2,0.55,33.2,118.0,34.07998289136014,28.5,2.4,26.1,2.6,19.2,50.35
1889.0,高雄市,2015/01/22,林園,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,55.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1890.0,高雄市,2015/01/22,林園,6.5,0.52,39.9,74.0,34.07998289136014,27.97,2.97,25.0,2.84,19.04,56.6
1891.0,高雄市,2015/01/22,大寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,48.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1892.0,高雄市,2015/01/22,大寮,4.4,0.52,36.5,91.0,34.07998289136014,25.17,2.04,23.12,1.7,18.25,55.74
1893.0,高雄市,2015/01/22,仁武,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,51.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1894.0,高雄市,2015/01/22,仁武,6.3,0.55,33.7,115.0,34.07998289136014,31.62,3.1,28.52,2.43,18.12,54.95
1895.0,高雄市,2015/01/22,橋頭,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,51.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1896.0,高雄市,2015/01/22,橋頭,4.7,0.53,31.225284339457566,100.0,34.07998289136014,23.38,2.59,20.78,3.1,17.78,57.38
1897.0,高雄市,2015/01/22,美濃,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,42.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1898.0,高雄市,2015/01/22,美濃,2.2,0.44,41.4,84.0,34.07998289136014,13.39,1.24,12.14,0.99,19.15,61.35
1899.0,高雄市,2015/01/21,左營,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,64.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1900.0,高雄市,2015/01/21,左營,4.2,0.54,30.6,121.0,34.07998289136014,22.79,1.98,20.82,2.79,19.34,76.57
1901.0,高雄市,2015/01/21,楠梓,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,62.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1902.0,高雄市,2015/01/21,楠梓,2.8,0.51,29.8,140.0,34.07998289136014,21.72,2.42,19.3,2.95,19.04,78.69
1903.0,高雄市,2015/01/21,前金,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,61.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1904.0,高雄市,2015/01/21,前金,3.7,0.58,29.4,149.0,34.07998289136014,27.29,6.73,20.57,2.88,19.33,76.31
1905.0,高雄市,2015/01/21,前鎮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,68.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1906.0,高雄市,2015/01/21,前鎮,3.4,0.73,27.6,122.0,34.07998289136014,27.89,3.92,23.96,2.02,19.85,73.36
1907.0,高雄市,2015/01/21,復興,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,71.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
1908.0,高雄市,2015/01/21,復興,3.2,0.89,20.2,129.0,34.07998289136014,33.17,5.4,27.77,1.05,20.02,71.64
1909.0,高雄市,2015/01/21,小港,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,68.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
