序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
361.0,新北市,2013/11/17,汐止,4.9,0.69,418.5032584269663,27.3,64.0,127.0,55.0,42.83,17.66,25.17,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.27,18.03,72.62
362.0,新北市,2013/11/17,土城,5.2,0.54,418.5032584269663,47.1,66.0,134.0,63.0,18.07,1.73,16.34,2.121,0.154,1.97,1.05,20.11,56.11
363.0,新北市,2013/11/17,林口,4.5,0.42,418.5032584269663,53.6,72.0,128.0,56.0,12.87,1.4,11.47,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.38,17.41,61.18
364.0,新北市,2013/11/17,萬里,5.3,0.34,418.5032584269663,62.9,74.0,175.0,45.0,7.65,1.41,6.24,2.1844153005464477,0.24773406193078323,1.9372586520947173,5.91,19.15,56.07
365.0,新北市,2013/11/16,板橋,2.6,0.76,418.5032584269663,30.0,37.0,83.0,59.0,26.31,1.6,24.7,2.256,0.253,2.0,1.56,20.85,78.56
366.0,新北市,2013/11/16,三重,4.2,2.03,418.5032584269663,31.9011748757343,49.4518018018018,92.0,58.0,120.59,74.09,46.5,2.881,0.761,2.12,2.5826942355889724,20.87,78.96
367.0,新北市,2013/11/16,菜寮,3.1,0.81,418.5032584269663,28.8,37.0,72.0,57.0,29.86,3.31,26.56,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.64,20.45,79.75
368.0,新北市,2013/11/16,永和,2.7,0.77,418.5032584269663,35.6,39.0,63.0,51.0,24.25,5.53,18.73,2.144,0.241,1.9,2.5826942355889724,20.7,85.79
369.0,新北市,2013/11/16,新莊,3.3,0.8,418.5032584269663,29.6,39.0,72.0,56.0,29.98,5.23,24.75,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.01,20.12,84.67
370.0,新北市,2013/11/16,新店,3.2,0.6,418.5032584269663,37.4,43.0,71.0,53.0,17.65,1.87,15.78,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.41,20.79,81.05
371.0,新北市,2013/11/16,淡水,2.9,0.5,418.5032584269663,43.8,52.0,72.0,53.0,10.28,1.08,9.19,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
372.0,新北市,2013/11/16,汐止,5.0,0.52,418.5032584269663,27.4,36.0,78.0,60.0,24.65,3.62,21.03,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.55,19.5,93.74
373.0,新北市,2013/11/16,土城,3.2,0.58,418.5032584269663,37.4,41.0,74.0,56.0,16.79,1.17,15.62,2.133,0.159,1.97,0.96,21.35,80.22
374.0,新北市,2013/11/16,林口,2.9,0.47,418.5032584269663,41.9,51.0,82.0,62.0,13.69,1.38,12.31,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.6,18.25,89.24
375.0,新北市,2013/11/16,萬里,2.9,0.41,418.5032584269663,47.2,54.0,85.0,46.0,8.98,1.07,7.9,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.43,19.5,88.72
376.0,新北市,2013/11/15,板橋,3.1,0.69,418.5032584269663,20.3,26.0,60.0,42.0,28.09,4.46,23.6,2.19,0.238,1.95,2.17,21.88,76.76
377.0,新北市,2013/11/15,三重,3.3,1.76,418.5032584269663,31.9011748757343,49.4518018018018,66.0,40.0,103.7,65.88,37.82,2.719,0.665,2.05,2.5826942355889724,22.26,74.58
378.0,新北市,2013/11/15,菜寮,2.2,0.6,418.5032584269663,27.7,32.0,45.0,34.0,20.06,2.54,17.52,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.42,21.84,74.59
379.0,新北市,2013/11/15,永和,2.6,0.71,418.5032584269663,26.6,31.0,47.0,34.0,23.87,7.07,16.8,2.045,0.207,1.84,2.5826942355889724,21.52,85.95
380.0,新北市,2013/11/15,新莊,2.6,0.57,418.5032584269663,24.3,32.0,50.0,36.0,25.35,3.71,21.63,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.35,21.62,77.54
381.0,新北市,2013/11/15,新店,2.4,0.56,418.5032584269663,25.6,30.0,47.0,34.0,19.48,3.07,16.41,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.67,21.54,81.33
382.0,新北市,2013/11/15,淡水,2.7,0.39,418.5032584269663,38.1,49.0,50.0,37.0,8.04,1.55,6.48,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
383.0,新北市,2013/11/15,汐止,3.7,0.51,418.5032584269663,18.2,27.0,52.0,40.0,26.09,5.11,20.97,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.98,20.27,93.55
384.0,新北市,2013/11/15,土城,2.7,0.54,418.5032584269663,25.2,33.0,54.0,40.0,18.59,2.05,16.54,2.111,0.171,1.94,1.26,22.25,79.92
385.0,新北市,2013/11/15,林口,2.6,0.44,418.5032584269663,28.8,39.0,55.0,39.0,15.71,2.18,13.53,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.49,19.4,86.6
386.0,新北市,2013/11/15,萬里,3.0,0.35,418.5032584269663,42.3,53.0,94.0,32.0,7.32,1.54,5.78,2.1844153005464477,0.24773406193078323,1.9372586520947173,6.01,20.89,83.15
387.0,新北市,2013/11/14,板橋,3.0,0.5,418.5032584269663,23.3,32.0,22.0,13.0,23.88,3.85,20.02,2.113,0.192,1.92,2.79,23.43,75.58
388.0,新北市,2013/11/14,三重,2.9,1.49,418.5032584269663,31.9011748757343,49.4518018018018,34.0,15.0,92.6,59.67,32.93,2.566,0.57,2.0,2.5826942355889724,23.47,75.81
389.0,新北市,2013/11/14,菜寮,1.9,0.42,418.5032584269663,28.7,36.0,14.0,9.0,17.19,2.65,14.54,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.02,23.07,75.8
390.0,新北市,2013/11/14,永和,2.1,0.61,418.5032584269663,24.9,33.0,14.0,9.0,25.19,8.27,16.92,1.961,0.194,1.77,2.5826942355889724,23.04,84.49
391.0,新北市,2013/11/14,新莊,3.0,0.42,418.5032584269663,29.1,35.0,16.0,9.0,19.15,2.72,16.44,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.97,23.19,77.8
392.0,新北市,2013/11/14,新店,1.8,0.41,418.5032584269663,29.0,37.0,16.0,9.0,16.13,3.21,12.93,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.98,23.39,77.36
393.0,新北市,2013/11/14,淡水,1.7,0.31,418.5032584269663,29.4,38.0,18.0,12.0,11.35,2.2,9.14,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
394.0,新北市,2013/11/14,汐止,3.4,0.45,418.5032584269663,20.9,31.0,15.0,13.0,24.1,5.66,18.44,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.75,22.04,89.37
395.0,新北市,2013/11/14,土城,1.6,0.43,418.5032584269663,26.9,34.0,20.0,12.0,17.73,2.58,15.15,2.12,0.208,1.91,1.63,23.99,76.96
396.0,新北市,2013/11/14,林口,2.7,0.25,418.5032584269663,31.4,36.0,15.0,12.0,13.38,2.37,11.01,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.87,21.5,83.47
397.0,新北市,2013/11/14,萬里,2.3,0.19,418.5032584269663,34.3,45.0,31.0,6.0,8.35,1.88,6.46,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.36,21.4,87.19
398.0,新北市,2013/11/13,板橋,1.6,0.43,418.5032584269663,24.5,27.0,17.0,11.0,20.55,3.19,17.36,2.073,0.158,1.92,2.83,21.08,79.31
399.0,新北市,2013/11/13,三重,2.9,1.16,418.5032584269663,31.9011748757343,49.4518018018018,30.0,15.0,68.11,38.58,29.53,2.449,0.482,1.97,2.5826942355889724,20.92,81.26
400.0,新北市,2013/11/13,菜寮,2.8,0.38,418.5032584269663,29.8,33.0,13.0,11.0,15.66,2.32,13.34,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.42,20.69,81.03
401.0,新北市,2013/11/13,永和,2.0,0.45,418.5032584269663,29.5,31.0,11.0,7.0,17.74,5.77,11.97,1.891,0.11,1.78,2.5826942355889724,20.66,88.49
402.0,新北市,2013/11/13,新莊,1.9,0.4,418.5032584269663,28.5,32.0,13.0,9.0,18.38,2.55,15.83,2.1844153005464477,0.24773406193078323,1.9372586520947173,4.33,20.74,83.72
403.0,新北市,2013/11/13,新店,1.4,0.34,418.5032584269663,31.0,34.0,11.0,7.0,14.29,2.92,11.36,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.89,21.35,79.8
404.0,新北市,2013/11/13,淡水,1.4,0.22,418.5032584269663,31.4,38.0,13.0,10.0,7.8,1.66,6.14,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
405.0,新北市,2013/11/13,汐止,3.5,0.24,418.5032584269663,24.9,30.0,13.0,9.0,17.94,2.57,15.37,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.34,19.7,94.54
406.0,新北市,2013/11/13,土城,1.6,0.36,418.5032584269663,29.1,31.0,13.0,12.0,13.6,1.6,12.01,2.059,0.15,1.91,1.83,21.78,80.51
407.0,新北市,2013/11/13,林口,1.8,0.24,418.5032584269663,30.1,32.0,11.0,9.0,13.3,1.94,11.36,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.63,19.11,88.72
408.0,新北市,2013/11/13,萬里,0.6,0.15,418.5032584269663,43.2,46.0,31.0,5.0,4.25,1.54,2.72,2.1844153005464477,0.24773406193078323,1.9372586520947173,6.3,19.94,88.33
409.0,新北市,2013/11/12,板橋,1.8,0.43,418.5032584269663,27.0,34.0,19.0,14.0,19.39,2.35,17.03,2.057,0.154,1.9,3.27,20.98,79.62
410.0,新北市,2013/11/12,三重,2.2,1.19,418.5032584269663,31.9011748757343,49.4518018018018,32.0,17.0,69.93,41.44,28.5,2.44,0.47,1.97,2.5826942355889724,21.14,79.27
411.0,新北市,2013/11/12,菜寮,2.3,0.38,418.5032584269663,32.8,38.0,17.0,11.0,13.78,2.28,11.5,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.77,20.81,79.41
412.0,新北市,2013/11/12,永和,1.2,0.47,418.5032584269663,30.7,39.0,15.0,10.0,17.85,4.89,12.96,1.898,0.128,1.77,2.5826942355889724,20.58,88.75
413.0,新北市,2013/11/12,新莊,2.0,0.38,418.5032584269663,31.8,37.0,17.0,12.0,16.12,2.51,13.61,2.1844153005464477,0.24773406193078323,1.9372586520947173,4.89,20.69,82.48
414.0,新北市,2013/11/12,新店,1.3,0.38,418.5032584269663,32.7,37.0,11.0,7.0,12.61,2.12,10.5,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.44,21.62,77.2
415.0,新北市,2013/11/12,淡水,1.9,0.23,418.5032584269663,37.7,42.0,13.0,10.0,5.17,0.56,4.6,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
416.0,新北市,2013/11/12,汐止,2.8,0.35,418.5032584269663,29.2,37.0,14.0,13.0,15.26,2.63,12.64,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.57,19.52,94.76
417.0,新北市,2013/11/12,土城,1.6,0.41,418.5032584269663,30.1,38.0,17.0,14.0,14.56,1.75,12.81,2.102,0.18,1.92,2.14,21.89,79.23
418.0,新北市,2013/11/12,林口,1.4,0.25,418.5032584269663,32.9,37.0,14.0,14.0,12.38,2.04,10.34,2.1844153005464477,0.24773406193078323,1.9372586520947173,4.28,19.29,85.7
419.0,新北市,2013/11/12,萬里,1.6,0.16,418.5032584269663,45.2,49.0,34.0,8.0,3.88,1.34,2.54,2.1844153005464477,0.24773406193078323,1.9372586520947173,6.31,20.15,88.47
420.0,新北市,2013/11/11,板橋,1.6,0.5,418.5032584269663,29.9,38.0,23.0,15.0,18.29,2.52,15.77,2.103,0.194,1.91,3.15,22.25,80.67
421.0,新北市,2013/11/11,三重,2.4,1.27,418.5032584269663,31.9011748757343,49.4518018018018,38.0,20.0,65.6,35.86,29.74,2.471,0.482,1.99,2.5826942355889724,22.49,78.96
422.0,新北市,2013/11/11,菜寮,1.6,0.45,418.5032584269663,35.1,41.0,18.0,15.0,12.93,1.05,11.87,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.61,22.23,79.11
423.0,新北市,2013/11/11,永和,2.3,0.52,418.5032584269663,33.8,41.0,18.0,13.0,16.45,4.94,11.51,1.888,0.105,1.78,2.5826942355889724,21.79,89.78
424.0,新北市,2013/11/11,新莊,2.2,0.44,418.5032584269663,35.5,42.0,20.0,13.0,16.14,2.18,13.97,2.1844153005464477,0.24773406193078323,1.9372586520947173,5.12,22.05,82.11
425.0,新北市,2013/11/11,新店,0.9,0.45,418.5032584269663,34.8,40.0,16.0,10.0,14.1,2.31,11.79,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.97,22.52,81.05
426.0,新北市,2013/11/11,淡水,1.9,0.3,418.5032584269663,41.0,44.0,16.0,10.0,5.72,0.87,4.85,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
427.0,新北市,2013/11/11,汐止,2.5,0.29,418.5032584269663,34.8,42.0,17.0,15.0,13.89,1.4,12.49,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.19,20.73,94.73
428.0,新北市,2013/11/11,土城,1.4,0.43,418.5032584269663,35.5,42.0,20.0,16.0,11.89,1.36,10.53,2.036,0.126,1.91,2.12,22.81,82.1
429.0,新北市,2013/11/11,林口,1.5,0.33,418.5032584269663,34.9,42.0,21.0,17.0,12.23,1.46,10.77,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.44,20.87,85.17
430.0,新北市,2013/11/11,萬里,1.8,0.27,418.5032584269663,47.1,49.0,55.0,12.0,4.09,1.64,2.46,2.1844153005464477,0.24773406193078323,1.9372586520947173,8.56,21.25,88.04
431.0,新北市,2013/11/10,板橋,8.5,0.8,418.5032584269663,26.3,63.0,86.0,61.0,33.61,9.01,24.61,2.379,0.316,2.06,2.15,27.04,73.32
432.0,新北市,2013/11/10,三重,11.1,1.93,418.5032584269663,31.9011748757343,49.4518018018018,103.0,57.0,115.62,73.32,42.3,2.955,0.784,2.17,2.5826942355889724,27.13,73.43
433.0,新北市,2013/11/10,菜寮,11.2,0.8,418.5032584269663,30.0,67.0,75.0,56.0,34.56,10.42,24.15,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.72,26.72,73.59
434.0,新北市,2013/11/10,永和,6.4,1.08,418.5032584269663,25.5,56.0,65.0,44.0,41.14,13.77,27.37,2.286,0.368,1.92,2.5826942355889724,27.05,78.8
435.0,新北市,2013/11/10,新莊,11.6,0.78,418.5032584269663,28.6,62.0,82.0,57.0,32.76,8.03,24.73,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.66,26.68,75.38
436.0,新北市,2013/11/10,新店,3.6,0.5,418.5032584269663,35.0,77.0,51.0,33.0,18.63,3.65,14.98,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.5,27.25,72.13
437.0,新北市,2013/11/10,淡水,8.3,0.58,418.5032584269663,27.1,45.0,87.0,59.0,26.58,3.21,23.37,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
438.0,新北市,2013/11/10,汐止,5.9,0.5,418.5032584269663,29.5,66.0,52.0,38.0,32.37,14.29,18.08,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.63,25.92,83.54
439.0,新北市,2013/11/10,土城,5.5,0.67,418.5032584269663,29.6,68.0,75.0,51.0,28.09,7.6,20.49,2.268,0.27,2.0,1.38,27.03,76.31
440.0,新北市,2013/11/10,林口,7.7,0.51,418.5032584269663,32.1,61.0,87.0,60.0,23.75,2.98,20.77,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.02,24.94,81.27
441.0,新北市,2013/11/10,萬里,3.8,0.35,418.5032584269663,30.4,52.0,66.0,35.0,13.87,3.61,10.26,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.4,24.09,84.83
442.0,新北市,2013/11/09,板橋,3.4,0.57,418.5032584269663,13.2,19.0,33.0,21.0,26.25,9.02,17.23,2.147,0.239,1.91,2.06,28.32,61.81
443.0,新北市,2013/11/09,三重,2.1,1.31,418.5032584269663,31.9011748757343,49.4518018018018,40.0,19.0,86.4,64.22,22.19,2.488,0.521,1.97,2.5826942355889724,28.09,64.4
444.0,新北市,2013/11/09,菜寮,1.5,0.41,418.5032584269663,16.3,23.0,17.0,11.0,16.6,5.8,10.8,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.4,27.84,62.77
445.0,新北市,2013/11/09,永和,0.6,0.48,418.5032584269663,17.2,22.0,16.0,9.0,17.42,7.91,9.51,1.91,0.156,1.75,2.5826942355889724,27.97,69.04
446.0,新北市,2013/11/09,新莊,4.2,0.62,418.5032584269663,15.0,24.0,29.0,18.0,25.82,8.79,17.03,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.25,28.21,63.22
447.0,新北市,2013/11/09,新店,1.3,0.28,418.5032584269663,21.3,27.0,19.0,9.0,9.38,2.42,6.95,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.19,28.31,62.16
448.0,新北市,2013/11/09,淡水,1.7,0.2,418.5032584269663,31.4,53.0,29.0,16.0,5.12,1.58,3.51,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
449.0,新北市,2013/11/09,汐止,2.4,0.3,418.5032584269663,14.5,21.0,16.0,11.0,19.16,9.52,9.64,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.64,26.76,73.99
450.0,新北市,2013/11/09,土城,2.9,0.48,418.5032584269663,18.8,27.0,38.0,26.0,22.85,7.52,15.33,2.083,0.215,1.87,1.51,28.3,65.04
451.0,新北市,2013/11/09,林口,2.1,0.3,418.5032584269663,23.7,45.0,26.0,20.0,13.82,2.68,11.14,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.12,25.65,73.16
452.0,新北市,2013/11/09,萬里,3.9,0.17,418.5032584269663,19.5,24.0,22.0,4.0,6.51,1.89,4.62,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.05,25.45,75.44
453.0,新北市,2013/11/08,板橋,1.8,0.54,418.5032584269663,25.3,37.0,35.0,20.0,22.34,5.0,17.34,2.107,0.195,1.91,2.58,26.82,64.27
454.0,新北市,2013/11/08,三重,2.8,1.47,418.5032584269663,31.9011748757343,49.4518018018018,52.0,29.0,97.14,64.62,32.52,2.547,0.552,2.0,2.5826942355889724,26.62,66.48
455.0,新北市,2013/11/08,菜寮,1.6,0.43,418.5032584269663,29.6,41.0,32.0,18.0,15.93,2.54,13.4,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.39,26.29,65.58
456.0,新北市,2013/11/08,永和,1.0,0.55,418.5032584269663,29.0,38.0,28.0,18.0,18.76,6.69,12.07,1.933,0.168,1.77,2.5826942355889724,26.39,72.44
457.0,新北市,2013/11/08,新莊,1.9,0.47,418.5032584269663,29.0,41.0,33.0,19.0,18.55,3.48,15.07,2.1844153005464477,0.24773406193078323,1.9372586520947173,4.18,26.34,66.96
458.0,新北市,2013/11/08,新店,1.3,0.32,418.5032584269663,34.2,38.0,29.0,17.0,9.5,2.16,7.34,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.5,26.63,65.64
459.0,新北市,2013/11/08,淡水,1.5,0.21,418.5032584269663,35.7,45.0,26.0,16.0,2.98,1.03,1.96,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
460.0,新北市,2013/11/08,汐止,2.2,0.3,418.5032584269663,27.1,38.0,27.0,20.0,15.54,3.22,12.31,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.87,25.58,75.01
461.0,新北市,2013/11/08,土城,1.5,0.38,418.5032584269663,30.2,35.0,35.0,23.0,12.58,2.11,10.47,2.05,0.145,1.9,1.66,27.18,65.45
462.0,新北市,2013/11/08,林口,1.6,0.31,418.5032584269663,31.1,43.0,29.0,23.0,12.66,1.99,10.67,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.73,24.21,75.31
463.0,新北市,2013/11/08,萬里,3.6,0.23,418.5032584269663,37.3,55.0,41.0,13.0,7.3,2.16,5.16,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.79,24.13,78.66
464.0,新北市,2013/11/07,板橋,2.0,0.55,418.5032584269663,40.3,50.0,50.0,32.0,19.02,1.48,17.5,2.083,0.158,1.92,2.83,23.94,74.13
465.0,新北市,2013/11/07,三重,2.5,1.36,418.5032584269663,31.9011748757343,49.4518018018018,70.0,38.0,73.91,35.51,38.41,2.521,0.516,2.01,2.5826942355889724,23.87,74.01
466.0,新北市,2013/11/07,菜寮,1.8,0.51,418.5032584269663,48.7,62.0,52.0,36.0,15.31,2.39,12.92,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.4,23.64,73.94
467.0,新北市,2013/11/07,永和,2.5,0.61,418.5032584269663,44.2,53.0,42.0,29.0,16.79,3.99,12.8,1.924,0.118,1.81,2.5826942355889724,23.56,82.12
468.0,新北市,2013/11/07,新莊,3.4,0.51,418.5032584269663,47.1,62.0,51.0,35.0,17.48,2.21,15.27,2.1844153005464477,0.24773406193078323,1.9372586520947173,4.85,23.54,77.01
469.0,新北市,2013/11/07,新店,1.2,0.44,418.5032584269663,45.7,56.0,38.0,25.0,11.65,1.66,9.99,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.4,23.84,75.15
470.0,新北市,2013/11/07,淡水,1.4,0.33,418.5032584269663,50.3,66.0,43.0,29.0,4.91,0.74,4.16,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
471.0,新北市,2013/11/07,汐止,3.7,0.4,418.5032584269663,41.6,55.0,46.0,36.0,19.36,2.61,16.76,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.4,22.65,86.58
472.0,新北市,2013/11/07,土城,1.9,0.45,418.5032584269663,45.6,54.0,41.0,31.0,11.43,1.51,9.92,2.066,0.147,1.92,1.8,24.56,74.76
473.0,新北市,2013/11/07,林口,3.0,0.39,418.5032584269663,46.7,67.0,47.0,38.0,13.34,2.43,10.91,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.63,21.72,83.74
474.0,新北市,2013/11/07,萬里,2.8,0.32,418.5032584269663,63.7,81.0,69.0,32.0,5.65,0.59,5.01,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.75,22.77,80.63
475.0,新北市,2013/11/06,板橋,2.1,0.75,418.5032584269663,27.4,30.0,39.0,25.0,28.72,3.63,25.09,2.26,0.282,1.98,1.84,24.82,80.06
476.0,新北市,2013/11/06,三重,2.8,1.76,418.5032584269663,31.9011748757343,49.4518018018018,64.0,25.0,95.07,57.5,37.57,2.72,0.643,2.08,2.5826942355889724,24.77,82.22
477.0,新北市,2013/11/06,菜寮,1.9,0.69,418.5032584269663,29.1,35.0,29.0,21.0,26.19,4.95,21.25,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.97,24.52,79.97
478.0,新北市,2013/11/06,永和,1.6,0.9,418.5032584269663,25.8,32.0,29.0,21.0,31.9,11.55,20.36,2.086,0.257,1.83,2.5826942355889724,24.51,87.87
479.0,新北市,2013/11/06,新莊,2.9,0.73,418.5032584269663,29.4,34.0,36.0,23.0,28.96,5.32,23.64,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.3,24.33,85.25
480.0,新北市,2013/11/06,新店,2.3,0.57,418.5032584269663,30.5,35.0,26.0,17.0,20.85,3.66,17.19,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.38,24.68,81.75
481.0,新北市,2013/11/06,淡水,1.8,0.37,418.5032584269663,36.7,42.0,26.0,16.0,9.88,1.99,7.88,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
482.0,新北市,2013/11/06,汐止,4.8,0.43,418.5032584269663,22.7,29.0,28.0,23.0,27.15,7.15,20.01,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.25,23.24,94.03
483.0,新北市,2013/11/06,土城,4.7,0.73,418.5032584269663,29.0,34.0,41.0,29.0,32.59,9.6,23.0,2.398,0.393,2.01,1.07,25.08,82.68
484.0,新北市,2013/11/06,林口,1.5,0.37,418.5032584269663,33.7,39.0,27.0,22.0,14.32,2.76,11.56,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.59,22.13,91.92
485.0,新北市,2013/11/06,萬里,2.2,0.31,418.5032584269663,41.5,48.0,41.0,17.0,8.42,1.43,6.99,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.11,23.07,90.52
486.0,新北市,2013/11/05,板橋,2.9,0.58,418.5032584269663,34.2,47.0,43.0,31.0,20.44,1.77,18.65,2.096,0.159,1.94,3.09,22.07,82.92
487.0,新北市,2013/11/05,三重,3.2,1.39,418.5032584269663,31.9011748757343,49.4518018018018,60.0,33.0,72.93,38.67,34.26,2.504,0.507,2.0,2.5826942355889724,22.16,81.77
488.0,新北市,2013/11/05,菜寮,3.3,0.5,418.5032584269663,39.7,51.0,43.0,31.0,16.07,2.41,13.65,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.49,21.92,82.05
489.0,新北市,2013/11/05,永和,1.5,0.62,418.5032584269663,37.4,51.0,37.0,27.0,20.36,5.19,15.17,1.947,0.156,1.79,2.5826942355889724,21.65,91.58
490.0,新北市,2013/11/05,新莊,3.2,0.53,418.5032584269663,38.7,50.0,41.0,28.0,18.11,2.54,15.57,2.1844153005464477,0.24773406193078323,1.9372586520947173,4.6,21.75,87.42
491.0,新北市,2013/11/05,新店,1.3,0.57,418.5032584269663,37.3,49.0,24.0,18.0,16.62,2.31,14.31,2.1844153005464477,0.24773406193078323,1.9372586520947173,1.74,22.22,83.3
492.0,新北市,2013/11/05,淡水,0.7,0.38,418.5032584269663,43.7,54.0,28.0,20.0,7.57,1.56,6.01,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.5826942355889724,21.828047898779936,73.93651898734177
493.0,新北市,2013/11/05,汐止,3.2,0.42,418.5032584269663,35.9,47.0,42.0,29.0,17.2,1.32,15.87,2.1844153005464477,0.24773406193078323,1.9372586520947173,2.65,20.7,96.48
494.0,新北市,2013/11/05,土城,2.0,0.53,418.5032584269663,38.7,51.0,37.0,29.0,14.59,1.64,12.95,2.169,0.219,1.95,1.95,22.58,84.49
495.0,新北市,2013/11/05,林口,2.3,0.41,418.5032584269663,38.4,49.0,34.0,30.0,13.83,1.47,12.36,2.1844153005464477,0.24773406193078323,1.9372586520947173,3.57,20.27,89.58
496.0,新北市,2013/11/05,萬里,1.9,0.28,418.5032584269663,53.7,61.0,66.0,26.0,3.36,0.25,3.16,2.1844153005464477,0.24773406193078323,1.9372586520947173,5.58,21.57,87.34
497.0,新北市,2013/11/04,板橋,1.8,0.57,418.5032584269663,32.7,39.0,28.0,19.0,22.41,2.33,20.07,2.106,0.186,1.92,2.01,22.72,79.88
498.0,新北市,2013/11/04,三重,2.0,1.48,418.5032584269663,31.9011748757343,49.4518018018018,49.0,24.0,72.33,36.53,35.8,2.524,0.54,1.98,2.5826942355889724,22.64,79.87
