﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppm),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),小時風速值 WS_HR (m/sec),溫度 AMB_TEMP (℃),降雨強度 RAIN_INT (㎜),酸雨 PH_RAIN (pH),相對濕度 RH (percent),導電度 RAIN_COND (μmho/cm) 
59.0,臺北市,2016/07/21,中山,2.5,0.61,416.379011627907,24.9,40.0,9.722680412371133,28.92,6.25,22.67,2.008,0.184,1.824,1.71,1.08,30.95,1.2541970802919709,1.6519890510948905,71.93,8.655218978102189
60.0,臺北市,2016/07/21,大同,3.6,1.62,416.379011627907,22.61830985915493,49.0,9.722680412371133,63.04,34.38,28.66,2.487,0.497,1.991,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
61.0,臺北市,2016/07/21,萬華,1.6,0.5,416.379011627907,28.2,33.0,9.722680412371133,22.5,3.99,18.51,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.63,1.29,31.47,1.2541970802919709,1.6519890510948905,68.94,8.655218978102189
62.0,臺北市,2016/07/21,陽明,2.0,0.17,413.1,40.8,21.0,9.722680412371133,4.89,0.77,4.09,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,21.6,0.0,0.0,88.22,0.0
63.0,臺北市,2016/07/21,士林,2.2,0.37,416.379011627907,24.7,33.0,9.722680412371133,16.23,2.58,13.64,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.97,1.61,29.9,1.2541970802919709,1.6519890510948905,74.09,8.655218978102189
64.0,臺北市,2016/07/20,松山,1.8,0.57,437.43,18.8,27.0,9.722680412371133,31.39,8.33,23.05,2.016,0.244,1.772,1.49,1.01,29.07,1.2541970802919709,1.6519890510948905,74.98,8.655218978102189
65.0,臺北市,2016/07/20,古亭,1.9,0.47,416.379011627907,25.6,27.0,9.722680412371133,24.34,5.84,18.5,2.047,0.186,1.861,1.73,1.28,28.88,1.2541970802919709,1.6519890510948905,74.17,8.655218978102189
66.0,臺北市,2016/07/20,中山,2.2,0.72,416.379011627907,18.2,28.0,9.722680412371133,37.43,11.24,26.18,2.133,0.271,1.863,1.67,1.07,29.86,1.2541970802919709,1.6519890510948905,76.23,8.655218978102189
67.0,臺北市,2016/07/20,大同,3.9,2.0,416.379011627907,22.61830985915493,46.0,9.722680412371133,78.58,47.84,30.74,2.61,0.621,1.989,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
68.0,臺北市,2016/07/20,萬華,2.3,0.53,416.379011627907,22.3,29.0,9.722680412371133,25.44,5.35,20.09,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.49,1.18,30.34,1.2541970802919709,1.6519890510948905,72.66,8.655218978102189
69.0,臺北市,2016/07/20,陽明,1.4,0.11,413.02,30.9,14.0,9.722680412371133,4.28,0.95,3.3,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,22.82,0.75,4.75,83.74,22.67
70.0,臺北市,2016/07/20,士林,2.7,0.47,416.379011627907,18.3,30.0,9.722680412371133,23.38,5.9,17.49,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.1,1.63,29.04,1.2541970802919709,1.6519890510948905,76.77,8.655218978102189
71.0,臺北市,2016/07/19,松山,2.7,0.58,435.31,20.4,28.0,9.722680412371133,33.8,12.22,21.59,2.028,0.249,1.78,1.39,0.97,29.15,1.2541970802919709,1.6519890510948905,69.24,8.655218978102189
72.0,臺北市,2016/07/19,古亭,2.1,0.54,416.379011627907,20.8,23.0,9.722680412371133,27.38,8.74,18.64,2.069,0.224,1.845,1.6,1.2,28.53,1.2541970802919709,1.6519890510948905,71.44,8.655218978102189
73.0,臺北市,2016/07/19,中山,2.7,0.8,416.379011627907,16.3,34.0,9.722680412371133,42.39,17.37,25.02,2.218,0.336,1.882,1.63,0.82,29.5,1.2541970802919709,1.6519890510948905,73.73,8.655218978102189
74.0,臺北市,2016/07/19,大同,3.7,1.97,416.379011627907,22.61830985915493,44.0,9.722680412371133,80.54,51.31,29.23,2.724,0.653,2.07,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
75.0,臺北市,2016/07/19,萬華,2.4,0.66,416.379011627907,17.2,30.0,9.722680412371133,30.91,9.34,21.58,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.15,0.81,29.52,1.2541970802919709,1.6519890510948905,72.83,8.655218978102189
76.0,臺北市,2016/07/19,陽明,2.0,0.13,415.58,28.4,14.0,9.722680412371133,5.0,1.17,3.82,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,23.0,3.0,4.26,87.81,21.78
77.0,臺北市,2016/07/19,士林,3.0,0.53,416.379011627907,18.4,30.0,9.722680412371133,28.33,8.57,19.76,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.37,1.06,28.5,1.2541970802919709,1.6519890510948905,75.74,8.655218978102189
78.0,臺北市,2016/07/18,松山,1.4,0.58,435.85,15.5,25.0,9.722680412371133,32.05,12.83,19.22,1.987,0.222,1.765,1.37,0.79,28.4,1.2541970802919709,1.6519890510948905,75.57,8.655218978102189
79.0,臺北市,2016/07/18,古亭,1.9,0.49,416.379011627907,19.3,25.0,9.722680412371133,23.88,8.99,14.89,1.962,0.154,1.808,1.5,1.27,27.55,1.2541970802919709,1.6519890510948905,78.24,8.655218978102189
80.0,臺北市,2016/07/18,中山,1.8,0.61,416.379011627907,15.9,29.0,9.722680412371133,32.27,11.05,21.22,2.061,0.225,1.836,1.7,1.15,29.17,1.2541970802919709,1.6519890510948905,76.23,8.655218978102189
81.0,臺北市,2016/07/18,大同,3.1,1.89,416.379011627907,22.61830985915493,45.0,9.722680412371133,84.44,57.46,26.98,2.56,0.6,1.96,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
82.0,臺北市,2016/07/18,萬華,2.3,0.5,416.379011627907,18.2,31.0,9.722680412371133,24.88,6.98,17.9,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.54,1.18,29.25,1.2541970802919709,1.6519890510948905,75.0,8.655218978102189
83.0,臺北市,2016/07/18,陽明,2.6,0.13,415.88,23.0,17.0,9.722680412371133,4.66,1.04,3.61,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,23.19,1.25,4.94,88.95,20.72
84.0,臺北市,2016/07/18,士林,2.2,0.45,416.379011627907,17.1,28.0,9.722680412371133,22.59,4.52,18.07,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.62,1.24,28.82,1.2541970802919709,1.6519890510948905,74.81,8.655218978102189
85.0,臺北市,2016/07/17,松山,2.6,0.44,427.7,20.7,35.0,9.722680412371133,24.28,7.53,16.75,1.899,0.16,1.739,1.32,0.73,30.17,1.2541970802919709,1.6519890510948905,72.93,8.655218978102189
86.0,臺北市,2016/07/17,古亭,2.3,0.39,416.379011627907,24.8,30.0,9.722680412371133,16.74,3.97,12.77,1.926,0.105,1.822,1.98,1.6,29.64,1.2541970802919709,1.6519890510948905,72.87,8.655218978102189
87.0,臺北市,2016/07/17,中山,2.7,0.44,416.379011627907,22.8,36.0,9.722680412371133,21.72,3.93,17.79,1.978,0.15,1.828,1.88,1.19,31.22,1.2541970802919709,1.6519890510948905,71.87,8.655218978102189
88.0,臺北市,2016/07/17,大同,3.8,1.46,416.379011627907,22.61830985915493,51.0,9.722680412371133,67.72,41.59,26.13,2.434,0.433,2.002,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
89.0,臺北市,2016/07/17,萬華,2.9,0.43,416.379011627907,23.2,36.0,9.722680412371133,21.04,4.27,16.77,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.54,1.15,31.49,1.2541970802919709,1.6519890510948905,70.12,8.655218978102189
90.0,臺北市,2016/07/17,陽明,1.8,0.15,417.62,27.5,22.0,9.722680412371133,5.83,0.92,4.91,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,24.33,0.0,0.0,87.22,0.0
91.0,臺北市,2016/07/17,士林,3.5,0.38,416.379011627907,22.9,36.0,9.722680412371133,18.79,2.18,16.61,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.67,1.38,30.92,1.2541970802919709,1.6519890510948905,70.38,8.655218978102189
92.0,臺北市,2016/07/16,松山,2.3,0.46,429.17,20.9,41.0,9.722680412371133,26.14,7.41,18.73,1.905,0.178,1.727,2.24,1.76,32.64,1.2541970802919709,1.6519890510948905,60.25,8.655218978102189
93.0,臺北市,2016/07/16,古亭,1.9,0.38,416.379011627907,24.6,35.0,9.722680412371133,17.43,4.03,13.4,1.979,0.165,1.813,2.34,1.84,31.98,1.2541970802919709,1.6519890510948905,63.31,8.655218978102189
94.0,臺北市,2016/07/16,中山,2.0,0.57,416.379011627907,20.0,42.0,9.722680412371133,29.41,9.13,20.28,2.007,0.2,1.806,2.14,1.45,33.32,1.2541970802919709,1.6519890510948905,61.95,8.655218978102189
95.0,臺北市,2016/07/16,大同,3.3,1.45,416.379011627907,22.61830985915493,54.0,9.722680412371133,53.61,29.28,24.33,2.353,0.392,1.962,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
96.0,臺北市,2016/07/16,萬華,1.5,0.44,416.379011627907,22.6,39.0,9.722680412371133,18.36,3.46,14.9,1.9463264150943398,0.1446698113207547,1.8021084905660378,1.98,1.59,33.34,1.2541970802919709,1.6519890510948905,62.43,8.655218978102189
97.0,臺北市,2016/07/16,陽明,2.8,0.14,413.35,29.1,21.0,9.722680412371133,5.86,0.89,4.97,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,24.99,0.0,0.0,81.28,0.0
98.0,臺北市,2016/07/16,士林,2.8,0.29,416.379011627907,25.0,52.0,9.722680412371133,15.3,3.08,12.21,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.72,2.23,32.49,1.2541970802919709,1.6519890510948905,63.41,8.655218978102189
99.0,臺北市,2016/07/15,松山,2.1,0.5,430.32,22.1,37.0,9.722680412371133,31.78,11.72,20.06,1.919,0.199,1.719,2.26,1.84,31.94,1.2541970802919709,1.6519890510948905,61.91,8.655218978102189
100.0,臺北市,2016/07/15,古亭,2.3,0.42,416.379011627907,26.8,35.0,9.722680412371133,21.47,5.86,15.6,1.965,0.15,1.815,2.12,1.79,31.32,1.2541970802919709,1.6519890510948905,65.72,8.655218978102189
101.0,臺北市,2016/07/15,中山,2.7,0.76,416.379011627907,19.1,41.0,9.722680412371133,37.47,14.72,22.75,2.068,0.272,1.796,2.04,1.55,32.62,1.2541970802919709,1.6519890510948905,64.51,8.655218978102189
102.0,臺北市,2016/07/15,大同,3.6,1.8,416.379011627907,22.61830985915493,54.0,9.722680412371133,56.59,33.53,23.06,2.424,0.494,1.93,2.3670241545893718,1.9736684388593526,29.75687939934303,1.2541970802919709,1.6519890510948905,73.57527230046949,8.655218978102189
103.0,臺北市,2016/07/15,萬華,2.4,0.45,416.379011627907,24.2,36.0,9.722680412371133,19.6,4.41,15.19,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.03,1.71,32.6,1.2541970802919709,1.6519890510948905,64.75,8.655218978102189
104.0,臺北市,2016/07/15,陽明,1.8,0.13,413.17,25.6,21.0,9.722680412371133,5.28,0.99,4.29,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.3670241545893718,1.9736684388593526,24.62,0.0,0.0,81.3,0.0
105.0,臺北市,2016/07/15,士林,3.3,0.31,416.379011627907,21.7,41.0,9.722680412371133,15.9,2.73,13.17,1.9463264150943398,0.1446698113207547,1.8021084905660378,2.29,1.88,31.75,1.2541970802919709,1.6519890510948905,65.53,8.655218978102189
106.0,臺北市,2016/07/14,松山,4.2,0.53,433.75,19.5,37.0,9.722680412371133,31.0,9.92,21.08,1.975,0.222,1.753,1.44,1.03,30.17,1.2541970802919709,1.6519890510948905,72.77,8.655218978102189
107.0,臺北市,2016/07/14,古亭,4.0,0.53,416.379011627907,27.8,33.0,9.722680412371133,24.84,5.49,19.35,1.996,0.171,1.825,1.63,1.23,29.72,1.2541970802919709,1.6519890510948905,75.68,8.655218978102189
