序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
355.0,新北市,2013/09/17,三重,3.0,1.44,408.12563218390807,33.72979498861048,52.01580135440181,62.0,28.0,94.4,56.05,38.35,2.605,0.602,2.0,2.4597686053783616,28.47,64.15
356.0,新北市,2013/09/17,菜寮,2.1,0.37,408.12563218390807,41.2,49.0,44.0,22.0,12.32,1.39,10.93,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.13,27.81,63.52
357.0,新北市,2013/09/17,永和,2.5,0.51,408.12563218390807,36.6,42.0,41.0,18.0,19.19,5.92,13.27,1.957,0.156,1.8,2.4597686053783616,27.62,72.24
358.0,新北市,2013/09/17,新莊,3.5,0.36,408.12563218390807,44.2,54.0,47.0,22.0,14.32,1.83,12.5,2.0697364055299543,0.17678986175115208,1.8934101382488482,4.1,27.83,64.23
359.0,新北市,2013/09/17,新店,1.8,0.35,408.12563218390807,39.0,49.0,45.0,22.0,13.56,2.23,11.33,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.0,27.4,67.1
360.0,新北市,2013/09/17,淡水,2.0,0.31,408.12563218390807,40.7,52.0,37.0,22.0,9.53,1.78,7.75,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
361.0,新北市,2013/09/17,汐止,7.3,0.29,408.12563218390807,28.5,46.0,42.0,18.0,20.61,2.49,18.13,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.06,26.57,75.18
362.0,新北市,2013/09/17,土城,1.8,0.34,408.12563218390807,40.6,50.0,49.0,20.0,11.7,1.31,10.39,2.061,0.151,1.91,1.54,27.95,67.0
363.0,新北市,2013/09/17,林口,2.5,0.23,408.12563218390807,43.3,52.0,47.0,27.0,11.39,1.74,9.65,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.15,26.09,70.81
364.0,新北市,2013/09/17,萬里,1.3,0.11,408.12563218390807,51.1,58.0,72.0,13.0,4.3,1.17,3.14,2.0697364055299543,0.17678986175115208,1.8934101382488482,5.43,26.82,69.19
365.0,新北市,2013/09/16,板橋,2.0,0.46,408.12563218390807,36.3,46.0,52.0,27.0,17.04,2.23,14.8,2.0,0.147,1.85,2.5,28.66,65.6
366.0,新北市,2013/09/16,三重,2.9,1.51,408.12563218390807,33.72979498861048,52.01580135440181,69.0,34.0,90.39,53.7,36.7,2.603,0.568,2.03,2.4597686053783616,29.0,66.05
367.0,新北市,2013/09/16,菜寮,2.0,0.39,408.12563218390807,41.4,46.0,52.0,28.0,12.26,1.68,10.58,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.07,28.37,65.28
368.0,新北市,2013/09/16,永和,2.0,0.52,408.12563218390807,34.6,35.0,47.0,26.0,16.96,5.07,11.89,1.957,0.144,1.81,2.4597686053783616,28.37,73.64
369.0,新北市,2013/09/16,新莊,3.8,0.36,408.12563218390807,44.2,52.0,52.0,29.0,12.2,1.51,10.69,2.0697364055299543,0.17678986175115208,1.8934101382488482,4.61,28.34,66.5
370.0,新北市,2013/09/16,新店,1.2,0.34,408.12563218390807,40.4,49.0,48.0,28.0,11.23,2.22,9.01,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.26,28.51,66.5
371.0,新北市,2013/09/16,淡水,1.4,0.35,408.12563218390807,37.9,50.0,47.0,29.0,10.84,2.61,8.22,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
372.0,新北市,2013/09/16,汐止,3.1,0.29,408.12563218390807,34.4,46.0,51.0,25.0,15.67,2.07,13.6,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.76,27.56,76.0
373.0,新北市,2013/09/16,土城,1.7,0.32,408.12563218390807,40.6,52.0,51.0,24.0,8.92,1.43,7.49,2.016,0.116,1.9,1.88,28.84,67.27
374.0,新北市,2013/09/16,林口,2.3,0.25,408.12563218390807,42.5,49.0,51.0,32.0,10.06,1.94,8.12,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.57,26.69,71.79
375.0,新北市,2013/09/16,萬里,1.0,0.18,408.12563218390807,54.4,56.0,89.0,23.0,3.85,1.5,2.35,2.0697364055299543,0.17678986175115208,1.8934101382488482,6.32,27.19,72.37
376.0,新北市,2013/09/15,板橋,1.9,0.33,408.12563218390807,13.6,20.0,18.0,8.0,16.3,4.13,12.17,1.913,0.137,1.78,1.97,29.23,70.16
377.0,新北市,2013/09/15,三重,3.4,1.15,408.12563218390807,33.72979498861048,52.01580135440181,35.0,17.0,76.84,54.52,22.31,2.361,0.434,1.93,2.4597686053783616,29.15,72.13
378.0,新北市,2013/09/15,菜寮,3.0,0.29,408.12563218390807,17.6,24.0,22.0,12.0,12.89,3.95,8.94,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.3,28.71,71.41
379.0,新北市,2013/09/15,永和,2.1,0.4,408.12563218390807,13.1,18.0,16.0,9.0,17.93,7.82,10.11,1.876,0.121,1.76,2.4597686053783616,29.18,77.32
380.0,新北市,2013/09/15,新莊,3.2,0.26,408.12563218390807,17.7,23.0,18.0,10.0,14.43,3.49,10.95,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.87,28.8,72.03
381.0,新北市,2013/09/15,新店,1.3,0.22,408.12563218390807,17.7,24.0,13.0,9.0,10.86,3.23,7.63,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.13,29.02,70.75
382.0,新北市,2013/09/15,淡水,2.6,0.26,408.12563218390807,14.2,24.0,18.0,13.0,11.4,4.01,7.4,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
383.0,新北市,2013/09/15,汐止,4.4,0.23,408.12563218390807,10.5,17.0,15.0,9.0,16.98,6.25,10.72,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.43,27.93,83.61
384.0,新北市,2013/09/15,土城,1.2,0.25,408.12563218390807,15.7,23.0,20.0,8.0,12.74,4.98,7.76,1.945,0.116,1.83,1.42,28.91,74.75
385.0,新北市,2013/09/15,林口,3.3,0.14,408.12563218390807,18.2,25.0,21.0,16.0,10.53,2.79,7.74,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.25,26.92,80.12
386.0,新北市,2013/09/15,萬里,1.4,0.1,408.12563218390807,21.7,38.0,41.0,7.0,5.88,2.5,3.38,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.69,26.81,82.43
387.0,新北市,2013/09/14,板橋,5.6,0.46,408.12563218390807,11.7,29.0,22.0,12.0,26.2,10.69,15.51,2.058,0.242,1.82,1.84,30.61,66.51
388.0,新北市,2013/09/14,三重,4.3,1.52,408.12563218390807,33.72979498861048,52.01580135440181,33.0,20.0,101.86,78.94,22.93,2.548,0.629,1.92,2.4597686053783616,31.13,64.96
389.0,新北市,2013/09/14,菜寮,3.4,0.36,408.12563218390807,13.3,28.0,19.0,12.0,18.5,7.2,11.3,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.44,30.46,64.95
390.0,新北市,2013/09/14,永和,3.9,0.63,408.12563218390807,9.2,18.0,16.0,11.0,24.85,12.56,12.28,1.95,0.206,1.74,2.4597686053783616,30.61,72.2
391.0,新北市,2013/09/14,新莊,7.2,0.44,408.12563218390807,16.3,34.0,26.0,13.0,25.12,9.34,15.79,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.52,30.0,69.81
392.0,新北市,2013/09/14,新店,2.2,0.27,408.12563218390807,13.6,25.0,13.0,9.0,13.2,5.24,7.96,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.1,30.5,65.74
393.0,新北市,2013/09/14,淡水,3.2,0.23,408.12563218390807,15.5,34.0,16.0,12.0,12.4,4.8,7.61,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
394.0,新北市,2013/09/14,汐止,7.3,0.23,408.12563218390807,6.7,13.0,12.0,7.0,22.57,12.58,9.99,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.31,29.38,77.21
395.0,新北市,2013/09/14,土城,4.1,0.39,408.12563218390807,14.8,36.0,27.0,12.0,22.63,10.47,12.16,2.066,0.216,1.85,1.3,30.14,71.67
396.0,新北市,2013/09/14,林口,5.0,0.26,408.12563218390807,17.0,39.0,21.0,18.0,17.51,6.32,11.19,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.07,28.44,75.26
397.0,新北市,2013/09/14,萬里,1.8,0.08,408.12563218390807,12.0,20.0,18.0,4.0,7.98,3.47,4.5,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.36,27.25,81.71
398.0,新北市,2013/09/13,板橋,4.5,0.52,408.12563218390807,8.7,19.0,21.0,13.0,29.24,11.64,17.6,2.143,0.342,1.8,1.93,30.43,65.93
399.0,新北市,2013/09/13,三重,2.2,1.45,408.12563218390807,33.72979498861048,52.01580135440181,32.0,17.0,89.27,69.42,19.85,2.526,0.608,1.92,2.4597686053783616,31.03,63.0
400.0,新北市,2013/09/13,菜寮,2.2,0.4,408.12563218390807,9.4,18.0,16.0,11.0,18.52,7.31,11.21,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.97,30.45,62.8
401.0,新北市,2013/09/13,永和,2.4,0.6,408.12563218390807,6.9,14.0,14.0,9.0,25.17,14.08,11.09,1.996,0.266,1.73,2.4597686053783616,30.68,69.37
402.0,新北市,2013/09/13,新莊,5.1,0.52,408.12563218390807,10.3,24.0,23.0,17.0,27.76,8.61,19.15,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.16,29.96,68.75
403.0,新北市,2013/09/13,新店,1.0,0.28,408.12563218390807,11.4,20.0,14.0,8.0,13.86,5.91,7.95,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.3,30.29,65.95
404.0,新北市,2013/09/13,淡水,2.0,0.21,408.12563218390807,12.6,20.0,13.0,13.0,10.5,1.94,8.56,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
405.0,新北市,2013/09/13,汐止,3.0,0.19,408.12563218390807,4.7,11.0,9.0,7.0,19.72,12.57,7.15,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.36,29.65,73.09
406.0,新北市,2013/09/13,土城,1.8,0.37,408.12563218390807,9.7,21.0,23.0,10.0,23.13,11.7,11.43,2.062,0.233,1.83,1.72,29.89,71.64
407.0,新北市,2013/09/13,林口,2.9,0.31,408.12563218390807,11.2,26.0,20.0,16.0,20.37,7.32,13.05,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.32,28.38,73.8
408.0,新北市,2013/09/13,萬里,3.1302315227070348,0.361731893837157,408.12563218390807,33.72979498861048,13.0,46.38215712383489,26.000889284126277,15.141566696508505,3.8592748433303488,11.2794315129812,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
409.0,新北市,2013/09/12,板橋,1.7,0.36,408.12563218390807,8.8,12.0,10.0,7.0,19.27,9.61,9.66,1.906,0.164,1.74,2.15,31.46,60.1
410.0,新北市,2013/09/12,三重,2.1,1.19,408.12563218390807,33.72979498861048,52.01580135440181,29.0,16.0,70.58,55.3,15.27,2.394,0.519,1.87,2.4597686053783616,31.19,65.76
411.0,新北市,2013/09/12,菜寮,1.1,0.31,408.12563218390807,11.0,16.0,10.0,8.0,13.02,5.31,7.7,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.62,30.82,62.51
412.0,新北市,2013/09/12,永和,3.1302315227070348,0.361731893837157,408.12563218390807,33.72979498861048,12.0,9.0,7.0,15.141566696508505,3.8592748433303488,11.2794315129812,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
413.0,新北市,2013/09/12,新莊,2.2,0.27,408.12563218390807,11.5,17.0,10.0,5.0,13.45,5.01,8.44,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.78,30.95,62.81
414.0,新北市,2013/09/12,新店,1.0,0.18,408.12563218390807,13.7,16.0,9.0,7.0,8.21,3.37,4.85,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.67,31.11,61.86
415.0,新北市,2013/09/12,淡水,1.7,0.09,408.12563218390807,14.5,19.0,9.0,9.0,4.91,2.28,2.62,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
416.0,新北市,2013/09/12,汐止,2.6,0.11,408.12563218390807,7.9,11.0,6.0,6.0,11.47,5.34,6.13,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.63,30.22,70.33
417.0,新北市,2013/09/12,土城,1.4,0.21,408.12563218390807,12.4,18.0,14.0,5.0,8.79,3.48,5.3,1.912,0.112,1.8,1.66,31.78,61.35
418.0,新北市,2013/09/12,林口,1.0,0.18,408.12563218390807,13.2,24.0,12.0,13.0,10.74,3.81,6.93,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.05,29.18,69.7
419.0,新北市,2013/09/12,萬里,3.1302315227070348,0.361731893837157,408.12563218390807,33.72979498861048,15.0,46.38215712383489,26.000889284126277,15.141566696508505,3.8592748433303488,11.2794315129812,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
420.0,新北市,2013/09/11,板橋,1.7,0.39,408.12563218390807,13.4,21.0,18.0,12.0,19.95,7.82,12.13,1.985,0.178,1.81,2.0,31.03,60.85
421.0,新北市,2013/09/11,三重,2.4,1.43,408.12563218390807,33.72979498861048,52.01580135440181,33.0,21.0,84.0,61.58,22.42,2.568,0.59,1.98,2.4597686053783616,30.73,66.92
422.0,新北市,2013/09/11,菜寮,2.3,0.35,408.12563218390807,16.5,23.0,18.0,13.0,14.32,4.02,10.32,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.04,30.22,64.55
423.0,新北市,2013/09/11,永和,2.2,0.53,408.12563218390807,15.0,20.0,15.0,12.0,20.24,10.92,9.32,1.923,0.166,1.76,2.4597686053783616,30.82,68.22
424.0,新北市,2013/09/11,新莊,2.8,0.34,408.12563218390807,18.9,30.0,21.0,11.0,15.15,4.32,10.83,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.37,30.4,64.37
425.0,新北市,2013/09/11,新店,1.0,0.23,408.12563218390807,19.3,25.0,14.0,11.0,9.59,3.61,5.98,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.68,30.73,61.71
426.0,新北市,2013/09/11,淡水,1.6,0.13,408.12563218390807,21.0,25.0,15.0,14.0,4.13,1.7,2.44,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
427.0,新北市,2013/09/11,汐止,2.9,0.2,408.12563218390807,13.1,18.0,14.0,10.0,13.91,5.52,8.38,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.88,29.63,72.95
428.0,新北市,2013/09/11,土城,2.7,0.29,408.12563218390807,16.2,26.0,21.0,12.0,13.68,5.54,8.14,2.018,0.154,1.86,1.58,31.02,63.2
429.0,新北市,2013/09/11,林口,1.3,0.21,408.12563218390807,20.5,33.0,19.0,17.0,11.38,3.13,8.25,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.17,28.7,71.25
430.0,新北市,2013/09/11,萬里,1.4,0.11,408.12563218390807,18.1,25.0,17.0,8.0,5.73,2.02,3.7,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.63,26.86,82.39
431.0,新北市,2013/09/10,板橋,2.7,0.46,408.12563218390807,17.0,34.0,27.0,18.0,21.2,6.1,15.1,2.016,0.191,1.83,1.82,30.51,63.42
432.0,新北市,2013/09/10,三重,3.1,1.35,408.12563218390807,33.72979498861048,52.01580135440181,47.0,30.0,86.8,61.8,25.0,2.634,0.644,1.99,2.4597686053783616,30.5,66.87
433.0,新北市,2013/09/10,菜寮,2.4,0.38,408.12563218390807,22.0,32.0,27.0,22.0,15.26,3.31,11.94,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.76,29.94,65.94
434.0,新北市,2013/09/10,永和,2.2,0.57,408.12563218390807,16.0,23.0,24.0,19.0,21.5,9.55,11.95,1.988,0.173,1.82,2.4597686053783616,30.18,71.55
435.0,新北市,2013/09/10,新莊,3.4,0.39,408.12563218390807,23.4,40.0,28.0,19.0,17.14,2.99,14.14,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.83,29.93,67.2
436.0,新北市,2013/09/10,新店,1.8,0.29,408.12563218390807,21.6,31.0,23.0,19.0,10.8,2.85,7.94,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.33,30.35,62.7
437.0,新北市,2013/09/10,淡水,1.6,0.17,408.12563218390807,28.5,41.0,27.0,22.0,5.2,1.76,3.44,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
438.0,新北市,2013/09/10,汐止,4.5,0.23,408.12563218390807,14.9,21.0,23.0,16.0,16.2,5.28,10.92,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.53,29.5,73.74
439.0,新北市,2013/09/10,土城,2.2,0.35,408.12563218390807,26.2,63.0,34.0,20.0,14.06,2.32,11.74,2.065,0.176,1.89,1.42,30.41,64.94
440.0,新北市,2013/09/10,林口,3.0,0.24,408.12563218390807,25.0,43.0,29.0,26.0,12.57,2.96,9.61,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.21,28.09,74.11
441.0,新北市,2013/09/10,萬里,2.6,0.16,408.12563218390807,20.7,32.0,25.0,14.0,6.61,2.03,4.58,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.01,26.41,82.96
442.0,新北市,2013/09/09,板橋,2.2,0.39,408.12563218390807,17.5,24.0,32.0,22.0,18.6,5.81,12.78,1.956,0.151,1.81,2.49,30.08,62.25
443.0,新北市,2013/09/09,三重,2.7,1.35,408.12563218390807,33.72979498861048,52.01580135440181,51.0,34.0,80.12,55.84,24.28,2.534,0.559,1.98,2.4597686053783616,29.9,67.57
444.0,新北市,2013/09/09,菜寮,1.6,0.31,408.12563218390807,22.9,30.0,33.0,24.0,11.54,2.42,9.12,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.6,29.26,67.28
445.0,新北市,2013/09/09,永和,3.0,0.48,408.12563218390807,17.7,22.0,30.0,22.0,17.49,7.16,10.33,1.947,0.174,1.77,2.4597686053783616,29.68,71.05
446.0,新北市,2013/09/09,新莊,2.7,0.32,408.12563218390807,21.9,32.0,37.0,23.0,15.76,3.38,12.38,2.0697364055299543,0.17678986175115208,1.8934101382488482,4.37,29.42,67.02
447.0,新北市,2013/09/09,新店,2.1,0.28,408.12563218390807,22.4,29.0,30.0,23.0,10.24,2.83,7.41,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.66,29.82,62.97
448.0,新北市,2013/09/09,淡水,2.2,0.17,408.12563218390807,23.7,27.0,33.0,27.0,6.1,2.37,3.73,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
449.0,新北市,2013/09/09,汐止,3.6,0.2,408.12563218390807,15.3,22.0,31.0,21.0,14.13,3.97,10.16,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.95,28.69,74.76
450.0,新北市,2013/09/09,土城,0.8,0.28,408.12563218390807,21.1,28.0,33.0,21.0,9.45,1.79,7.65,2.009,0.131,1.88,1.62,30.44,61.25
451.0,新北市,2013/09/09,林口,2.2,0.19,408.12563218390807,23.4,32.0,35.0,29.0,9.81,2.45,7.35,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.71,27.74,73.55
452.0,新北市,2013/09/09,萬里,2.5,0.14,408.12563218390807,23.1,30.0,38.0,23.0,6.3,2.19,4.11,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.61,26.47,82.02
453.0,新北市,2013/09/08,板橋,1.8,0.34,408.12563218390807,23.5,33.0,32.0,23.0,15.11,3.58,11.53,1.93,0.111,1.82,2.75,29.41,62.24
454.0,新北市,2013/09/08,三重,2.1,1.2,408.12563218390807,33.72979498861048,52.01580135440181,53.0,32.0,73.65,48.37,25.28,2.431,0.458,1.97,2.4597686053783616,29.31,67.13
455.0,新北市,2013/09/08,菜寮,1.9,0.3,408.12563218390807,26.9,36.0,33.0,25.0,11.89,2.51,9.38,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.4,28.74,66.43
456.0,新北市,2013/09/08,永和,1.4,0.36,408.12563218390807,24.8,30.0,30.0,24.0,14.16,4.67,9.49,1.885,0.098,1.79,2.4597686053783616,29.09,70.22
457.0,新北市,2013/09/08,新莊,2.6,0.28,408.12563218390807,30.2,40.0,36.0,23.0,10.04,1.67,8.38,2.0697364055299543,0.17678986175115208,1.8934101382488482,4.53,28.98,64.78
458.0,新北市,2013/09/08,新店,1.1,0.26,408.12563218390807,27.8,34.0,31.0,24.0,9.1,2.38,6.73,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.36,29.14,63.47
459.0,新北市,2013/09/08,淡水,2.1,0.19,408.12563218390807,28.8,34.0,34.0,28.0,6.73,1.99,4.74,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
460.0,新北市,2013/09/08,汐止,3.6,0.21,408.12563218390807,21.6,31.0,32.0,24.0,10.87,2.1,8.77,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.77,28.17,74.5
461.0,新北市,2013/09/08,土城,1.7,0.25,408.12563218390807,26.8,36.0,35.0,22.0,8.35,1.32,7.03,1.983,0.099,1.88,1.73,29.57,63.19
462.0,新北市,2013/09/08,林口,1.8,0.18,408.12563218390807,28.7,36.0,34.0,30.0,8.42,2.22,6.21,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.99,27.25,72.27
463.0,新北市,2013/09/08,萬里,3.1,0.16,408.12563218390807,24.7,38.0,42.0,25.0,7.9,2.59,5.31,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.72,26.22,80.88
464.0,新北市,2013/09/07,板橋,0.9,0.4,408.12563218390807,28.1,38.0,24.0,11.0,17.61,3.44,14.17,1.975,0.14,1.84,2.46,29.45,63.46
465.0,新北市,2013/09/07,三重,1.6,1.45,408.12563218390807,33.72979498861048,52.01580135440181,44.0,23.0,94.92,62.43,32.49,2.569,0.567,2.0,2.4597686053783616,29.7,65.25
466.0,新北市,2013/09/07,菜寮,2.0,0.32,408.12563218390807,31.7,40.0,23.0,14.0,13.74,2.99,10.78,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.19,28.98,64.46
467.0,新北市,2013/09/07,永和,1.6,0.45,408.12563218390807,27.5,32.0,21.0,12.0,18.14,5.63,12.51,1.94,0.117,1.82,2.4597686053783616,29.13,71.36
468.0,新北市,2013/09/07,新莊,2.7,0.31,408.12563218390807,34.2,45.0,24.0,11.0,13.14,1.71,11.43,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.94,29.02,65.53
469.0,新北市,2013/09/07,新店,0.9,0.3,408.12563218390807,32.4,38.0,21.0,12.0,11.62,2.59,9.03,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.31,29.49,63.32
470.0,新北市,2013/09/07,淡水,1.6,0.24,408.12563218390807,33.0,39.0,22.0,17.0,7.53,1.87,5.65,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
471.0,新北市,2013/09/07,汐止,2.6,0.22,408.12563218390807,27.8,36.0,20.0,10.0,11.22,2.34,8.88,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.88,28.42,72.91
472.0,新北市,2013/09/07,土城,1.1,0.31,408.12563218390807,32.3,42.0,25.0,12.0,10.92,1.81,9.11,2.066,0.146,1.92,1.63,30.03,63.39
473.0,新北市,2013/09/07,林口,1.4,0.19,408.12563218390807,33.4,40.0,23.0,18.0,10.06,2.26,7.81,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.55,27.49,70.8
474.0,新北市,2013/09/07,萬里,1.4,0.16,408.12563218390807,28.4,43.0,25.0,7.0,6.58,2.27,4.31,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.14,25.93,79.98
475.0,新北市,2013/09/06,板橋,2.5,0.47,408.12563218390807,29.1,43.0,28.0,12.0,20.0,3.24,16.76,2.06,0.198,1.86,2.1,29.73,64.02
476.0,新北市,2013/09/06,三重,2.6,1.69,408.12563218390807,33.72979498861048,52.01580135440181,44.0,24.0,106.19,69.06,37.13,2.703,0.678,2.03,2.4597686053783616,29.57,64.13
477.0,新北市,2013/09/06,菜寮,2.2,0.39,408.12563218390807,34.0,44.0,25.0,15.0,15.34,1.49,13.85,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.83,29.32,64.12
478.0,新北市,2013/09/06,永和,1.4,0.61,408.12563218390807,27.4,36.0,24.0,16.0,23.19,7.87,15.31,2.047,0.201,1.85,2.4597686053783616,29.18,73.0
479.0,新北市,2013/09/06,新莊,2.9,0.37,408.12563218390807,36.9,51.0,25.0,15.0,16.92,2.82,14.1,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.42,29.4,65.74
480.0,新北市,2013/09/06,新店,1.2,0.33,408.12563218390807,34.0,45.0,22.0,14.0,12.65,2.68,9.97,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.99,29.59,64.25
481.0,新北市,2013/09/06,淡水,1.9,0.24,408.12563218390807,36.0,47.0,27.0,20.0,7.55,1.94,5.61,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.4597686053783616,27.85040072859745,75.5451549680948
482.0,新北市,2013/09/06,汐止,5.1,0.26,408.12563218390807,26.2,36.0,23.0,12.0,16.5,3.24,13.26,2.0697364055299543,0.17678986175115208,1.8934101382488482,1.64,28.72,73.85
483.0,新北市,2013/09/06,土城,2.7,0.37,408.12563218390807,34.2,50.0,28.0,15.0,13.56,2.29,11.27,2.101,0.172,1.93,1.46,29.83,65.49
484.0,新北市,2013/09/06,林口,1.9,0.24,408.12563218390807,37.5,50.0,28.0,21.0,11.88,1.77,10.12,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.48,27.71,71.32
485.0,新北市,2013/09/06,萬里,2.1,0.17,408.12563218390807,30.5,46.0,28.0,10.0,7.07,2.25,4.82,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.07,26.08,80.91
486.0,新北市,2013/09/05,板橋,2.0,0.46,408.12563218390807,32.9,48.0,38.0,15.0,20.29,3.86,16.44,2.067,0.196,1.87,2.28,28.01,64.17
487.0,新北市,2013/09/05,三重,2.8,1.42,408.12563218390807,33.72979498861048,52.01580135440181,55.0,26.0,78.47,43.0,35.47,2.622,0.604,2.02,2.4597686053783616,27.72,67.45
488.0,新北市,2013/09/05,菜寮,2.1,0.39,408.12563218390807,38.6,50.0,39.0,19.0,17.34,3.17,14.16,2.0697364055299543,0.17678986175115208,1.8934101382488482,2.99,27.64,65.58
489.0,新北市,2013/09/05,永和,2.0,0.55,408.12563218390807,32.5,40.0,34.0,17.0,20.73,5.71,15.02,2.014,0.158,1.86,2.4597686053783616,27.62,73.03
490.0,新北市,2013/09/05,新莊,3.3,0.41,408.12563218390807,39.4,55.0,38.0,18.0,17.15,2.35,14.8,2.0697364055299543,0.17678986175115208,1.8934101382488482,3.56,27.69,66.07
