序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),二氧化碳 CO2 (ppm),臭氧 O3 (ppb),臭氧8小時最大值 O3_Max_8_HR (ppb),懸浮微粒 PM 10  (μg/m 3 ),細懸浮微粒 PM 2.5  (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),總碳氫化合物 THC (ppmC),非甲烷碳氫化合物 NMHC (ppm),甲烷 CH4 (ppm),風速 WIND_SPEED (m/sec),大氣溫度 AMB_TEMP (℃),相對濕度 RH (percent)
380.0,新北市,2013/12/17,土城,3.2,0.47,421.2584444444445,16.8,47.97294860234445,22.0,12.0,31.83,7.73,24.08,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.16,16.39,91.28
381.0,新北市,2013/12/17,林口,0.8,0.18,421.2584444444445,33.0,47.97294860234445,10.0,5.0,5.92,0.99,4.93,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.91,14.75,95.27
382.0,新北市,2013/12/17,萬里,1.6,0.17,421.2584444444445,40.4,47.97294860234445,52.0,8.0,3.33,1.07,2.27,2.2433055555555557,0.29181851851851853,1.9519444444444443,6.38,16.63,90.56
383.0,新北市,2013/12/16,板橋,1.3,0.45,421.2584444444445,29.5,47.97294860234445,13.0,7.0,17.93,2.85,15.09,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.96,20.93,80.27
384.0,新北市,2013/12/16,三重,2.0,1.29,421.2584444444445,27.78409490333919,47.97294860234445,39.0,12.0,86.27,54.37,31.9,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,20.52,84.13
385.0,新北市,2013/12/16,菜寮,2.2,0.36,421.2584444444445,34.4,47.97294860234445,10.0,11.0,13.3,2.65,10.65,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.17,20.12,82.97
386.0,新北市,2013/12/16,永和,1.3,0.8,421.2584444444445,23.6,47.97294860234445,12.0,8.0,34.97,14.81,20.16,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.1,20.86,88.38
387.0,新北市,2013/12/16,新莊,2.0,0.31,421.2584444444445,35.0,47.97294860234445,7.0,7.0,12.78,2.32,10.47,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.62,20.22,85.97
388.0,新北市,2013/12/16,新店,1.5,0.38,421.2584444444445,32.4,47.97294860234445,12.0,7.0,16.07,2.74,13.33,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.15,21.07,81.47
389.0,新北市,2013/12/16,淡水,2.0,0.22,421.2584444444445,38.0,47.97294860234445,12.0,10.0,4.93,0.96,3.97,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
390.0,新北市,2013/12/16,汐止,1.6,0.28,421.2584444444445,28.6,47.97294860234445,5.0,6.0,13.58,2.22,11.36,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.08,19.93,92.51
391.0,新北市,2013/12/16,土城,1.6,0.42,421.2584444444445,30.3,47.97294860234445,15.0,7.0,16.85,2.04,14.79,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.04,20.41,81.64
392.0,新北市,2013/12/16,林口,1.1,0.2,421.2584444444445,35.8,47.97294860234445,11.0,6.0,8.0,1.67,6.33,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.46,18.19,92.72
393.0,新北市,2013/12/16,萬里,0.6,0.17,421.2584444444445,43.9,47.97294860234445,19.0,40.60934819897084,3.91,0.89,3.01,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.84,18.69,93.28
394.0,新北市,2013/12/15,板橋,1.6,0.45,421.2584444444445,26.0,32.0,19.0,18.0,21.05,2.22,18.83,2.118,0.15,1.97,2.22,20.16,86.69
395.0,新北市,2013/12/15,三重,2.4,1.34,421.2584444444445,27.78409490333919,47.97294860234445,33.0,19.0,103.65,65.99,37.66,2.481,0.463,2.02,2.788768050541516,19.8,88.29
396.0,新北市,2013/12/15,菜寮,1.4,0.42,421.2584444444445,29.2,33.0,14.0,15.0,18.7,2.43,16.26,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.35,19.58,87.73
397.0,新北市,2013/12/15,永和,1.3,0.47,421.2584444444445,28.4,32.0,11.0,11.0,20.13,5.45,14.68,2.063,0.174,1.89,2.5,19.91,94.63
398.0,新北市,2013/12/15,新莊,1.1,0.37,421.2584444444445,31.2,34.0,11.0,10.0,15.38,1.44,13.94,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.86,19.61,93.85
399.0,新北市,2013/12/15,新店,1.3,0.38,421.2584444444445,31.8,35.0,13.0,10.0,14.77,1.67,13.1,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.74,20.0,87.95
400.0,新北市,2013/12/15,淡水,1.6,0.27,421.2584444444445,33.4,40.0,17.0,15.0,8.35,1.34,7.01,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
401.0,新北市,2013/12/15,汐止,1.9,0.27,421.2584444444445,32.0,34.0,9.0,12.0,9.77,0.76,8.98,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.55,19.4,95.78
402.0,新北市,2013/12/15,土城,1.3,0.43,421.2584444444445,29.1,32.0,19.0,13.0,17.72,1.7,16.02,2.137,0.165,1.97,1.71,19.51,89.23
403.0,新北市,2013/12/15,林口,1.6,0.23,421.2584444444445,36.7,39.0,14.0,10.0,6.59,0.53,6.01,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.51,17.98,94.31
404.0,新北市,2013/12/15,萬里,2.2,0.19,421.2584444444445,45.5,46.0,53.0,12.0,4.67,1.24,3.42,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.44,18.92,93.03
405.0,新北市,2013/12/14,板橋,2.5,0.58,421.2584444444445,25.9,35.0,48.0,33.0,26.07,3.95,22.13,2.137,0.185,1.95,2.64,19.98,83.0
406.0,新北市,2013/12/14,三重,3.0,1.56,421.2584444444445,27.78409490333919,47.97294860234445,60.0,34.0,95.58,57.81,37.78,2.597,0.554,2.04,2.788768050541516,19.77,82.53
407.0,新北市,2013/12/14,菜寮,2.5,0.57,421.2584444444445,31.0,37.0,45.0,33.0,21.01,3.12,17.88,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.71,19.53,82.79
408.0,新北市,2013/12/14,永和,2.4,0.63,421.2584444444445,27.5,37.0,37.0,29.0,27.1,8.33,18.77,2.139,0.221,1.92,2.29,19.64,91.89
409.0,新北市,2013/12/14,新莊,2.9,0.53,421.2584444444445,30.2,35.0,43.0,31.0,21.89,2.6,19.29,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.52,19.53,88.1
410.0,新北市,2013/12/14,新店,2.2,0.55,421.2584444444445,28.3,38.0,38.0,27.0,22.22,3.91,18.31,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.52,19.68,85.38
411.0,新北市,2013/12/14,淡水,2.0,0.43,421.2584444444445,31.2,37.0,43.0,31.0,14.16,2.63,11.53,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
412.0,新北市,2013/12/14,汐止,3.2,0.41,421.2584444444445,26.0,30.0,40.0,34.0,20.68,3.43,17.25,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.95,19.0,93.85
413.0,新北市,2013/12/14,土城,1.5,0.56,421.2584444444445,29.0,37.0,42.0,30.0,20.01,2.48,17.53,2.186,0.2,1.99,1.48,19.27,86.14
414.0,新北市,2013/12/14,林口,2.9,0.39,421.2584444444445,32.7,38.0,43.0,29.0,13.88,1.63,12.26,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.27,17.8,90.58
415.0,新北市,2013/12/14,萬里,4.3,0.31,421.2584444444445,40.3,42.0,82.0,27.0,11.9,2.45,9.45,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.14,19.1,87.73
416.0,新北市,2013/12/13,板橋,9.6,1.05,421.2584444444445,9.5,20.0,74.0,48.0,56.62,24.6,32.03,2.698,0.553,2.15,1.59,18.73,79.42
417.0,新北市,2013/12/13,三重,4.5002582866982355,0.5586036426712923,421.2584444444445,27.78409490333919,47.97294860234445,108.0,46.0,25.900707506471093,6.530159620362381,19.367679033649697,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
418.0,新北市,2013/12/13,菜寮,8.5,1.1,421.2584444444445,14.2,30.0,62.0,45.0,63.02,32.96,30.06,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.55,18.28,80.04
419.0,新北市,2013/12/13,永和,4.1,1.44,421.2584444444445,11.2,26.0,54.0,37.0,65.64,39.64,26.0,2.773,0.625,2.15,1.49,18.34,88.6
420.0,新北市,2013/12/13,新莊,8.2,1.01,421.2584444444445,12.3,25.0,65.0,41.0,64.44,31.39,33.05,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.29,18.19,84.44
421.0,新北市,2013/12/13,新店,3.0,0.66,421.2584444444445,16.5,31.0,45.0,29.0,32.01,11.47,20.54,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.26,18.12,83.67
422.0,新北市,2013/12/13,淡水,2.7,0.48,421.2584444444445,29.9,40.0,48.0,31.0,20.32,8.71,11.61,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
423.0,新北市,2013/12/13,汐止,4.5,0.65,421.2584444444445,14.1,25.0,47.0,35.0,43.14,20.45,22.7,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.45,17.52,91.28
424.0,新北市,2013/12/13,土城,8.1,0.87,421.2584444444445,12.5,28.0,62.0,43.0,47.25,22.33,24.92,2.583,0.513,2.07,1.01,17.74,83.83
425.0,新北市,2013/12/13,林口,4.5,0.4,421.2584444444445,23.3,30.0,53.0,31.0,23.23,5.68,17.55,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.93,16.53,88.75
426.0,新北市,2013/12/13,萬里,2.6,0.29,421.2584444444445,39.1,47.0,72.0,24.0,7.63,1.42,6.22,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.8,18.12,82.85
427.0,新北市,2013/12/12,板橋,5.0,0.89,421.2584444444445,15.3,28.0,65.0,43.0,44.08,16.15,27.93,2.409,0.388,2.02,2.17,17.64,69.69
428.0,新北市,2013/12/12,三重,5.9,1.96,421.2584444444445,27.78409490333919,47.97294860234445,90.0,44.0,127.9,90.01,37.89,2.899,0.794,2.11,2.788768050541516,17.68,69.82
429.0,新北市,2013/12/12,菜寮,4.7,0.92,421.2584444444445,18.9,30.0,58.0,37.0,40.13,14.64,25.5,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.5,17.34,70.05
430.0,新北市,2013/12/12,永和,4.1,1.05,421.2584444444445,17.3,33.0,52.0,36.0,50.63,26.24,24.38,2.378,0.421,1.96,2.11,17.29,78.25
431.0,新北市,2013/12/12,新莊,4.5,0.88,421.2584444444445,18.8,31.0,59.0,34.0,40.84,13.25,27.58,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.97,17.29,71.35
432.0,新北市,2013/12/12,新店,3.7,0.66,421.2584444444445,23.6,34.0,51.0,31.0,25.88,6.6,19.28,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.1,17.31,71.79
433.0,新北市,2013/12/12,淡水,4.1,0.52,421.2584444444445,27.6,34.0,48.0,33.0,18.88,4.45,14.43,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
434.0,新北市,2013/12/12,汐止,3.8,0.76,421.2584444444445,13.1,24.0,57.0,38.0,53.19,27.39,25.79,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.26,16.62,81.16
435.0,新北市,2013/12/12,土城,4.5,0.83,421.2584444444445,17.9,32.0,58.0,38.0,40.96,18.23,22.73,2.448,0.435,2.01,1.41,17.34,73.53
436.0,新北市,2013/12/12,林口,7.6,0.53,421.2584444444445,20.4,31.0,58.0,37.0,26.86,6.05,20.81,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.63,15.51,78.23
437.0,新北市,2013/12/12,萬里,4.8,0.38,421.2584444444445,25.4,35.0,57.0,28.0,14.68,2.88,11.79,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.56,16.47,79.78
438.0,新北市,2013/12/11,板橋,4.4,0.59,421.2584444444445,26.3,32.0,70.0,40.0,25.95,3.44,22.51,2.15,0.193,1.96,2.24,16.85,56.56
439.0,新北市,2013/12/11,三重,5.6,1.78,421.2584444444445,27.78409490333919,47.97294860234445,88.0,43.0,121.55,78.43,43.12,2.682,0.656,2.03,2.788768050541516,16.8,58.07
440.0,新北市,2013/12/11,菜寮,4.6,0.53,421.2584444444445,29.7,34.0,63.0,35.0,21.1,2.12,18.98,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.4,16.3,58.31
441.0,新北市,2013/12/11,永和,4.9,0.68,421.2584444444445,28.9,32.0,63.0,37.0,28.55,8.36,20.19,2.057,0.21,1.85,2.26,16.6,64.82
442.0,新北市,2013/12/11,新莊,5.0,0.5,421.2584444444445,30.9,37.0,64.0,34.0,21.61,2.19,19.39,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.67,16.31,59.46
443.0,新北市,2013/12/11,新店,4.6,0.49,421.2584444444445,32.5,35.0,69.0,39.0,19.37,2.38,16.98,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.04,16.48,60.4
444.0,新北市,2013/12/11,淡水,4.2,0.38,421.2584444444445,37.9,43.0,59.0,36.0,11.58,1.64,9.94,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
445.0,新北市,2013/12/11,汐止,4.9,0.43,421.2584444444445,27.4,33.0,62.0,36.0,21.61,2.16,19.45,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.65,16.04,66.64
446.0,新北市,2013/12/11,土城,3.3,0.48,421.2584444444445,29.0,33.0,62.0,36.0,17.6,1.62,15.99,2.087,0.126,1.96,1.21,17.2,62.14
447.0,新北市,2013/12/11,林口,4.1,0.36,421.2584444444445,34.0,38.0,66.0,37.0,11.91,1.35,10.56,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.53,14.04,68.34
448.0,新北市,2013/12/11,萬里,5.3,0.32,421.2584444444445,44.4,48.0,91.0,29.0,8.95,1.49,7.47,2.2433055555555557,0.29181851851851853,1.9519444444444443,6.66,16.1,64.17
449.0,新北市,2013/12/10,板橋,5.6,0.85,421.2584444444445,24.0,26.0,124.0,81.0,26.35,3.29,23.05,2.22,0.219,2.0,2.79,16.52,59.54
450.0,新北市,2013/12/10,三重,6.6,1.96,421.2584444444445,27.78409490333919,47.97294860234445,144.0,40.60934819897084,121.55,80.17,41.38,2.706,0.665,2.04,2.788768050541516,16.61,60.04
451.0,新北市,2013/12/10,菜寮,5.6,0.75,421.2584444444445,28.9,33.0,107.0,70.0,22.07,2.97,19.1,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.11,16.04,60.53
452.0,新北市,2013/12/10,永和,5.7,0.82,421.2584444444445,27.9,35.0,110.0,77.0,24.54,6.62,17.93,2.098,0.205,1.89,2.72,16.27,67.92
453.0,新北市,2013/12/10,新莊,6.5,0.75,421.2584444444445,30.2,35.0,109.0,69.0,21.77,1.98,19.78,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.56,16.15,61.57
454.0,新北市,2013/12/10,新店,5.9,0.72,421.2584444444445,31.8,40.0,125.0,78.0,17.06,1.79,15.26,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.38,16.26,62.72
455.0,新北市,2013/12/10,淡水,5.7,0.68,421.2584444444445,30.0,41.0,108.0,73.0,17.85,2.28,15.57,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
456.0,新北市,2013/12/10,汐止,8.1,0.69,421.2584444444445,21.1,26.0,114.0,76.0,27.46,4.28,23.18,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.99,15.79,69.21
457.0,新北市,2013/12/10,土城,5.9,0.75,421.2584444444445,29.0,34.0,122.0,79.0,18.65,1.74,16.91,2.166,0.173,1.99,1.65,16.91,62.6
458.0,新北市,2013/12/10,林口,6.1,0.61,421.2584444444445,30.5,38.0,113.0,67.0,15.44,2.42,13.02,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.8,14.18,70.13
459.0,新北市,2013/12/10,萬里,3.9,0.45,421.2584444444445,27.78409490333919,53.0,138.0,49.0,10.5,2.23,8.26,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.36,15.95,65.67
460.0,新北市,2013/12/09,板橋,5.2,0.67,421.2584444444445,29.6,41.0,76.0,52.0,23.25,1.7,21.54,2.25,0.25,2.0,2.49,21.18,74.34
461.0,新北市,2013/12/09,三重,5.3,2.07,421.2584444444445,27.78409490333919,47.97294860234445,98.0,40.60934819897084,136.83,89.36,47.47,2.811,0.791,2.02,2.788768050541516,21.08,75.24
462.0,新北市,2013/12/09,菜寮,3.9,0.66,421.2584444444445,31.5,44.0,64.0,51.0,23.24,2.25,20.98,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.05,20.4,75.71
463.0,新北市,2013/12/09,永和,4.0,1.17,421.2584444444445,23.9,39.0,70.0,52.0,44.49,17.38,27.11,2.331,0.399,1.93,1.81,21.03,81.88
464.0,新北市,2013/12/09,新莊,8.2,0.54,421.2584444444445,34.0,47.0,60.0,44.0,20.66,1.89,18.77,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.86,20.67,78.14
465.0,新北市,2013/12/09,新店,4.0,0.62,421.2584444444445,33.9,49.0,71.0,51.0,20.41,2.09,18.32,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.98,20.96,76.05
466.0,新北市,2013/12/09,淡水,3.3,0.47,421.2584444444445,41.0,57.0,61.0,42.0,12.04,1.3,10.75,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
467.0,新北市,2013/12/09,汐止,4.4,0.57,421.2584444444445,29.9,47.0,65.0,51.0,21.35,2.63,18.73,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.14,20.35,84.29
468.0,新北市,2013/12/09,土城,5.2,0.64,421.2584444444445,31.0,44.0,73.0,52.0,22.3,2.18,20.13,2.216,0.248,1.97,1.7,21.32,76.96
469.0,新北市,2013/12/09,林口,4.2,0.46,421.2584444444445,37.6,60.0,71.0,43.0,15.48,2.04,13.44,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.89,18.87,85.55
470.0,新北市,2013/12/09,萬里,1.8,0.23,421.2584444444445,38.4,49.0,24.0,12.0,7.92,2.33,5.59,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.77,20.67,81.84
471.0,新北市,2013/12/08,板橋,1.8,0.49,421.2584444444445,30.8,37.0,20.0,16.0,20.55,2.54,18.01,2.085,0.169,1.92,2.36,22.93,69.47
472.0,新北市,2013/12/08,三重,2.0,1.29,421.2584444444445,27.78409490333919,47.97294860234445,35.0,19.0,83.59,48.64,34.95,2.465,0.474,1.99,2.788768050541516,22.7,71.05
473.0,新北市,2013/12/08,菜寮,1.4,0.36,421.2584444444445,38.6,44.0,15.0,14.0,12.97,1.18,11.8,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.12,22.36,70.92
474.0,新北市,2013/12/08,永和,1.6,0.42,421.2584444444445,36.3,42.0,12.0,10.0,14.65,3.56,11.1,1.916,0.121,1.8,2.63,22.57,77.95
475.0,新北市,2013/12/08,新莊,2.3,0.36,421.2584444444445,38.1,45.0,13.0,10.0,14.43,1.37,13.06,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.59,22.61,71.38
476.0,新北市,2013/12/08,新店,0.6,0.3,421.2584444444445,41.3,47.0,17.0,10.0,9.99,1.52,8.48,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.76,22.84,69.66
477.0,新北市,2013/12/08,淡水,1.3,0.17,421.2584444444445,44.6,48.0,12.0,11.0,1.99,0.75,1.24,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
478.0,新北市,2013/12/08,汐止,2.2,0.26,421.2584444444445,32.7,38.0,13.0,13.0,12.33,1.04,11.28,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.67,21.66,81.11
479.0,新北市,2013/12/08,土城,1.3,0.41,421.2584444444445,34.6,43.0,16.0,12.0,15.13,2.0,13.13,2.095,0.158,1.94,1.79,23.38,70.92
480.0,新北市,2013/12/08,林口,3.5,0.25,421.2584444444445,40.3,45.0,18.0,14.0,9.75,1.12,8.63,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.36,20.7,78.93
481.0,新北市,2013/12/08,萬里,4.2,0.21,421.2584444444445,37.0,47.0,22.0,11.0,11.39,2.26,9.13,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.25,20.58,83.72
482.0,新北市,2013/12/07,板橋,1.7,0.45,421.2584444444445,38.8,45.0,39.0,27.0,20.54,2.04,18.5,2.07,0.171,1.9,2.52,21.04,63.68
483.0,新北市,2013/12/07,三重,2.1,1.35,421.2584444444445,27.78409490333919,47.97294860234445,57.0,31.0,87.42,47.39,40.03,2.512,0.524,1.99,2.788768050541516,20.87,65.33
484.0,新北市,2013/12/07,菜寮,2.0,0.42,421.2584444444445,42.5,49.0,36.0,23.0,17.33,2.39,14.94,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.35,20.47,65.6
485.0,新北市,2013/12/07,永和,2.2,0.45,421.2584444444445,43.5,51.0,30.0,23.0,15.49,3.65,11.85,1.93,0.139,1.79,2.76,20.74,72.0
486.0,新北市,2013/12/07,新莊,1.9,0.37,421.2584444444445,42.5,49.0,38.0,22.0,17.83,2.11,15.72,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.02,20.7,66.1
487.0,新北市,2013/12/07,新店,1.7,0.35,421.2584444444445,43.1,48.0,35.0,23.0,13.9,1.4,12.5,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.47,20.63,66.29
488.0,新北市,2013/12/07,淡水,2.1,0.21,421.2584444444445,51.1,55.0,32.0,24.0,4.1,0.73,3.36,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
489.0,新北市,2013/12/07,汐止,5.5,0.34,421.2584444444445,29.0,40.0,36.0,27.0,22.46,2.37,20.06,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.0,19.63,77.44
490.0,新北市,2013/12/07,土城,1.4,0.38,421.2584444444445,41.1,47.0,35.0,26.0,14.03,1.37,12.66,2.049,0.131,1.92,1.8,21.5,66.03
491.0,新北市,2013/12/07,林口,2.6,0.26,421.2584444444445,46.4,52.0,37.0,23.0,11.82,1.85,9.97,2.2433055555555557,0.29181851851851853,1.9519444444444443,4.31,18.79,73.2
492.0,新北市,2013/12/07,萬里,3.4,0.22,421.2584444444445,49.3,56.0,42.0,21.0,8.25,1.35,6.9,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.18,18.97,78.68
493.0,新北市,2013/12/06,板橋,3.3,0.61,421.2584444444445,27.6,43.0,47.0,36.0,31.39,5.26,26.12,2.263,0.281,1.98,1.98,19.46,65.41
494.0,新北市,2013/12/06,三重,3.6,1.79,421.2584444444445,27.78409490333919,47.97294860234445,75.0,37.0,120.23,74.4,45.83,2.791,0.732,2.06,2.788768050541516,19.67,66.56
495.0,新北市,2013/12/06,菜寮,2.9,0.52,421.2584444444445,32.9,49.0,42.0,31.0,26.66,4.13,22.54,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.42,19.12,67.21
496.0,新北市,2013/12/06,永和,1.8,0.6,421.2584444444445,34.1,44.0,37.0,27.0,25.23,7.09,18.14,2.084,0.221,1.86,2.26,19.14,73.94
497.0,新北市,2013/12/06,新莊,4.1,0.53,421.2584444444445,32.0,51.0,46.0,30.0,31.22,7.47,23.75,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.91,19.09,68.1
498.0,新北市,2013/12/06,新店,1.6,0.39,421.2584444444445,36.1,46.0,41.0,28.0,17.32,2.43,14.89,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.05,18.92,68.72
499.0,新北市,2013/12/06,淡水,2.1,0.39,421.2584444444445,39.2,51.0,38.0,28.0,15.03,2.31,12.72,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
500.0,新北市,2013/12/06,汐止,3.8,0.36,421.2584444444445,28.0,41.0,41.0,30.0,25.42,2.41,23.02,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.88,18.21,79.83
501.0,新北市,2013/12/06,土城,3.4,0.46,421.2584444444445,33.7,49.0,45.0,31.0,24.35,6.51,17.84,2.15,0.207,1.94,1.47,19.39,69.86
502.0,新北市,2013/12/06,林口,2.5,0.32,421.2584444444445,43.3,49.0,46.0,29.0,14.81,1.81,13.0,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.53,17.34,75.58
503.0,新北市,2013/12/06,萬里,1.8,0.23,421.2584444444445,50.2,60.0,51.0,23.0,7.26,1.64,5.62,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.52,17.8,78.95
504.0,新北市,2013/12/05,板橋,2.5,0.64,421.2584444444445,27.3,35.0,47.0,30.0,33.42,5.47,27.95,2.241,0.304,1.94,1.56,19.81,58.69
505.0,新北市,2013/12/05,三重,4.5,1.73,421.2584444444445,27.78409490333919,47.97294860234445,69.0,36.0,121.21,71.45,49.76,2.775,0.68,2.1,2.788768050541516,19.6,61.84
506.0,新北市,2013/12/05,菜寮,3.2,0.63,421.2584444444445,29.4,42.0,47.0,28.0,31.25,3.67,27.58,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.17,19.26,60.98
507.0,新北市,2013/12/05,永和,1.6,0.68,421.2584444444445,31.4,37.0,38.0,23.0,30.26,8.83,21.43,2.115,0.244,1.87,1.56,19.49,67.33
508.0,新北市,2013/12/05,新莊,2.9,0.62,421.2584444444445,27.9,39.0,47.0,26.0,41.21,10.94,30.28,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.38,19.11,62.59
509.0,新北市,2013/12/05,新店,2.1,0.5,421.2584444444445,31.7,45.0,41.0,24.0,24.04,4.19,19.86,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.54,19.14,63.37
510.0,新北市,2013/12/05,淡水,2.7,0.35,421.2584444444445,38.4,51.0,40.0,26.0,16.96,2.17,14.79,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.788768050541516,17.155570175438594,74.28001316944687
511.0,新北市,2013/12/05,汐止,4.8,0.46,421.2584444444445,18.1,30.0,47.0,28.0,41.93,10.29,31.63,2.2433055555555557,0.29181851851851853,1.9519444444444443,1.62,18.36,72.89
512.0,新北市,2013/12/05,土城,1.7,0.52,421.2584444444445,32.4,41.0,43.0,24.0,22.52,2.15,20.37,2.146,0.2,1.95,1.22,20.05,61.52
513.0,新北市,2013/12/05,林口,3.8,0.37,421.2584444444445,36.6,43.0,46.0,27.0,21.42,2.43,18.98,2.2433055555555557,0.29181851851851853,1.9519444444444443,2.41,17.43,67.52
514.0,新北市,2013/12/05,萬里,3.9,0.21,421.2584444444445,50.2,56.0,58.0,20.0,8.93,1.54,7.39,2.2433055555555557,0.29181851851851853,1.9519444444444443,3.59,18.33,72.1
515.0,新北市,2013/12/04,板橋,7.8,0.73,421.2584444444445,22.3,39.0,51.0,35.0,43.32,11.17,32.16,2.43,0.387,2.04,1.67,18.01,56.62
516.0,新北市,2013/12/04,三重,4.1,1.89,421.2584444444445,27.78409490333919,47.97294860234445,66.0,39.0,140.44,88.01,52.43,2.818,0.746,2.07,2.788768050541516,18.26,59.79
